Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
10,0.862179,0.851000,0.801410,0.857765,0.900076,4.258768,4.258768,0.265987,0.534509,0.633467,0.713293,26.715241,22.503890,28.625968,0.914284,45.979074,
11,0.861757,0.850462,0.806206,0.856803,0.897629,4.252124,4.331033,0.266093,0.536141,0.635851,0.712561,26.680684,22.321972,29.441084,0.915877,45.873320,
12,0.861753,0.852894,0.800292,0.856483,0.900041,4.252124,4.252124,0.264872,0.533826,0.633078,0.709172,26.718027,22.768900,29.442690,0.913255,45.677174,
13,0.857780,0.848579,0.802300,0.856309,0.890331,4.230080,4.309847,0.263976,0.532455,0.632171,0.707379,26.640750,22.503440,29.505883,0.913559,44.845797,
14,0.860258,0.851518,0.806587,0.855451,0.894545,4.230080,4.230080,0.264275,0.533889,0.634911,0.712800,26.688925,22.587359,29.610019,0.913383,45.625562,
15,0.859493,0.854548,0.811643,0.850882,0.893014,4.266311,4.266311,0.264318,0.533321,0.633743,0.710198,26.694269,22.324511,28.583603,0.912943,45.362589,
16,0.860522,0.851682,0.806832,0.856226,0.894327,4.177805,4.289475,0.265122,0.534165,0.633553,0.709019,26.735837,22.791114,30.421291,0.913216,45.374182,
17,0.862092,0.849478,0.811715,0.856103,0.896650,4.177805,4.177805,0.264909,0.533730,0.633853,0.715214,26.719987,22.361040,29.546684,0.913603,46.021291,
18,0.864160,0.853648,0.808673,0.859895,0.899391,4.277810,4.289626,0.265528,0.534686,0.635410,0.715298,26.731615,22.637613,29.578798,0.912567,46.511768,
19,0.861109,0.851772,0.809976,0.857279,0.893327,4.277810,4.277810,0.264759,0.532346,0.632933,0.710907,26.730401,22.793790,29.349697,0.912640,45.706613,
20,0.860939,0.852086,0.809539,0.854660,0.895525,4.225203,4.298135,0.264330,0.533877,0.634181,0.713217,26.652873,22.506694,28.981657,0.913934,45.752839,
21,0.857278,0.849642,0.808079,0.853736,0.887939,4.225203,4.225203,0.264581,0.534927,0.635939,0.715387,26.691900,22.579760,29.729423,0.912857,45.221822,
22,0.861908,0.852932,0.809165,0.858045,0.895067,4.313762,4.372040,0.266041,0.535755,0.636646,0.715781,26.705160,22.657457,29.771304,0.913872,46.164763,
23,0.859959,0.852216,0.806675,0.858197,0.891446,4.313762,4.313762,0.264947,0.535250,0.637705,0.716793,26.686455,22.717600,29.601787,0.914122,45.903797,
24,0.859186,0.848380,0.804107,0.857675,0.891970,4.266847,4.331925,0.265890,0.535899,0.636838,0.716523,26.663298,22.935923,29.303808,0.914636,45.665912,
25,0.860471,0.848517,0.801513,0.854399,0.898905,4.266847,4.266847,0.265698,0.536921,0.638398,0.719359,26.685067,22.651692,29.130989,0.914687,46.074670,
26,0.858145,0.850983,0.803086,0.851182,0.894067,4.299096,4.392347,0.265918,0.537843,0.638894,0.719532,26.638925,22.550316,28.662289,0.914744,45.682536,
27,0.862596,0.853626,0.804309,0.858021,0.899234,4.299096,4.299096,0.265665,0.538258,0.640106,0.719546,26.645441,22.827136,29.687469,0.915166,46.516971,
28,0.861547,0.849469,0.804257,0.859840,0.896223,4.295869,4.379281,0.265499,0.536774,0.637262,0.715995,26.650386,22.526172,29.689293,0.913860,46.090758,
29,0.860233,0.849362,0.805050,0.858871,0.893347,4.295869,4.295869,0.265111,0.538590,0.640532,0.721076,26.669446,21.996722,28.862070,0.915224,46.173770,
30,0.860570,0.852484,0.803056,0.861156,0.892505,4.359880,4.380836,0.266677,0.537324,0.639225,0.718945,26.722980,22.859788,29.361388,0.915875,46.163722,
31,0.859815,0.848805,0.806521,0.859974,0.891221,4.318992,4.359880,0.265754,0.537595,0.638504,0.718572,26.692646,22.348210,29.304156,0.914877,45.950395,
32,0.861453,0.844620,0.810534,0.864020,0.890896,4.238091,4.318992,0.265416,0.535497,0.634698,0.712613,26.705567,22.620103,29.311039,0.914001,45.799158,
33,0.858886,0.852120,0.806542,0.857612,0.889197,4.238091,4.238091,0.265849,0.534632,0.634767,0.713207,26.715404,23.120257,28.952543,0.914623,45.378978,
34,0.860364,0.850821,0.807696,0.858722,0.891643,4.321673,4.336400,0.266202,0.534837,0.635548,0.717081,26.704439,22.236800,28.786653,0.914871,45.956163,
35,0.863971,0.848756,0.803039,0.863086,0.899772,4.252666,4.321673,0.265857,0.534072,0.634344,0.714134,26.692797,22.286217,28.702163,0.913422,46.374924,
36,0.864283,0.848239,0.805188,0.859291,0.902127,4.252666,4.252666,0.266917,0.533145,0.633237,0.712670,26.799640,22.826163,29.547527,0.912895,46.337956,
37,0.858451,0.848465,0.794273,0.856276,0.895321,4.216132,4.528132,0.265279,0.534657,0.633887,0.712199,26.645498,22.375667,28.667895,0.914217,45.207164,
38,0.862642,0.851200,0.801248,0.857668,0.900860,4.216132,4.216132,0.266393,0.535846,0.636030,0.715569,26.732506,22.420074,29.792884,0.914467,46.175725,
39,0.861389,0.849939,0.802608,0.853373,0.901162,4.366410,4.366410,0.267330,0.537007,0.638042,0.718991,26.765790,22.805763,29.807325,0.913821,46.299416,
40,0.859660,0.847238,0.797582,0.855995,0.898012,4.252495,4.404760,0.266943,0.537104,0.636814,0.716167,26.702480,22.376863,29.077570,0.914484,45.689220,
41,0.860093,0.851017,0.801135,0.859743,0.893001,4.252495,4.252495,0.266689,0.535316,0.635539,0.714617,26.764354,22.620951,29.329260,0.913264,45.689846,
42,0.859900,0.846742,0.800150,0.859639,0.894570,4.352244,4.453195,0.266629,0.538692,0.639891,0.717757,26.709113,22.371782,29.604937,0.914296,45.956106,
43,0.861000,0.847360,0.801219,0.851760,0.902422,4.317799,4.352244,0.265986,0.536250,0.638366,0.719583,26.740297,22.473882,29.710804,0.913066,46.243379,
44,0.863285,0.849582,0.801745,0.856541,0.903423,4.317799,4.317799,0.265468,0.537774,0.638421,0.718749,26.686227,22.517056,28.393469,0.913084,46.590704,
45,0.863863,0.851904,0.806247,0.858017,0.901429,4.329440,4.403574,0.267194,0.540183,0.641115,0.718226,26.720413,22.491694,29.406634,0.915005,46.681034,
46,0.862012,0.850082,0.802678,0.855062,0.901335,4.296791,4.329440,0.267334,0.538629,0.638633,0.716273,26.732891,22.533333,28.738564,0.915045,46.175619,
47,0.864247,0.852685,0.803206,0.863948,0.898872,4.296791,4.296791,0.266285,0.537362,0.638290,0.717020,26.712915,22.271004,28.527561,0.914138,46.649243,
48,0.866132,0.852526,0.806155,0.857770,0.907324,4.303929,4.407040,0.265947,0.535937,0.636280,0.715382,26.687302,22.318311,28.259552,0.913468,46.895388,
49,0.861869,0.851483,0.804590,0.853622,0.900390,4.282989,4.303929,0.266356,0.537818,0.638142,0.715700,26.747338,22.291315,28.545002,0.914571,46.114437,
50,0.860198,0.850543,0.806074,0.853119,0.897061,4.282989,4.282989,0.266209,0.537367,0.637611,0.715193,26.692663,22.796136,28.816472,0.913477,45.778621,
51,0.857501,0.849887,0.798171,0.854399,0.893098,4.297048,4.297740,0.266246,0.537013,0.638290,0.716684,26.758261,22.613887,28.803987,0.913810,45.404110,
52,0.859289,0.846151,0.803482,0.853408,0.897272,4.297048,4.297048,0.265205,0.536204,0.635995,0.713239,26.675179,22.795171,28.463983,0.913699,45.511268,
53,0.860879,0.850726,0.800550,0.858261,0.897230,4.307144,4.307144,0.265715,0.536632,0.637777,0.714654,26.740319,22.517425,29.421553,0.914264,45.916628,
54,0.861235,0.846952,0.801731,0.856959,0.899542,4.347281,4.347281,0.265235,0.536022,0.636338,0.715299,26.656991,22.617862,29.631815,0.914417,46.040674,
55,0.864964,0.849303,0.807337,0.859030,0.903275,4.337226,4.352931,0.266296,0.537293,0.635525,0.709146,26.721161,22.929399,29.796327,0.915110,46.322003,
56,0.864736,0.850545,0.808140,0.853504,0.906407,4.337226,4.337226,0.264660,0.533625,0.632985,0.710649,26.658832,22.766736,30.081149,0.913337,46.389463,
57,0.862547,0.846426,0.801692,0.854513,0.904490,4.376933,4.376933,0.264327,0.535633,0.636301,0.714000,26.630319,22.340160,29.361701,0.913642,46.248601,
58,0.860728,0.850312,0.794287,0.858392,0.899058,4.410045,4.410045,0.265693,0.536678,0.637897,0.717850,26.671625,22.559676,28.943022,0.913875,46.169650,
59,0.861763,0.845907,0.807121,0.856517,0.898335,4.426474,4.503894,0.264945,0.535715,0.635576,0.713437,26.620786,22.666889,29.451451,0.912833,46.101332,
60,0.862850,0.845204,0.801230,0.848789,0.909743,4.426474,4.426474,0.266018,0.536548,0.637163,0.716780,26.704839,22.302952,29.405646,0.914468,46.498475,
61,0.862957,0.851705,0.803039,0.855851,0.901378,4.477408,4.477408,0.267283,0.537481,0.637864,0.713698,26.707658,22.405395,28.875936,0.914314,46.384613,
62,0.863972,0.844145,0.789772,0.859823,0.908965,4.526395,4.526395,0.265608,0.537890,0.638587,0.714946,26.648085,22.692694,28.643030,0.914438,46.705548,
63,0.861108,0.844933,0.792937,0.853966,0.904334,4.550384,4.569063,0.266389,0.534440,0.635486,0.714840,26.740189,22.215879,29.800771,0.913335,46.193108,
64,0.859439,0.845554,0.799831,0.853890,0.897881,4.440232,4.550384,0.265172,0.536150,0.635904,0.714738,26.691075,22.468550,29.191687,0.913762,45.760115,
65,0.855695,0.845744,0.793200,0.847342,0.896955,4.440232,4.440232,0.265613,0.538585,0.639294,0.718280,26.706802,22.671105,28.743902,0.914205,45.298078,
66,0.861221,0.842975,0.804983,0.853037,0.901699,4.486765,4.521574,0.264786,0.534757,0.635549,0.715940,26.619935,22.534214,28.711642,0.913404,46.218753,
67,0.859408,0.842398,0.800055,0.853060,0.900299,4.486765,4.486765,0.264986,0.536901,0.638258,0.716897,26.619906,22.398549,29.201386,0.914225,45.956799,
68,0.857760,0.842802,0.797830,0.852328,0.897544,4.490535,4.490535,0.265278,0.538232,0.638975,0.717402,26.649135,22.763836,28.498512,0.915393,45.676251,
69,0.857777,0.840585,0.794134,0.851605,0.900848,4.585436,4.585436,0.263814,0.537105,0.638024,0.717277,26.586249,23.123549,28.453420,0.915080,45.774070,
70,0.859797,0.847038,0.791396,0.854269,0.902048,4.600852,4.600852,0.264512,0.537478,0.641251,0.721280,26.722221,22.742790,28.183022,0.914361,46.440444,
71,0.860138,0.845271,0.804064,0.855861,0.896695,4.561555,4.710339,0.264540,0.537372,0.638724,0.718165,26.595735,22.807456,28.700778,0.914340,46.237625,
72,0.793368,0.825338,0.742963,0.782454,0.818827,4.506336,4.561555,0.221126,0.444369,0.540016,0.629767,24.931290,22.867380,28.508140,0.878313,30.774027,
73,0.801461,0.827362,0.749739,0.792061,0.827808,4.506336,4.506336,0.218274,0.436991,0.529817,0.618314,24.870202,22.574072,28.649335,0.875609,31.693669,
74,0.796611,0.818603,0.738219,0.785139,0.828945,4.612203,4.687213,0.220511,0.439011,0.531126,0.612152,24.804302,22.548850,28.454926,0.873557,30.656326,
75,0.788261,0.816123,0.740900,0.766636,0.821278,4.612203,4.612203,0.215160,0.432121,0.524398,0.608612,24.406630,22.650145,29.125146,0.866517,29.283993,
76,0.784492,0.817570,0.724471,0.772709,0.813909,5.012439,5.012439,0.217508,0.433507,0.523731,0.602943,24.087012,22.562208,28.354558,0.863592,28.712888,
77,0.767225,0.804982,0.723115,0.761971,0.782463,5.163393,5.163393,0.210425,0.422698,0.511436,0.591424,23.666925,22.504860,28.724568,0.852516,25.817244,
78,0.774398,0.811201,0.720518,0.771234,0.793171,5.416334,5.445758,0.212318,0.421794,0.509040,0.588394,23.836947,22.856271,28.592954,0.854967,27.045160,
79,0.764092,0.805409,0.717707,0.752944,0.784507,5.233166,5.416334,0.213605,0.423432,0.509986,0.589504,23.863040,22.239992,28.562638,0.855578,25.240413,
80,0.762388,0.804676,0.718802,0.747678,0.784479,5.233166,5.233166,0.210192,0.417078,0.504284,0.587377,23.928838,22.716979,28.886740,0.854325,25.044697,
81,0.772173,0.810575,0.724927,0.763265,0.792560,5.220864,5.343257,0.212955,0.422861,0.510241,0.589673,24.055506,22.402221,28.413005,0.856203,26.548038,
82,0.775432,0.806025,0.719956,0.762736,0.805185,5.220864,5.220864,0.208113,0.415696,0.504651,0.584997,24.003215,22.421904,28.674126,0.853955,27.069290,
83,0.763874,0.801649,0.719576,0.761445,0.777248,5.371129,5.371129,0.207225,0.417800,0.506441,0.582155,23.895728,22.653227,28.576802,0.849058,25.209314,
84,0.763906,0.803136,0.712544,0.757094,0.784639,5.394115,5.394115,0.206877,0.417648,0.506078,0.583332,23.760285,22.155767,28.751550,0.844447,25.285998,
85,0.761742,0.797154,0.701331,0.751582,0.791372,5.518686,5.518686,0.200981,0.409596,0.497164,0.574136,23.456778,22.881102,28.747230,0.836198,24.895215,
86,0.759350,0.787816,0.696023,0.754017,0.788133,5.570319,5.818387,0.200670,0.412104,0.501261,0.581062,23.634485,22.763180,28.390814,0.838197,24.800327,
87,0.760690,0.786456,0.693180,0.730638,0.812935,5.570319,5.570319,0.196266,0.404878,0.491930,0.568522,23.196919,22.882632,28.338833,0.827108,24.693900,
88,0.764396,0.791043,0.704525,0.747001,0.799858,5.984275,6.012452,0.198813,0.404709,0.490371,0.566688,23.234658,22.455242,28.287482,0.831208,25.527130,
89,0.752418,0.795460,0.700793,0.744202,0.771790,5.984275,5.984275,0.196337,0.401594,0.488242,0.566974,23.283662,21.934247,28.309458,0.828423,23.769048,
90,0.726989,0.785890,0.687607,0.728317,0.727851,6.005824,6.005824,0.191744,0.395267,0.481475,0.560065,22.888212,22.847589,28.450755,0.819409,19.834153,
91,0.732693,0.776942,0.678638,0.730800,0.748261,6.283409,6.283409,0.187590,0.391263,0.477214,0.556626,22.595685,22.843914,28.507783,0.812812,20.937517,
92,0.726381,0.779430,0.682925,0.710995,0.745292,6.524374,6.524374,0.183243,0.380118,0.464230,0.542338,22.446298,23.142434,28.258062,0.804067,20.005746,
93,0.730756,0.773781,0.673525,0.723975,0.752379,6.586943,6.863851,0.183563,0.383712,0.468261,0.545305,22.820701,22.660749,28.259509,0.805506,20.716598,
94,0.727668,0.773262,0.682429,0.711083,0.750005,6.586943,6.586943,0.181630,0.381300,0.466147,0.539066,22.529527,23.159075,28.454871,0.799775,20.119451,
95,0.734743,0.769907,0.679359,0.727069,0.758450,6.806458,6.806458,0.177307,0.374462,0.459004,0.535922,22.344581,22.188477,28.541994,0.795685,21.472133,
96,0.737003,0.762529,0.665173,0.718370,0.782489,6.721597,7.081063,0.177102,0.376469,0.460888,0.534519,22.571132,22.874091,29.187668,0.800071,21.637347,
97,0.736481,0.772052,0.669353,0.719695,0.773372,6.721597,6.721597,0.178262,0.377365,0.461606,0.535974,22.428688,22.858701,28.392681,0.794407,21.574293,
98,0.734154,0.760236,0.664461,0.703096,0.786999,6.857419,6.857419,0.175232,0.377094,0.463741,0.541062,22.305064,22.785091,29.060886,0.795812,21.560941,
99,0.714821,0.763748,0.662743,0.705559,0.733417,6.910892,6.910892,0.172244,0.372959,0.458229,0.530876,22.046957,22.693977,29.148048,0.795257,18.531740,
100,0.709023,0.758040,0.664500,0.711804,0.714304,6.767764,7.277912,0.174505,0.374941,0.458133,0.529412,22.367496,22.758180,28.822965,0.800563,17.435440,
101,0.709421,0.764532,0.653143,0.702894,0.727134,6.767764,6.767764,0.170518,0.371595,0.456941,0.531399,22.123393,22.939941,28.706171,0.796159,17.702434,
102,0.723395,0.763233,0.672104,0.718578,0.741404,7.050521,7.077435,0.168363,0.369188,0.456468,0.535980,22.247322,22.797085,28.856255,0.793971,20.229294,
103,0.722422,0.758867,0.665843,0.709430,0.750942,6.475636,7.050521,0.170411,0.376659,0.466920,0.545853,22.836691,22.847013,28.973684,0.801403,19.739291,
104,0.713181,0.763260,0.664514,0.694554,0.737435,6.475636,6.475636,0.166002,0.367709,0.455411,0.533777,22.243549,22.960807,28.547655,0.789278,18.257177,
105,0.724052,0.755452,0.657025,0.703919,0.765806,6.802963,7.105297,0.163926,0.369044,0.456315,0.530714,22.352416,22.658533,28.719699,0.788575,19.989368,
106,0.712915,0.753598,0.652283,0.710183,0.732603,6.802963,6.802963,0.161837,0.367597,0.457221,0.532922,22.397500,23.031552,29.132292,0.792214,18.503035,
107,0.697638,0.746894,0.641453,0.696520,0.711818,6.861193,6.861193,0.158545,0.364866,0.453149,0.529423,21.913104,22.594714,29.045412,0.787181,16.341173,
108,0.696476,0.751168,0.644144,0.695488,0.706880,6.686553,7.061534,0.162675,0.372049,0.462036,0.541943,22.246719,22.639966,29.293612,0.799481,16.194862,
109,0.708562,0.752286,0.656057,0.697108,0.730992,6.686553,6.686553,0.162736,0.372309,0.461833,0.540731,22.129492,22.736205,28.634722,0.800011,17.891895,
110,0.701190,0.745687,0.654972,0.692916,0.717664,6.571609,6.852252,0.160435,0.373164,0.465987,0.548716,22.339908,22.880345,28.752457,0.800885,17.010610,
111,0.702321,0.751334,0.657199,0.692636,0.718610,6.571609,6.571609,0.158363,0.366694,0.456300,0.535724,21.862814,22.623969,28.785859,0.792507,16.936980,
112,0.704410,0.752934,0.663695,0.707131,0.708195,7.060270,7.060270,0.157962,0.368873,0.460701,0.542432,21.892560,22.828113,28.812164,0.791778,17.803278,
113,0.707178,0.747536,0.660316,0.703566,0.721882,6.542835,7.073530,0.157334,0.374695,0.468219,0.551181,22.325735,22.769125,28.919723,0.800143,17.931219,
114,0.699217,0.748896,0.656117,0.696256,0.708287,6.542835,6.542835,0.152335,0.365081,0.457961,0.541481,22.060016,22.666366,28.859087,0.790449,16.777013,
115,0.704137,0.737322,0.651061,0.701339,0.724220,6.841133,7.047639,0.151738,0.366923,0.459728,0.541557,22.116579,22.587691,29.122753,0.790439,17.677801,
116,0.694666,0.743524,0.645612,0.697193,0.702839,6.690120,6.841133,0.152567,0.366424,0.459684,0.541645,22.308460,22.852806,28.485074,0.795598,16.206150,
117,0.699395,0.744343,0.650402,0.694401,0.715056,6.678362,6.690120,0.151352,0.366877,0.460624,0.541621,22.150139,22.522321,28.935591,0.791784,16.873584,
118,0.694781,0.737503,0.639157,0.685618,0.718684,6.547482,6.678362,0.148149,0.363879,0.457428,0.536594,22.192800,22.783491,28.641328,0.789068,16.063194,
119,0.702127,0.740724,0.644690,0.701759,0.720371,6.547482,6.547482,0.151394,0.371615,0.468282,0.548633,22.034631,22.898551,28.727444,0.792894,17.270310,
120,0.706591,0.744108,0.651702,0.707918,0.722464,6.404160,6.596601,0.151618,0.371861,0.468318,0.553123,22.271677,22.706292,28.914568,0.796485,17.948939,
121,0.695275,0.734417,0.639143,0.689098,0.718147,6.404160,6.404160,0.147520,0.364477,0.459759,0.546920,21.801751,23.078780,28.758368,0.785840,16.357332,
122,0.691956,0.737742,0.647643,0.680787,0.709591,6.789361,6.789361,0.148665,0.369217,0.466414,0.552910,21.840547,23.160116,28.373588,0.789891,16.245538,
123,0.702072,0.740009,0.642780,0.686562,0.734499,6.436520,6.791209,0.148632,0.373522,0.473507,0.562083,22.179904,23.110346,28.601403,0.797055,17.628515,
124,0.712106,0.740910,0.657006,0.708695,0.735576,6.436520,6.436520,0.149982,0.373670,0.472406,0.559168,22.066506,22.824566,28.937425,0.794242,18.968929,
125,0.714154,0.737562,0.647952,0.708888,0.748395,6.637302,6.637302,0.146919,0.368349,0.465674,0.550950,22.008773,22.615047,28.993504,0.788964,19.315137,
126,0.702798,0.743665,0.653367,0.693647,0.723812,6.749314,6.798575,0.145924,0.365029,0.462286,0.548413,22.054226,22.914763,28.908777,0.791362,17.771143,
127,0.708556,0.736257,0.644839,0.705227,0.738554,6.571453,6.749314,0.144172,0.367046,0.464139,0.547404,22.040787,22.867566,28.859417,0.789875,18.385382,
128,0.718316,0.741443,0.651099,0.718948,0.748184,6.418475,6.571453,0.146688,0.369545,0.466198,0.549732,22.258594,22.813326,28.606092,0.792118,19.672165,
129,0.711748,0.735313,0.652275,0.711163,0.738099,6.418475,6.418475,0.145399,0.372200,0.471722,0.557598,21.838809,22.787320,28.909907,0.795834,18.934869,
130,0.710691,0.740074,0.655232,0.714947,0.728104,6.424904,6.565057,0.145842,0.370133,0.468449,0.553849,22.044682,22.894095,28.853354,0.794481,18.702288,
131,0.703688,0.735432,0.651512,0.701400,0.724693,6.424904,6.424904,0.143665,0.366027,0.463916,0.551249,21.757504,22.539727,28.913597,0.791242,17.732322,
132,0.713187,0.742617,0.658067,0.704971,0.741376,6.123155,6.657275,0.147311,0.372410,0.473059,0.561704,22.244811,22.499399,28.724044,0.798724,19.034526,
133,0.712604,0.746425,0.663647,0.702577,0.736841,6.123155,6.123155,0.145464,0.372471,0.474673,0.564038,22.281353,22.716446,28.890184,0.804832,19.055997,
134,0.700847,0.729896,0.641249,0.706409,0.720392,6.204433,6.223815,0.141130,0.367315,0.468759,0.558585,22.324453,22.995983,28.715933,0.797173,17.399971,
135,0.718410,0.739286,0.652930,0.708357,0.758139,6.204433,6.204433,0.143651,0.364660,0.463721,0.552567,22.266224,22.820254,29.001432,0.796461,19.791029,
136,0.717475,0.737278,0.655031,0.703795,0.760163,6.263752,6.503900,0.143710,0.369309,0.468079,0.554050,22.306497,23.037974,28.937072,0.797354,19.619902,
137,0.715833,0.734003,0.641673,0.712234,0.756119,6.028029,6.263752,0.143560,0.369966,0.470169,0.560804,22.493269,22.662303,29.395462,0.796898,19.417731,
138,0.721757,0.739656,0.653327,0.717732,0.758524,5.987320,6.028029,0.145290,0.375075,0.475520,0.560576,22.558144,22.564405,28.813323,0.801390,20.094616,
139,0.728525,0.739272,0.653428,0.723261,0.773974,5.987320,5.987320,0.145548,0.376723,0.476939,0.565987,22.353594,22.661930,28.648829,0.807908,21.252328,
140,0.728988,0.738279,0.651767,0.729976,0.770251,5.792538,5.998427,0.146414,0.377991,0.479540,0.568826,22.452177,23.064238,28.682789,0.809040,21.233342,
141,0.731979,0.741550,0.654423,0.726725,0.779417,5.792538,5.792538,0.148186,0.379053,0.480859,0.569714,22.410840,23.064890,28.770239,0.809499,21.672142,
142,0.730420,0.739241,0.652564,0.728805,0.775022,5.669427,5.863647,0.145818,0.378494,0.481479,0.572179,22.708969,22.965550,29.136618,0.808252,21.473295,
143,0.734267,0.737088,0.663782,0.729412,0.779671,5.509978,5.669427,0.146478,0.379467,0.483647,0.575588,22.850407,22.713516,29.399433,0.815163,22.025873,
144,0.727489,0.730368,0.653087,0.708419,0.789612,5.468729,5.509978,0.145507,0.380155,0.484154,0.574072,22.961230,22.673611,28.894670,0.811551,20.906790,
145,0.729472,0.735225,0.656237,0.724071,0.776983,5.468729,5.468729,0.144952,0.376412,0.479298,0.569436,22.976482,23.004902,28.840429,0.807086,21.127784,
146,0.736297,0.733081,0.650997,0.729335,0.797782,5.579163,5.678803,0.143892,0.375116,0.476917,0.564492,22.981211,22.745684,28.344868,0.804633,22.097054,
147,0.736444,0.735764,0.652052,0.727742,0.797414,5.524725,5.579163,0.144563,0.375790,0.477564,0.566854,23.051143,22.677906,28.631411,0.803960,22.138115,
148,0.730097,0.732410,0.653618,0.722147,0.783558,5.524725,5.524725,0.142818,0.371994,0.472696,0.560822,22.852669,23.115662,28.994988,0.803554,21.077906,
149,0.740007,0.742139,0.657454,0.732843,0.796838,5.305277,5.654541,0.148250,0.381648,0.484032,0.574122,23.172627,22.762285,28.784536,0.813513,22.588880,
150,0.740848,0.737933,0.655774,0.731768,0.804122,5.253404,5.305277,0.147291,0.381781,0.485182,0.577792,23.278579,22.580449,28.607023,0.820343,22.825842,
151,0.742305,0.736830,0.654005,0.734997,0.807859,5.026001,5.253404,0.147687,0.386032,0.492631,0.590594,23.369559,22.556154,28.922801,0.820966,23.271523,
152,0.736148,0.732056,0.644669,0.732291,0.800387,5.026001,5.026001,0.146535,0.383860,0.489862,0.591756,23.353795,22.718358,28.909842,0.814811,22.437993,
153,0.741856,0.741726,0.661433,0.730805,0.803229,4.938792,5.104186,0.149435,0.390364,0.496924,0.596192,23.587215,22.929644,29.031360,0.823408,23.233772,
154,0.732643,0.726500,0.645742,0.731798,0.791783,4.938792,4.938792,0.144458,0.382998,0.488128,0.585780,23.310868,22.705472,29.023651,0.816745,21.640129,
155,0.737343,0.739608,0.662189,0.735397,0.785886,5.152715,5.152715,0.146889,0.385620,0.489628,0.585477,23.352611,22.672265,28.775506,0.817676,22.419984,
156,0.734804,0.728130,0.644004,0.734036,0.797005,5.223903,5.223903,0.146885,0.387541,0.490405,0.584502,23.195338,22.934599,28.412698,0.819300,22.001241,
157,0.739619,0.738706,0.653897,0.730606,0.802423,5.279253,5.279253,0.146826,0.385002,0.489637,0.583750,23.233985,22.548199,28.835216,0.817762,22.822728,
158,0.737845,0.732882,0.648663,0.730823,0.802941,5.285892,5.285892,0.145603,0.383973,0.487098,0.579341,22.974780,22.676116,28.813646,0.819342,22.416347,
159,0.739461,0.729143,0.652139,0.725175,0.811515,5.151604,5.463030,0.147478,0.391297,0.497886,0.591224,23.109991,22.298521,29.058315,0.825486,22.842988,
160,0.741571,0.741520,0.657389,0.723579,0.809097,4.956886,5.151604,0.150886,0.391823,0.498367,0.594141,23.470994,22.434642,29.122124,0.830438,23.075592,
161,0.739324,0.730494,0.657222,0.723704,0.806978,4.764907,4.956886,0.150336,0.398214,0.508396,0.604684,23.509319,22.693987,28.907918,0.833596,22.883029,
162,0.741506,0.737118,0.663024,0.722664,0.808468,4.764907,4.764907,0.149021,0.390979,0.498060,0.594939,23.444974,22.903065,28.842289,0.827512,22.980406,
163,0.739160,0.732216,0.658780,0.724547,0.804665,4.840981,5.027602,0.148422,0.396025,0.505637,0.603737,23.415976,22.699617,28.886353,0.829511,22.945345,
