Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
22,0.912307,0.890348,0.873960,0.912136,0.938730,4.313762,4.372040,0.368985,0.703215,0.796302,0.854222,29.591746,24.282320,29.863431,0.964034,66.171194,
23,0.912202,0.890820,0.873567,0.913374,0.937623,4.313762,4.313762,0.369223,0.702994,0.796952,0.855936,29.583584,25.361332,29.768436,0.964032,66.291631,
24,0.911537,0.889122,0.874702,0.912389,0.936354,4.266847,4.331925,0.370361,0.703544,0.796879,0.854546,29.583060,25.849572,29.424662,0.963943,65.999890,
25,0.910506,0.888462,0.871007,0.911846,0.935830,4.266847,4.266847,0.369754,0.703139,0.796239,0.854658,29.575794,25.116750,30.478772,0.964181,65.785085,
26,0.911338,0.889689,0.873917,0.909435,0.938340,4.299096,4.392347,0.368867,0.703750,0.796938,0.855012,29.519224,25.431111,30.326335,0.964347,66.032477,
27,0.910783,0.890383,0.868263,0.912768,0.937075,4.299096,4.299096,0.368270,0.705604,0.799834,0.857013,29.508065,24.977759,30.659116,0.964383,66.142770,
28,0.911392,0.891150,0.871974,0.911313,0.937884,4.295869,4.379281,0.368487,0.704269,0.799299,0.857117,29.541221,25.248971,30.691663,0.964495,66.261562,
29,0.910811,0.890455,0.870568,0.910179,0.938395,4.295869,4.295869,0.368621,0.702970,0.796880,0.856612,29.533931,24.735689,29.976262,0.964274,66.039875,
30,0.909517,0.889851,0.870256,0.910779,0.934829,4.359880,4.380836,0.371419,0.703869,0.796904,0.854256,29.618988,25.428163,29.704145,0.964502,65.667999,
31,0.909975,0.887773,0.871677,0.909871,0.937075,4.318992,4.359880,0.368909,0.702540,0.795889,0.854483,29.556964,25.978792,30.106516,0.964116,65.718763,
32,0.910771,0.886433,0.873124,0.912792,0.936009,4.238091,4.318992,0.368216,0.702975,0.796667,0.854795,29.562599,25.310444,30.458409,0.964026,65.838003,
33,0.912558,0.885551,0.875223,0.913632,0.939073,4.238091,4.238091,0.369172,0.702491,0.795193,0.852934,29.585723,24.903718,29.869118,0.963877,66.019905,
34,0.912381,0.889557,0.874502,0.913504,0.937611,4.321673,4.336400,0.370083,0.703792,0.796823,0.853196,29.600493,25.218774,29.662301,0.964592,66.131661,
35,0.913435,0.885920,0.870943,0.912193,0.943833,4.252666,4.321673,0.368591,0.703766,0.797720,0.856537,29.573162,25.269054,30.465014,0.964142,66.537163,
36,0.911743,0.888703,0.871058,0.909696,0.940071,4.252666,4.252666,0.369852,0.703387,0.796576,0.854167,29.663791,26.167629,30.393016,0.964017,65.993052,
37,0.913841,0.890275,0.872877,0.912540,0.942300,4.216132,4.528132,0.367099,0.700912,0.793869,0.852618,29.506224,25.810760,30.892647,0.963632,66.209276,
38,0.912032,0.891097,0.868809,0.910303,0.941179,4.216132,4.216132,0.368800,0.701386,0.794346,0.853152,29.592972,25.436662,30.058654,0.963533,65.888372,
39,0.912071,0.888464,0.870819,0.912557,0.939342,4.366410,4.366410,0.368814,0.701897,0.795881,0.853666,29.602843,25.250832,29.526156,0.963562,66.139193,
40,0.911267,0.887596,0.872621,0.910937,0.938180,4.252495,4.404760,0.369756,0.703425,0.796306,0.854551,29.570253,24.966584,30.611598,0.963692,65.914922,
41,0.911953,0.891403,0.871857,0.912694,0.937747,4.252495,4.252495,0.369556,0.701022,0.794629,0.852779,29.627072,24.667198,30.266853,0.963861,65.895400,
42,0.910686,0.890081,0.870728,0.910505,0.937379,4.352244,4.453195,0.370249,0.703945,0.796937,0.854873,29.591057,24.537721,30.296946,0.963933,65.942161,
43,0.912755,0.890062,0.869866,0.910535,0.942530,4.317799,4.352244,0.370514,0.703458,0.796262,0.853363,29.635191,25.309799,30.205992,0.963790,66.196888,
44,0.913440,0.888336,0.870912,0.911014,0.943861,4.317799,4.317799,0.369650,0.704882,0.798724,0.856331,29.586033,25.261318,30.199388,0.963743,66.614014,
45,0.913251,0.887672,0.872188,0.911859,0.942687,4.329440,4.403574,0.370344,0.704205,0.797399,0.855250,29.593866,26.079108,30.374567,0.964045,66.472409,
46,0.912613,0.890220,0.872676,0.909421,0.942034,4.296791,4.329440,0.370708,0.702906,0.796231,0.853889,29.601846,25.676708,30.382926,0.963701,66.185260,
47,0.913688,0.890008,0.871188,0.913203,0.942612,4.296791,4.296791,0.370701,0.705434,0.797898,0.855115,29.611167,25.468814,29.807135,0.963817,66.521008,
48,0.913615,0.889193,0.874703,0.912925,0.940896,4.303929,4.407040,0.370951,0.705579,0.798948,0.854628,29.591305,25.375684,30.636533,0.963785,66.512711,
49,0.914716,0.890295,0.869929,0.914518,0.944331,4.282989,4.303929,0.369445,0.704569,0.798169,0.855629,29.612816,25.557712,30.205973,0.963688,66.769369,
50,0.909745,0.889528,0.871616,0.907942,0.936981,4.282989,4.282989,0.369342,0.701345,0.794258,0.851649,29.568045,25.238699,30.135795,0.963586,65.392378,
51,0.912307,0.888658,0.874559,0.911037,0.939978,4.297048,4.297740,0.370232,0.702719,0.794826,0.850594,29.623400,25.065351,29.976203,0.963708,65.852493,
52,0.910718,0.885905,0.874621,0.909033,0.938399,4.297048,4.297048,0.369664,0.704762,0.796851,0.853166,29.559429,24.974289,30.014655,0.964115,65.763374,
53,0.910895,0.889291,0.868941,0.910427,0.939358,4.307144,4.307144,0.370113,0.702354,0.794189,0.851611,29.637555,24.799725,30.076826,0.963613,65.632793,
54,0.914361,0.887542,0.875298,0.913355,0.943127,4.347281,4.347281,0.369259,0.702793,0.795468,0.851553,29.545021,25.088994,29.987071,0.963658,66.409667,
55,0.914969,0.887950,0.875334,0.914274,0.943195,4.337226,4.352931,0.368956,0.702792,0.795873,0.853784,29.587252,25.016507,29.992801,0.964005,66.690483,
56,0.913827,0.889450,0.873588,0.908934,0.945054,4.337226,4.337226,0.368379,0.700410,0.793409,0.851081,29.547908,25.041312,30.058464,0.963496,66.214065,
57,0.913396,0.888601,0.869623,0.912919,0.942976,4.376933,4.376933,0.368292,0.702710,0.796704,0.853654,29.526823,24.997175,29.804039,0.963764,66.438172,
58,0.912329,0.891355,0.871215,0.913082,0.938433,4.410045,4.410045,0.369448,0.701796,0.794910,0.853408,29.572480,24.979902,29.844828,0.963910,66.186572,
59,0.912821,0.887576,0.872929,0.909984,0.942677,4.426474,4.503894,0.368258,0.701867,0.795181,0.854185,29.491431,24.816194,29.963826,0.963613,66.369413,
60,0.913088,0.888279,0.871706,0.906997,0.945567,4.426474,4.426474,0.369901,0.703531,0.796727,0.854166,29.583632,25.726564,30.378933,0.963859,66.453173,
61,0.912955,0.889373,0.869915,0.908890,0.944118,4.477408,4.477408,0.370376,0.703476,0.796952,0.854361,29.591466,25.560362,30.424698,0.964035,66.500773,
62,0.912602,0.886616,0.864939,0.909311,0.945756,4.526395,4.526395,0.368388,0.703388,0.796823,0.854167,29.516626,26.192775,30.589816,0.963690,66.471982,
63,0.911968,0.887297,0.863895,0.912150,0.941980,4.550384,4.569063,0.369576,0.704559,0.798947,0.855624,29.632773,25.826022,30.433169,0.963608,66.527978,
64,0.910028,0.884985,0.868412,0.909295,0.938729,4.440232,4.550384,0.368418,0.703143,0.796229,0.854448,29.547268,25.648283,30.251721,0.963979,65.864544,
65,0.909688,0.886741,0.865565,0.904632,0.942796,4.440232,4.440232,0.368786,0.703898,0.797602,0.855345,29.567347,26.044824,30.763348,0.963761,65.896193,
66,0.910835,0.883426,0.868391,0.905349,0.944812,4.486765,4.521574,0.368187,0.705561,0.799418,0.858171,29.508349,25.215208,29.640579,0.963994,66.421690,
67,0.911562,0.885049,0.873630,0.910953,0.939451,4.486765,4.486765,0.369412,0.704678,0.797276,0.854830,29.518221,24.334093,29.570114,0.964462,66.267431,
68,0.910844,0.886377,0.869655,0.908571,0.941172,4.490535,4.490535,0.369724,0.706775,0.799912,0.858232,29.548793,25.162439,30.769946,0.964336,66.432953,
69,0.910826,0.882741,0.869238,0.907061,0.943757,4.585436,4.585436,0.367516,0.703711,0.798624,0.857504,29.466388,24.883156,29.997549,0.964005,66.470320,
70,0.910469,0.885110,0.868237,0.908352,0.940558,4.600852,4.600852,0.369167,0.704907,0.798393,0.855909,29.616375,24.531928,30.362812,0.964427,66.280628,
71,0.911632,0.883321,0.867907,0.909336,0.944214,4.561555,4.710339,0.368077,0.705356,0.799332,0.858033,29.466753,25.045705,30.084480,0.964386,66.651768,
72,0.911988,0.883201,0.871284,0.912936,0.940492,4.506336,4.561555,0.367106,0.702910,0.797056,0.855669,29.523622,25.054348,30.022094,0.963815,66.447841,
73,0.911175,0.885345,0.869353,0.910931,0.940234,4.506336,4.506336,0.366345,0.702673,0.796599,0.854967,29.548404,25.851922,29.544808,0.963917,66.225256,
74,0.910287,0.883032,0.871485,0.905654,0.941637,4.612203,4.687213,0.366066,0.702520,0.797415,0.855722,29.544289,25.323715,30.351894,0.963409,66.241399,
75,0.910291,0.884601,0.866943,0.910268,0.939189,4.612203,4.612203,0.365655,0.703347,0.798723,0.857092,29.557634,25.223263,29.543226,0.963340,66.375426,
76,0.910859,0.884015,0.869650,0.904914,0.943585,5.012439,5.012439,0.364816,0.700126,0.795461,0.855147,29.570450,25.509622,29.571748,0.962447,66.702439,
77,0.908843,0.889210,0.868512,0.909044,0.934739,5.163393,5.163393,0.363447,0.701438,0.796911,0.856691,29.535152,25.139766,30.180632,0.962789,66.606260,
78,0.909698,0.880717,0.868644,0.911528,0.937266,5.416334,5.445758,0.363948,0.700122,0.795716,0.854608,29.568383,25.225435,30.240692,0.961798,66.870972,
79,0.910657,0.884474,0.866446,0.911514,0.939967,5.233166,5.416334,0.363706,0.700468,0.796915,0.856979,29.541754,24.434483,30.174914,0.962306,67.072063,
80,0.909401,0.881487,0.865063,0.912618,0.937523,5.233166,5.233166,0.362351,0.699317,0.794951,0.855560,29.513944,25.429334,29.779363,0.962304,66.670656,
81,0.909688,0.882181,0.869613,0.909458,0.938700,5.220864,5.343257,0.360879,0.699875,0.795748,0.855494,29.509658,25.565704,29.732388,0.961644,66.737104,
82,0.910792,0.883190,0.868208,0.911593,0.940022,5.220864,5.220864,0.360751,0.698248,0.794028,0.854641,29.508092,24.994947,29.969390,0.961508,66.857196,
83,0.910837,0.879519,0.865144,0.912744,0.942198,5.371129,5.371129,0.358445,0.699870,0.796353,0.855531,29.428120,25.150333,29.845757,0.961438,67.157418,
84,0.908444,0.879049,0.863144,0.909587,0.940339,5.394115,5.394115,0.357117,0.698090,0.795742,0.856912,29.425841,25.768583,30.277218,0.961144,66.796392,
85,0.907827,0.880260,0.863841,0.911281,0.936678,5.518686,5.518686,0.354169,0.697034,0.794248,0.854881,29.338887,25.404225,29.587288,0.960610,66.632529,
86,0.908336,0.875332,0.864195,0.909521,0.940664,5.570319,5.818387,0.350633,0.696505,0.793611,0.852245,29.197783,26.344503,29.830395,0.960435,66.601712,
87,0.907204,0.876571,0.857660,0.909356,0.940249,5.570319,5.570319,0.347937,0.693293,0.791419,0.852163,29.195550,25.717450,29.125574,0.959489,66.334503,
88,0.907081,0.874924,0.856794,0.906606,0.941670,5.984275,6.012452,0.348249,0.692233,0.790865,0.852706,29.230600,25.194267,29.638654,0.959231,66.770129,
89,0.906257,0.872162,0.853280,0.905975,0.942565,5.984275,5.984275,0.346908,0.691209,0.790105,0.852555,29.207608,25.628268,29.369179,0.958698,66.583327,
90,0.905107,0.869834,0.853799,0.905951,0.940437,6.005824,6.005824,0.343383,0.690411,0.790559,0.853491,29.152233,25.573198,30.070535,0.958206,66.473884,
91,0.904373,0.872104,0.854594,0.905175,0.939254,6.283409,6.283409,0.342541,0.689768,0.789000,0.851510,29.109167,26.019627,29.333302,0.958224,66.436305,
92,0.901213,0.867622,0.849503,0.903297,0.937058,6.524374,6.524374,0.338898,0.689159,0.790958,0.854982,29.074194,25.204608,29.864178,0.957694,66.374487,
93,0.903145,0.868449,0.854760,0.900070,0.941124,6.586943,6.863851,0.337970,0.688063,0.788635,0.851332,29.014196,25.253933,29.884864,0.957477,66.510325,
94,0.900911,0.864105,0.843890,0.900127,0.941985,6.586943,6.586943,0.332586,0.685891,0.788872,0.853711,28.892505,26.079300,28.964981,0.956388,66.273156,
95,0.898833,0.864716,0.845443,0.898911,0.937086,6.806458,6.806458,0.331316,0.684011,0.785615,0.847704,28.909814,25.484875,29.346822,0.955687,65.587350,
96,0.897057,0.864946,0.846706,0.899955,0.931892,6.721597,7.081063,0.328679,0.684573,0.787581,0.850834,28.790151,25.483499,29.281021,0.956208,65.428417,
97,0.899885,0.863074,0.849588,0.898720,0.938003,6.721597,6.721597,0.327722,0.681630,0.785227,0.849566,28.864317,25.525970,29.631829,0.955228,65.859180,
98,0.899710,0.860314,0.847113,0.900128,0.938910,6.857419,6.857419,0.325197,0.681582,0.784860,0.849431,28.769730,25.835420,29.979267,0.954870,65.950853,
99,0.899822,0.860329,0.844439,0.899486,0.940189,6.910892,6.910892,0.323397,0.679010,0.782782,0.847237,28.766438,25.025194,29.909381,0.953991,65.840703,
100,0.900500,0.856229,0.845092,0.904846,0.939977,6.767764,7.277912,0.321575,0.681347,0.784816,0.848937,28.629435,25.702140,29.970894,0.954096,65.995543,
101,0.897504,0.857243,0.841795,0.904286,0.934710,6.767764,6.767764,0.319804,0.682165,0.787688,0.851970,28.659153,26.210075,29.485342,0.953788,65.698195,
102,0.896659,0.854328,0.839697,0.897183,0.939568,7.050521,7.077435,0.315439,0.677891,0.782694,0.848616,28.599463,25.693104,29.691002,0.952494,65.482766,
103,0.897007,0.853159,0.839165,0.899974,0.938671,6.475636,7.050521,0.314089,0.676929,0.782696,0.847592,28.538880,25.874996,29.735200,0.952240,64.910935,
104,0.896533,0.849707,0.839414,0.898774,0.939258,6.475636,6.475636,0.311093,0.674014,0.779832,0.846869,28.504394,25.603385,29.663771,0.951321,64.715657,
105,0.895412,0.849310,0.840036,0.896273,0.939320,6.802963,7.105297,0.307022,0.673665,0.780676,0.847260,28.357532,25.607325,29.300905,0.951207,64.897439,
106,0.896583,0.846089,0.836742,0.894759,0.943533,6.802963,6.802963,0.304972,0.672227,0.779772,0.846402,28.316010,25.821314,30.054202,0.950713,65.063685,
107,0.893449,0.848211,0.834802,0.893871,0.938755,6.861193,6.861193,0.304748,0.672424,0.780291,0.847894,28.237700,26.272687,29.339079,0.950744,64.619180,
108,0.893066,0.845545,0.837153,0.897655,0.933945,6.686553,7.061534,0.305881,0.674681,0.780730,0.845817,28.273864,25.637695,29.737775,0.951316,64.212585,
109,0.893213,0.845492,0.832888,0.898544,0.935867,6.686553,6.686553,0.304405,0.675847,0.783158,0.849284,28.283066,25.238803,30.100864,0.951459,64.549303,
110,0.893580,0.845433,0.834995,0.895933,0.938322,6.571609,6.852252,0.303280,0.673647,0.780525,0.847327,28.188282,25.640221,30.333107,0.950936,64.313996,
111,0.891513,0.843181,0.834919,0.897032,0.934211,6.571609,6.571609,0.301529,0.674125,0.782544,0.850079,28.213585,25.832307,30.889514,0.951001,64.158745,
112,0.890935,0.845759,0.835128,0.891397,0.936724,7.060270,7.060270,0.299535,0.671213,0.780503,0.848578,28.171999,25.599309,29.900282,0.950005,64.406849,
113,0.891992,0.842434,0.833861,0.897633,0.935015,6.542835,7.073530,0.296079,0.673063,0.782086,0.849538,28.022606,25.664287,29.036102,0.949910,64.203923,
114,0.890937,0.842773,0.833036,0.893953,0.936364,6.542835,6.542835,0.294351,0.670610,0.780994,0.849505,28.071217,25.862284,28.743523,0.948706,63.989648,
115,0.888721,0.838089,0.830614,0.895520,0.932427,6.841133,7.047639,0.290662,0.668441,0.778359,0.846809,27.921775,25.798694,29.475589,0.948204,63.622337,
116,0.889137,0.839501,0.829335,0.895284,0.933422,6.690120,6.841133,0.292075,0.670350,0.779913,0.849310,27.962601,25.563088,29.884383,0.948306,63.746913,
117,0.891012,0.838104,0.828946,0.897332,0.937852,6.678362,6.690120,0.290541,0.668385,0.778153,0.846571,27.935726,25.497857,29.854368,0.947724,63.888800,
118,0.888371,0.835176,0.826721,0.896843,0.933934,6.547482,6.678362,0.288286,0.667413,0.777208,0.844707,27.832764,25.527514,29.048122,0.948023,63.098964,
119,0.886741,0.834887,0.819307,0.891218,0.937164,6.547482,6.547482,0.287799,0.665898,0.777731,0.847639,27.908802,25.630939,29.003783,0.946740,63.011172,
120,0.887621,0.837848,0.822620,0.892519,0.935857,6.404160,6.596601,0.288491,0.665551,0.775379,0.843569,27.852464,26.067631,28.538835,0.947088,62.691399,
121,0.885401,0.835747,0.821538,0.890451,0.934544,6.404160,6.404160,0.289110,0.668674,0.777832,0.845551,27.759744,25.512566,29.891290,0.947802,62.430832,
122,0.888422,0.835873,0.821819,0.893436,0.938919,6.789361,6.789361,0.286577,0.667824,0.778720,0.846751,27.786987,25.396146,29.795276,0.947173,63.540836,
123,0.887340,0.833808,0.825676,0.896192,0.932662,6.436520,6.791209,0.285481,0.665911,0.776083,0.845135,27.736558,26.076384,29.533478,0.946231,62.805167,
124,0.886846,0.833057,0.823425,0.891512,0.937326,6.436520,6.436520,0.284210,0.665739,0.775898,0.845452,27.711609,25.320586,29.691425,0.945791,62.730682,
125,0.882614,0.832415,0.823247,0.886777,0.931518,6.637302,6.637302,0.284486,0.668088,0.780296,0.849397,27.700845,25.939567,29.518212,0.946507,62.480186,
126,0.880880,0.833683,0.816239,0.889148,0.927032,6.749314,6.798575,0.285176,0.665793,0.777526,0.847409,27.729932,25.803076,29.392785,0.946336,62.051593,
127,0.878798,0.828620,0.816770,0.884964,0.928561,6.571453,6.749314,0.283157,0.667696,0.779055,0.848064,27.544606,25.606990,29.645763,0.947151,61.545464,
128,0.878878,0.830948,0.812033,0.881895,0.932440,6.418475,6.571453,0.281560,0.665399,0.777834,0.846911,27.591156,26.096610,30.061992,0.946138,61.322386,
129,0.879858,0.829058,0.814051,0.885422,0.932064,6.418475,6.418475,0.282141,0.665978,0.777266,0.846384,27.553916,25.606403,29.778927,0.946325,61.452581,
130,0.879540,0.829367,0.813696,0.879201,0.935284,6.424904,6.565057,0.282522,0.663672,0.775519,0.845698,27.573557,26.064923,29.873192,0.946072,61.318882,
131,0.880234,0.829686,0.816174,0.888553,0.929694,6.424904,6.424904,0.280950,0.664235,0.775973,0.846024,27.516460,25.829305,30.059046,0.945683,61.491725,
132,0.879157,0.830295,0.812058,0.883953,0.931945,6.123155,6.657275,0.280686,0.664142,0.776550,0.846708,27.593808,25.313313,29.506019,0.945406,61.043893,
133,0.883430,0.830006,0.815379,0.890163,0.935713,6.123155,6.123155,0.279749,0.663872,0.775874,0.845665,27.588660,25.895653,29.846773,0.945288,61.796525,
134,0.882484,0.825696,0.823213,0.886425,0.935018,6.204433,6.223815,0.278018,0.662438,0.774959,0.844452,27.428280,25.570019,29.869343,0.944507,61.605052,
135,0.878361,0.825644,0.811428,0.887358,0.929971,6.204433,6.204433,0.280377,0.664333,0.776606,0.845693,27.572641,25.149685,29.588443,0.944815,60.902255,
136,0.876640,0.824133,0.816384,0.886293,0.925164,6.263752,6.503900,0.280825,0.667293,0.778486,0.847049,27.476664,25.209742,30.200917,0.945628,60.741685,
137,0.873912,0.823649,0.809801,0.876722,0.928724,6.028029,6.263752,0.280195,0.664541,0.775219,0.843983,27.451893,25.801665,29.940345,0.945662,59.695805,
138,0.873352,0.824022,0.802898,0.876717,0.930427,5.987320,6.028029,0.279346,0.663644,0.775862,0.845319,27.460609,26.065610,30.061494,0.945343,59.669141,
139,0.870492,0.825061,0.804004,0.874940,0.924012,5.987320,5.987320,0.278454,0.662689,0.774071,0.844786,27.431066,25.414724,29.817015,0.945469,59.035143,
140,0.874351,0.825590,0.804403,0.879811,0.929441,5.792538,5.998427,0.279361,0.663261,0.775808,0.845595,27.440874,26.067957,30.157554,0.946121,59.689053,
141,0.872730,0.824406,0.804563,0.880325,0.925457,5.792538,5.792538,0.280563,0.664953,0.776835,0.845513,27.488598,25.597686,29.645920,0.945880,59.375273,
142,0.873401,0.822749,0.805246,0.882538,0.925645,5.669427,5.863647,0.278586,0.664119,0.775548,0.844748,27.377472,25.353704,30.024739,0.945740,59.308973,
143,0.874277,0.825662,0.808660,0.883934,0.923973,5.509978,5.669427,0.277344,0.663150,0.774068,0.842319,27.373328,25.829718,29.861243,0.945036,59.126329,
144,0.874455,0.824959,0.810455,0.886545,0.922688,5.468729,5.509978,0.277337,0.662041,0.773770,0.841881,27.301994,25.474268,29.680298,0.944867,59.093062,
145,0.871012,0.826484,0.807429,0.877647,0.921802,5.468729,5.468729,0.277662,0.663338,0.774955,0.843687,27.385651,25.407939,29.918264,0.945450,58.564601,
146,0.868790,0.823680,0.806639,0.878044,0.917961,5.579163,5.678803,0.276489,0.662241,0.773399,0.842189,27.308011,26.246077,30.153212,0.945114,58.113065,
147,0.867447,0.824993,0.806296,0.872416,0.918450,5.524725,5.579163,0.276434,0.661807,0.773437,0.840870,27.342336,25.288008,29.744404,0.944822,57.715099,
148,0.865636,0.821791,0.803672,0.870796,0.917003,5.524725,5.524725,0.276373,0.662626,0.774167,0.842287,27.334684,25.832205,30.121369,0.945285,57.472030,
149,0.865685,0.823816,0.803779,0.871180,0.916042,5.305277,5.654541,0.277098,0.661467,0.773094,0.841426,27.408035,25.452833,29.471649,0.945007,57.179759,
150,0.864763,0.822743,0.805072,0.872276,0.912969,5.253404,5.305277,0.276989,0.662454,0.774077,0.842204,27.373725,26.324992,29.635916,0.945009,57.020174,
151,0.864454,0.821951,0.804105,0.868596,0.916936,5.026001,5.253404,0.275914,0.662855,0.774821,0.844359,27.274631,25.203702,29.163948,0.945269,56.899127,
152,0.865225,0.822938,0.807071,0.871740,0.914270,5.026001,5.026001,0.276679,0.663000,0.773920,0.844292,27.273243,24.891850,30.340641,0.945365,57.011277,
153,0.864318,0.822024,0.804146,0.870199,0.914719,4.938792,5.104186,0.275717,0.663050,0.774767,0.844395,27.334556,25.941912,29.581018,0.945222,56.784458,
154,0.864835,0.824431,0.805327,0.870154,0.915021,4.938792,4.938792,0.273358,0.660181,0.771715,0.843736,27.188061,25.623588,29.335424,0.944982,56.792257,
155,0.864509,0.823177,0.800673,0.875164,0.912279,5.152715,5.152715,0.274032,0.661506,0.773772,0.844318,27.282583,25.905796,29.459664,0.945036,57.027487,
156,0.864534,0.822673,0.802207,0.872830,0.914526,5.223903,5.223903,0.275198,0.662612,0.774584,0.845735,27.192992,25.185243,29.734913,0.945684,57.205675,
157,0.866086,0.823257,0.803596,0.871821,0.917833,5.279253,5.279253,0.276083,0.662911,0.775588,0.846887,27.273674,25.826010,29.013737,0.946022,57.663123,
158,0.864105,0.821309,0.802785,0.872110,0.913420,5.285892,5.285892,0.274375,0.662753,0.774572,0.843560,27.171365,25.960129,29.895053,0.945772,57.040971,
159,0.866522,0.823296,0.803602,0.875472,0.915847,5.151604,5.463030,0.275181,0.663280,0.775691,0.845223,27.198629,25.122079,29.826744,0.946142,57.510485,
160,0.868236,0.823467,0.800888,0.872056,0.924128,4.956886,5.151604,0.275689,0.663269,0.776557,0.846521,27.290179,25.665178,29.245655,0.945974,57.758379,
161,0.868825,0.821382,0.809888,0.873594,0.919990,4.764907,4.956886,0.274534,0.663361,0.775917,0.845940,27.163014,25.870560,28.579873,0.945807,57.624628,
162,0.866129,0.821947,0.805049,0.867758,0.920473,4.764907,4.764907,0.275617,0.664032,0.776471,0.846270,27.222042,25.836405,30.213703,0.946278,57.127397,
163,0.865607,0.819526,0.807700,0.866888,0.919078,4.840981,5.027602,0.273799,0.665475,0.777088,0.844919,27.099175,25.945961,30.065672,0.946503,57.024129,
