Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,vmaf,
170,0.991997,0.982809,0.986262,0.993152,0.995310,1.580916,1.580916,0.847176,0.989989,0.994731,0.996397,44.910357,45.346660,45.830025,97.203925,
171,0.991558,0.983287,0.986524,0.991174,0.995489,2.320510,2.425481,0.847634,0.990583,0.995368,0.997057,44.905707,45.209838,45.674260,98.170047,
172,0.991258,0.983546,0.985430,0.991387,0.995004,2.320510,2.320510,0.848223,0.990380,0.995318,0.997084,44.904484,45.288206,45.792257,98.103475,
173,0.991313,0.983091,0.984412,0.992094,0.995257,3.783883,3.864429,0.846236,0.991130,0.995251,0.996566,44.797867,45.166673,45.759576,99.979768,
174,0.991495,0.982893,0.985241,0.992013,0.995278,3.318402,3.783883,0.846419,0.990527,0.995185,0.997298,44.707886,45.075159,45.676596,99.470283,
175,0.991618,0.983996,0.984966,0.992032,0.995416,3.318402,3.318402,0.846545,0.990930,0.995466,0.997062,44.672269,44.913052,45.481597,99.493083,
176,0.991779,0.982823,0.986538,0.991826,0.995630,3.360862,3.360862,0.845389,0.991103,0.995514,0.997312,44.623015,44.677450,45.471553,99.605798,
177,0.991019,0.982202,0.984858,0.992082,0.994410,3.738367,3.738367,0.842389,0.989492,0.994535,0.996259,44.495399,44.620570,45.461903,99.788923,
178,0.991743,0.983493,0.984891,0.992485,0.995340,4.968286,5.446186,0.843003,0.990052,0.994900,0.996604,44.489690,44.622098,45.531039,100.000000,
179,0.991539,0.982985,0.984942,0.991574,0.995569,4.538462,4.968286,0.844746,0.991183,0.995659,0.997325,44.535425,44.518236,45.487560,100.000000,
180,0.992080,0.983667,0.986095,0.992977,0.995169,4.538462,4.538462,0.842358,0.991156,0.995689,0.997235,44.409084,44.466928,45.342690,100.000000,
181,0.991294,0.983713,0.985531,0.991374,0.994844,5.169214,5.169214,0.842055,0.990003,0.994893,0.996794,44.366598,44.489393,45.411039,100.000000,
182,0.991872,0.982733,0.986380,0.991492,0.996110,6.426453,6.426453,0.840917,0.990805,0.995631,0.997493,44.245638,44.459858,45.361488,100.000000,
183,0.991829,0.983959,0.986831,0.991518,0.995571,5.105124,8.662288,0.845125,0.991261,0.995866,0.997406,44.413815,44.544570,45.408841,100.000000,
184,0.991352,0.982781,0.986372,0.990663,0.995444,5.105124,5.105124,0.845102,0.991335,0.995848,0.997634,44.345474,44.331662,45.377821,100.000000,
185,0.991523,0.982565,0.985326,0.991069,0.995792,7.959460,7.959460,0.845416,0.991182,0.995883,0.997580,44.337597,44.376188,45.302835,100.000000,
186,0.992002,0.982303,0.986736,0.991869,0.996130,10.034147,10.034147,0.844714,0.991353,0.995527,0.997149,44.273678,44.363502,45.339085,100.000000,
187,0.991628,0.982962,0.984725,0.992583,0.995398,7.295723,10.210482,0.843484,0.990807,0.995137,0.996704,44.173186,44.327949,45.236156,100.000000,
188,0.991878,0.983841,0.986805,0.992113,0.995613,5.219625,7.295723,0.843354,0.991179,0.995585,0.997472,44.184499,44.159911,45.178466,100.000000,
189,0.991985,0.983500,0.985892,0.992553,0.995887,5.219625,5.219625,0.845833,0.991284,0.995554,0.997029,44.251877,44.167885,45.149388,100.000000,
190,0.991435,0.983492,0.985544,0.992037,0.995145,7.187324,7.187324,0.843689,0.990835,0.995273,0.996973,44.177529,44.286457,45.205292,100.000000,
191,0.991588,0.982853,0.985765,0.992277,0.995506,7.775769,8.536098,0.843976,0.991329,0.995815,0.997402,44.180909,44.233886,45.195518,100.000000,
192,0.991675,0.983077,0.986198,0.991472,0.995922,6.386274,7.775769,0.845482,0.991353,0.995820,0.997328,44.193695,44.271493,45.332962,100.000000,
193,0.990876,0.983060,0.985638,0.991476,0.994360,6.386274,6.386274,0.844461,0.990541,0.995433,0.997142,44.186295,44.124890,45.167019,100.000000,
194,0.991510,0.982668,0.985930,0.992552,0.995037,6.709858,6.709858,0.843928,0.991300,0.995856,0.997390,44.164996,44.273748,45.020895,100.000000,
195,0.991360,0.982506,0.985468,0.991615,0.995642,6.713710,6.713710,0.843389,0.991536,0.996123,0.997611,44.142228,44.342823,45.294979,100.000000,
196,0.991195,0.982194,0.986598,0.992076,0.994518,7.098114,7.890913,0.844929,0.991267,0.995621,0.997209,44.221887,44.181668,45.261218,100.000000,
197,0.991417,0.983221,0.986350,0.992538,0.994508,6.097723,7.098114,0.843904,0.991317,0.995916,0.997467,44.147635,44.181116,45.072447,100.000000,
198,0.990725,0.982835,0.983598,0.991440,0.994996,6.097723,6.097723,0.843479,0.991339,0.995793,0.997212,44.112780,44.165684,45.173259,100.000000,
199,0.991275,0.984036,0.985566,0.992021,0.994839,6.596663,6.610044,0.843302,0.990788,0.995051,0.996502,44.085690,44.175047,45.275046,100.000000,
200,0.991313,0.982766,0.985742,0.992368,0.994878,6.180718,6.596663,0.842395,0.990809,0.995167,0.996647,44.061654,44.257703,45.110918,100.000000,
201,0.990797,0.983516,0.986486,0.990227,0.994789,5.686044,6.180718,0.844119,0.991125,0.995501,0.996877,44.088932,44.243677,45.177077,100.000000,
202,0.990985,0.982629,0.985682,0.992238,0.994210,5.686044,5.686044,0.845412,0.990861,0.995318,0.996706,44.144349,44.162384,45.051820,100.000000,
203,0.991136,0.981718,0.984293,0.991980,0.995493,5.961751,6.130065,0.843830,0.991081,0.995404,0.996902,44.085555,44.393547,45.102036,100.000000,
204,0.990825,0.982623,0.984896,0.991805,0.994389,4.627029,5.961751,0.844456,0.990180,0.994764,0.996399,44.127002,44.320246,45.203196,100.000000,
205,0.991469,0.982001,0.985482,0.991898,0.995811,4.582970,4.627029,0.844311,0.991206,0.995748,0.996991,44.136008,44.306301,45.385100,100.000000,
206,0.991002,0.981124,0.984044,0.992533,0.994921,4.044930,4.582970,0.844317,0.990926,0.995247,0.996921,44.128297,44.440180,45.299620,100.000000,
207,0.990652,0.981469,0.984522,0.991742,0.994435,4.044930,4.044930,0.845239,0.990803,0.995305,0.996901,44.160392,44.271774,45.248492,100.000000,
208,0.990887,0.980825,0.985147,0.991482,0.995133,4.481834,5.008618,0.843097,0.991061,0.995655,0.996972,44.078404,44.303460,45.216490,100.000000,
209,0.990580,0.982604,0.985312,0.990862,0.994409,4.290977,4.481834,0.844129,0.990909,0.995407,0.996934,44.142502,44.300054,45.106475,100.000000,
210,0.991061,0.982894,0.984820,0.991199,0.995398,3.860543,4.290977,0.844597,0.990839,0.995245,0.996656,44.184775,44.329377,45.195867,100.000000,
211,0.991547,0.981816,0.984543,0.992680,0.995758,3.850619,3.860543,0.842794,0.991352,0.995796,0.997443,44.152158,44.307153,45.301763,100.000000,
212,0.990867,0.983534,0.983597,0.992458,0.994343,3.114795,3.850619,0.842609,0.990893,0.995269,0.996718,44.155175,44.344542,45.294622,99.025457,
213,0.990493,0.981690,0.983825,0.991137,0.994749,3.021879,3.114795,0.841834,0.990849,0.995304,0.996763,44.133277,44.458386,45.451904,98.827278,
214,0.990544,0.982129,0.985207,0.991319,0.994011,3.021879,3.021879,0.842337,0.990892,0.995402,0.996830,44.137443,44.306869,45.242143,98.848616,
215,0.991497,0.982275,0.986334,0.991862,0.995446,3.373285,3.373285,0.843814,0.991001,0.995445,0.996749,44.175460,44.260233,45.298905,99.510423,
216,0.990720,0.981302,0.983214,0.992057,0.994903,3.564478,3.650529,0.844354,0.991027,0.995560,0.997231,44.163622,44.441059,45.079231,99.632070,
217,0.991260,0.981612,0.984849,0.991909,0.995570,3.125722,3.564478,0.845444,0.991675,0.995906,0.997295,44.177736,44.273466,45.328286,99.205932,
218,0.990621,0.981654,0.984487,0.990306,0.995314,3.125722,3.125722,0.847223,0.991143,0.995289,0.996863,44.239409,44.384280,45.250610,99.002018,
219,0.991433,0.981304,0.984611,0.992895,0.995310,3.054700,3.620371,0.845826,0.991581,0.995856,0.997211,44.186364,44.329948,45.299977,99.142117,
220,0.990835,0.982267,0.984304,0.990887,0.995301,3.054700,3.054700,0.849045,0.991451,0.995785,0.997255,44.342608,44.450742,45.362937,99.012787,
221,0.990563,0.981011,0.983331,0.990811,0.995451,4.494313,4.494313,0.846463,0.991086,0.995578,0.997112,44.275229,44.507807,45.167019,100.000000,
222,0.991135,0.981665,0.985396,0.992423,0.994602,4.016572,4.850382,0.846345,0.990925,0.995437,0.997218,44.248932,44.235284,45.117078,100.000000,
223,0.991210,0.981845,0.985656,0.991920,0.994959,4.016572,4.016572,0.845513,0.990839,0.995156,0.996376,44.200899,44.568649,45.465241,100.000000,
224,0.990988,0.981935,0.984109,0.991823,0.995039,3.752434,4.047297,0.846269,0.991063,0.995394,0.996903,44.212215,44.330805,45.493158,99.901141,
225,0.990953,0.981988,0.984769,0.991060,0.995274,3.752434,3.752434,0.847443,0.991060,0.995455,0.997072,44.224605,44.181392,45.429399,99.910665,
226,0.991029,0.981352,0.984865,0.991777,0.995027,5.608157,5.608157,0.848434,0.991650,0.996021,0.997275,44.230883,44.255737,45.215439,100.000000,
227,0.990962,0.981723,0.984988,0.991769,0.994685,6.829923,8.049237,0.849430,0.991023,0.995486,0.996906,44.316470,44.171740,45.405912,100.000000,
228,0.991193,0.981597,0.982697,0.992767,0.995346,5.755462,6.829923,0.849313,0.991188,0.995580,0.997102,44.303957,44.456621,45.338004,100.000000,
229,0.991054,0.981939,0.983502,0.992015,0.995260,4.399558,5.755462,0.845829,0.991183,0.995559,0.996741,44.181875,44.212423,45.369828,100.000000,
230,0.990943,0.981840,0.985143,0.991838,0.994649,3.659101,4.399558,0.846578,0.990719,0.995260,0.996733,44.256088,44.279110,45.450425,99.749791,
231,0.990112,0.981427,0.983498,0.990789,0.994029,3.659101,3.659101,0.843307,0.990521,0.995046,0.996351,44.133960,44.242557,45.447098,99.524299,
232,0.991118,0.980750,0.984350,0.991688,0.995568,3.615996,5.047795,0.846061,0.991058,0.995426,0.996952,44.240668,44.177529,45.436765,99.758698,
233,0.990960,0.982065,0.984714,0.991829,0.994706,3.615996,3.615996,0.844684,0.990847,0.995165,0.996851,44.164240,44.097995,45.460420,99.702388,
234,0.991486,0.982033,0.985272,0.992772,0.994988,5.488455,5.504041,0.845256,0.991508,0.995626,0.996819,44.216596,44.241997,45.466354,100.000000,
235,0.991576,0.982011,0.984724,0.991536,0.996279,2.881855,5.488455,0.844906,0.991120,0.995678,0.997227,44.164103,44.377632,45.442667,98.938627,
236,0.990965,0.982628,0.984252,0.991361,0.995001,2.865647,2.881855,0.844169,0.990896,0.995414,0.997095,44.161216,44.333378,45.449686,98.759794,
237,0.991459,0.982231,0.984912,0.992362,0.995310,2.865647,2.865647,0.845985,0.991660,0.995976,0.997574,44.240528,44.070458,45.212988,98.936357,
238,0.991448,0.982003,0.984977,0.991624,0.995874,3.650262,3.650262,0.844503,0.991300,0.995650,0.997316,44.186641,44.125162,45.470439,99.914518,
239,0.991839,0.982097,0.984931,0.992593,0.996034,5.081716,5.081716,0.844712,0.991443,0.995903,0.997040,44.139357,44.195495,45.368739,100.000000,
240,0.991202,0.982335,0.984814,0.991498,0.995358,4.089979,5.230822,0.844792,0.991466,0.995933,0.997125,44.153255,44.225790,45.225609,100.000000,
241,0.990917,0.981657,0.984367,0.991403,0.995072,4.089979,4.089979,0.845289,0.990253,0.994632,0.996428,44.162934,44.083935,45.224205,100.000000,
242,0.991545,0.982053,0.984799,0.991869,0.996122,3.643226,4.794571,0.843380,0.990709,0.995369,0.996661,44.113120,44.070458,45.344494,99.857901,
243,0.991507,0.983369,0.985078,0.992173,0.995344,3.643226,3.643226,0.846475,0.991219,0.995687,0.997129,44.265085,44.168711,45.351356,99.906165,
244,0.991312,0.982541,0.986697,0.991151,0.995139,3.729913,5.269763,0.844534,0.991085,0.995667,0.997024,44.193418,44.372436,45.298191,99.963894,
245,0.991613,0.981921,0.985483,0.992107,0.995782,3.729913,3.729913,0.843524,0.991096,0.995616,0.996929,44.184637,44.427598,45.382187,100.000000,
246,0.991191,0.982713,0.984879,0.991192,0.995539,3.545962,4.201064,0.844038,0.991061,0.995675,0.997067,44.260654,44.318536,45.510745,99.703183,
247,0.990717,0.982042,0.983676,0.991874,0.994443,2.938840,3.545962,0.843645,0.990653,0.995160,0.996635,44.215483,44.313125,45.485323,98.751393,
248,0.991705,0.982995,0.985696,0.992067,0.995667,2.938840,2.938840,0.845154,0.990670,0.995253,0.996782,44.270084,44.338813,45.421311,98.984231,
249,0.991660,0.983087,0.986327,0.992205,0.995227,2.624998,3.328722,0.845818,0.991274,0.995462,0.996878,44.289852,44.388622,45.632800,98.584585,
250,0.991262,0.983118,0.984489,0.991714,0.995365,2.624998,2.624998,0.843740,0.991160,0.995551,0.996710,44.202078,44.227464,45.468210,98.486578,
251,0.990672,0.981998,0.985464,0.991984,0.993760,2.651783,2.651783,0.845325,0.991415,0.995925,0.997284,44.255245,44.184430,45.618171,98.457445,
252,0.990945,0.981961,0.986047,0.991683,0.994395,2.846853,2.846853,0.843885,0.990678,0.995209,0.997009,44.193487,44.313410,45.353164,98.713674,
253,0.991701,0.982665,0.985064,0.992534,0.995766,2.912992,2.912992,0.843828,0.991372,0.995780,0.997175,44.229557,44.255737,45.495026,99.007669,
254,0.991521,0.983097,0.986119,0.991312,0.995844,2.940396,3.547418,0.845667,0.990933,0.995389,0.996948,44.290914,44.177804,45.513745,98.966987,
255,0.991573,0.982644,0.985026,0.991712,0.996098,2.936472,2.940396,0.844696,0.991215,0.995504,0.996771,44.260654,44.137990,45.369102,98.965149,
256,0.991304,0.983081,0.986326,0.991824,0.994779,2.936472,2.936472,0.845933,0.991290,0.995597,0.997103,44.340674,44.379365,45.468582,98.938105,
257,0.991310,0.983225,0.986447,0.991385,0.994968,2.501669,2.964507,0.843715,0.991055,0.995616,0.997413,44.213535,44.277980,45.482715,98.394251,
258,0.991654,0.982097,0.986426,0.992290,0.995305,2.501669,2.501669,0.845396,0.990804,0.995460,0.996884,44.276146,44.116722,45.496894,98.419461,
259,0.991019,0.982442,0.984706,0.991526,0.994984,3.219912,3.219912,0.843031,0.990689,0.995279,0.997097,44.194041,44.262482,45.505499,99.225337,
260,0.991646,0.982137,0.986405,0.991962,0.995591,2.492217,3.270064,0.842042,0.991007,0.995542,0.997211,44.187401,44.351427,45.615865,98.434903,
261,0.991412,0.982570,0.984442,0.992302,0.995342,1.942245,2.492217,0.841256,0.990569,0.995314,0.996928,44.176494,44.331662,45.575338,97.624880,
262,0.990911,0.982696,0.986047,0.990705,0.994683,1.756503,1.942245,0.843082,0.991069,0.995665,0.997438,44.230185,44.372436,45.332242,97.329534,
263,0.991509,0.981024,0.985652,0.992163,0.995554,1.756503,1.756503,0.842676,0.990458,0.995229,0.996987,44.213953,44.311987,45.381459,97.401139,
264,0.991564,0.982928,0.985748,0.992272,0.995166,1.913864,2.664870,0.845507,0.990754,0.995106,0.996977,44.316114,44.464864,45.494652,97.617143,
265,0.991139,0.983006,0.985765,0.991146,0.994949,1.913864,1.913864,0.846204,0.991005,0.995383,0.997166,44.320103,44.380521,45.370554,97.553259,
266,0.991459,0.982859,0.985015,0.992079,0.995370,2.048134,2.071790,0.843738,0.990718,0.995116,0.996336,44.225023,44.304880,45.259448,97.719782,
267,0.991092,0.982454,0.984965,0.990840,0.995521,2.043250,2.048134,0.844845,0.991314,0.995699,0.997531,44.282923,44.420883,45.322178,97.758613,
268,0.991064,0.982050,0.985030,0.991898,0.994787,1.934267,2.043250,0.844474,0.990821,0.995582,0.997081,44.266140,44.311418,45.314287,97.564532,
269,0.990894,0.981688,0.985445,0.991957,0.994289,1.934267,1.934267,0.845887,0.990486,0.994970,0.996670,44.309285,44.349992,45.302835,97.465811,
270,0.990984,0.982172,0.984726,0.992463,0.994280,2.211642,2.211642,0.846622,0.991410,0.995782,0.997352,44.318108,44.278827,45.210188,97.947302,
271,0.991082,0.981482,0.985767,0.991338,0.995037,2.455146,2.455146,0.845551,0.990558,0.995219,0.996948,44.268534,44.219659,45.321819,98.226603,
272,0.991506,0.981907,0.985799,0.992689,0.994987,2.919422,2.919422,0.845156,0.990527,0.995158,0.996769,44.212145,44.190789,45.277533,98.909347,
273,0.991202,0.982172,0.985309,0.991671,0.995135,2.781668,3.017274,0.848702,0.990872,0.995452,0.997096,44.331877,44.281652,45.195867,98.705778,
274,0.991230,0.982048,0.985254,0.992424,0.994648,2.781668,2.781668,0.848015,0.991315,0.995518,0.997010,44.282711,44.251246,45.347021,98.709981,
275,0.991035,0.981891,0.984765,0.990702,0.995529,3.435800,3.435800,0.847267,0.990619,0.995163,0.996772,44.243817,44.183601,45.153185,99.479740,
276,0.991499,0.982396,0.985365,0.991505,0.995688,3.500111,3.515571,0.848297,0.991353,0.995611,0.996897,44.236681,44.218545,45.178118,99.699130,
277,0.991463,0.981933,0.984278,0.992071,0.995642,3.500111,3.500111,0.847818,0.990994,0.995674,0.997349,44.217640,44.285326,45.083647,99.728312,
278,0.991387,0.982341,0.984365,0.991900,0.995456,3.349555,4.271338,0.847679,0.991191,0.995616,0.997475,44.209991,44.237800,45.378548,99.524818,
279,0.991731,0.981529,0.984358,0.992976,0.995707,3.349555,3.349555,0.847350,0.991831,0.996131,0.997764,44.176908,44.178632,45.136985,99.649546,
280,0.991523,0.982071,0.985065,0.992635,0.995157,5.682720,5.682720,0.848572,0.991673,0.995816,0.997219,44.216318,44.102601,45.259802,100.000000,
281,0.991454,0.982775,0.984833,0.992541,0.994854,5.263920,6.501303,0.847295,0.991041,0.995387,0.996595,44.224047,44.221609,45.164941,100.000000,
282,0.991349,0.982691,0.983969,0.991960,0.995520,5.263920,5.263920,0.847591,0.991022,0.995481,0.997107,44.215900,44.188852,45.124618,100.000000,
283,0.991635,0.982429,0.985283,0.992434,0.995522,5.408003,5.520404,0.849014,0.991678,0.996067,0.997545,44.252087,44.244798,45.104084,100.000000,
284,0.991065,0.982577,0.985137,0.991615,0.994792,5.408003,5.408003,0.848337,0.991530,0.995736,0.996935,44.182151,44.128161,45.140771,100.000000,
285,0.991453,0.982871,0.984456,0.993028,0.994766,6.927385,6.927385,0.849499,0.991247,0.995335,0.996860,44.212979,44.077730,45.029948,100.000000,
286,0.991255,0.982147,0.986183,0.992360,0.994456,6.744778,7.960264,0.849183,0.991347,0.995550,0.996920,44.200483,44.126252,44.991852,100.000000,
287,0.990764,0.981603,0.985421,0.991512,0.994391,6.362809,6.744778,0.847995,0.991082,0.995677,0.996941,44.202286,44.049518,45.132859,100.000000,
288,0.990675,0.981683,0.983944,0.992084,0.994277,5.876600,6.362809,0.847450,0.991319,0.995699,0.997244,44.182082,44.050321,45.161480,100.000000,
289,0.991021,0.982409,0.983971,0.991708,0.995249,5.565368,5.876600,0.847289,0.991551,0.996031,0.997566,44.224884,44.063198,45.277888,100.000000,
290,0.990738,0.981744,0.985263,0.990974,0.994768,5.565368,5.565368,0.846043,0.991082,0.995539,0.996952,44.185673,44.168436,45.227717,100.000000,
291,0.991295,0.982051,0.984518,0.991719,0.995644,6.085072,6.658689,0.845153,0.991505,0.995684,0.996976,44.181737,44.094476,45.039020,100.000000,
292,0.990236,0.980892,0.985114,0.990880,0.993873,6.085072,6.085072,0.845636,0.990771,0.995082,0.996257,44.240948,44.027879,45.219294,100.000000,
293,0.990675,0.982356,0.984109,0.992506,0.993832,5.992026,6.626917,0.846380,0.990762,0.995241,0.996499,44.309996,44.243677,45.355334,100.000000,
294,0.990469,0.980496,0.983632,0.991335,0.994728,5.992026,5.992026,0.844306,0.990921,0.995236,0.996470,44.294313,44.232210,45.221749,100.000000,
295,0.991065,0.981834,0.984378,0.990938,0.995816,5.957008,6.201046,0.846180,0.991219,0.995870,0.997181,44.339243,44.379077,45.299977,100.000000,
296,0.991362,0.982157,0.984388,0.992189,0.995558,5.482876,5.957008,0.843585,0.990597,0.995342,0.996933,44.225860,44.205755,45.257325,100.000000,
297,0.990641,0.982471,0.985552,0.990219,0.994832,5.482876,5.482876,0.841923,0.990481,0.995122,0.996821,44.227185,44.230255,45.365837,100.000000,
298,0.990417,0.981407,0.984288,0.991610,0.994189,3.682685,5.580064,0.840414,0.991386,0.995803,0.997357,44.226976,44.257422,45.223152,99.738421,
299,0.991352,0.982444,0.984794,0.991956,0.995845,3.682685,3.682685,0.840745,0.991378,0.995830,0.997046,44.255175,44.318536,45.285001,99.919647,
300,0.990682,0.982091,0.984535,0.990996,0.995100,3.731966,5.040329,0.842100,0.990837,0.995302,0.996600,44.283630,44.301757,45.374549,99.775027,
301,0.990656,0.981532,0.986370,0.991978,0.993757,3.731966,3.731966,0.841405,0.990270,0.994665,0.996213,44.223978,44.145102,45.167019,99.706484,
302,0.990674,0.982158,0.984697,0.992064,0.994223,4.819759,4.819759,0.842763,0.990317,0.994707,0.996303,44.251176,44.259670,45.390567,100.000000,
303,0.990876,0.981681,0.983995,0.992618,0.994482,5.138334,5.564544,0.843490,0.990991,0.995386,0.996514,44.252158,44.445751,45.375640,100.000000,
304,0.990856,0.981899,0.983726,0.992729,0.994351,5.138334,5.138334,0.843888,0.990968,0.995454,0.997011,44.258195,44.274312,45.336923,100.000000,
305,0.990600,0.981376,0.984027,0.991905,0.994630,5.058483,5.554625,0.843392,0.991098,0.995442,0.996722,44.223141,44.208810,45.101012,100.000000,
306,0.990527,0.981742,0.983630,0.991195,0.994923,5.058483,5.058483,0.844984,0.990732,0.995224,0.996758,44.269943,44.180840,45.219645,100.000000,
307,0.990897,0.981071,0.983847,0.991429,0.995565,5.445008,5.683533,0.845776,0.990871,0.995334,0.997082,44.297006,44.245919,45.257325,100.000000,
308,0.990755,0.981107,0.983343,0.991332,0.995446,5.445008,5.445008,0.845360,0.991180,0.995436,0.996732,44.257352,44.229418,45.358953,100.000000,
309,0.990236,0.982375,0.984075,0.990740,0.994333,5.861073,5.861073,0.844636,0.990814,0.995221,0.996599,44.179460,44.146745,45.141460,100.000000,
310,0.990632,0.981901,0.982797,0.992112,0.994789,6.719962,6.773355,0.847879,0.991565,0.995888,0.997570,44.255316,44.265578,45.232286,100.000000,
311,0.990082,0.981552,0.984343,0.990862,0.993836,6.719962,6.719962,0.846773,0.990626,0.995224,0.996941,44.214231,44.423218,45.189943,100.000000,
312,0.990299,0.980680,0.984952,0.990739,0.994468,6.724322,7.240965,0.846240,0.991111,0.995475,0.996810,44.201939,44.270929,44.930732,100.000000,
313,0.990419,0.981658,0.983791,0.990524,0.995193,6.472562,6.724322,0.845649,0.990879,0.995520,0.997096,44.194525,44.309996,45.306768,100.000000,
314,0.991061,0.981113,0.985754,0.991556,0.995200,5.259357,6.472562,0.846817,0.991651,0.995948,0.997421,44.243957,44.217431,45.155603,100.000000,
315,0.990775,0.982424,0.982859,0.992054,0.995155,4.262444,5.259357,0.844958,0.991318,0.995703,0.997027,44.213396,44.332234,45.168751,100.000000,
316,0.990797,0.982010,0.985112,0.990613,0.995419,4.083200,4.262444,0.847129,0.991429,0.995633,0.996973,44.280239,44.401382,45.279310,100.000000,
317,0.991246,0.981208,0.984549,0.992062,0.995605,3.731649,4.083200,0.847527,0.991443,0.995826,0.997057,44.329805,44.454562,45.159059,99.965459,
318,0.990407,0.980554,0.983877,0.991240,0.994529,3.234066,3.731649,0.844422,0.990267,0.995189,0.996770,44.238989,44.590435,45.241438,99.078220,
319,0.991168,0.982002,0.984216,0.991946,0.995295,3.234066,3.234066,0.845633,0.991335,0.995614,0.996901,44.367174,44.544270,45.371643,99.280332,
320,0.989978,0.981315,0.983080,0.990625,0.994089,3.734746,3.761340,0.845515,0.990867,0.995092,0.996271,44.407630,44.822837,45.315004,99.591465,
321,0.990874,0.981383,0.984175,0.991006,0.995411,3.149093,3.734746,0.844451,0.990908,0.995207,0.996876,44.432568,44.630356,45.377821,99.082449,
322,0.990035,0.981192,0.982869,0.990201,0.994572,2.717630,3.149093,0.842171,0.990606,0.994811,0.996791,44.405231,44.617822,45.477503,98.309450,
323,0.990632,0.981608,0.982924,0.991755,0.994633,2.717630,2.717630,0.842930,0.990086,0.994668,0.996587,44.401309,44.729757,45.382915,98.414802,
324,0.990464,0.981074,0.983535,0.991789,0.994066,3.147095,3.438192,0.846251,0.990656,0.995087,0.996481,44.473567,44.626378,45.520504,98.952762,
325,0.990400,0.981904,0.981779,0.991366,0.994681,2.654929,3.147095,0.845869,0.990589,0.995142,0.996527,44.455812,44.683024,45.301048,98.302348,
326,0.991158,0.980635,0.984441,0.991817,0.995456,2.654929,2.654929,0.844680,0.991096,0.995722,0.997417,44.462655,44.711627,45.471925,98.567630,
327,0.991216,0.980294,0.984569,0.992533,0.995051,2.599717,2.982333,0.843677,0.990603,0.994925,0.996756,44.472238,44.875639,45.406278,98.416373,
328,0.991599,0.982063,0.984650,0.992046,0.995852,2.553501,2.599717,0.846834,0.991233,0.995555,0.996773,44.569404,44.844009,45.360039,98.473555,
329,0.991089,0.982245,0.985298,0.991509,0.994871,2.553501,2.553501,0.845820,0.990647,0.995256,0.996950,44.500224,44.722246,45.445251,98.359465,
330,0.991342,0.981502,0.983669,0.992545,0.995536,2.696551,2.696551,0.843131,0.990499,0.995261,0.996995,44.383919,44.578923,45.453754,98.603968,
331,0.991276,0.982170,0.985064,0.991980,0.995138,2.709564,2.844743,0.843680,0.991278,0.995898,0.997289,44.418040,44.669720,45.325052,98.662796,
332,0.991562,0.981901,0.984016,0.992106,0.996062,2.709564,2.709564,0.845029,0.990944,0.995377,0.997270,44.484950,44.715060,45.594407,98.699590,
333,0.991865,0.981462,0.986739,0.990879,0.996641,3.563179,3.563179,0.844530,0.990971,0.995554,0.997152,44.462655,44.727564,45.538957,99.874254,
334,0.990907,0.981196,0.984343,0.990850,0.995398,3.823571,3.823571,0.845205,0.990740,0.995280,0.996937,44.476447,44.846583,45.434922,99.970419,
335,0.991389,0.982276,0.984457,0.991601,0.995738,2.917565,4.614013,0.845533,0.990663,0.995314,0.996740,44.484654,44.728504,45.573055,98.886875,
336,0.991605,0.982232,0.985875,0.991831,0.995563,2.761828,2.917565,0.844677,0.990520,0.995059,0.996677,44.468034,44.638936,45.583718,98.713189,
337,0.991329,0.982755,0.984834,0.991616,0.995385,2.418285,2.761828,0.842319,0.990723,0.995257,0.996915,44.414252,44.691710,45.529532,98.230877,
338,0.991655,0.982146,0.985208,0.992560,0.995490,2.418285,2.418285,0.843377,0.990933,0.995381,0.996630,44.460667,44.567744,45.424250,98.286281,
339,0.990462,0.981950,0.983342,0.991351,0.994303,2.058335,4.203420,0.843929,0.990571,0.995261,0.997085,44.517938,44.500373,45.612794,97.581522,
340,0.991454,0.982405,0.985081,0.991636,0.995616,2.058335,2.058335,0.843597,0.990823,0.995461,0.997129,44.498219,44.497700,45.428663,97.811881,
341,0.991885,0.982015,0.986508,0.992435,0.995755,3.415118,3.415118,0.842865,0.991205,0.995713,0.997149,44.475413,44.521221,45.594407,99.694062,
342,0.991587,0.982228,0.985870,0.990990,0.996225,2.866004,3.577679,0.843768,0.990923,0.995463,0.996990,44.492581,44.489690,45.533300,98.889993,
343,0.991472,0.982075,0.984926,0.992415,0.995409,1.584249,2.866004,0.843207,0.991301,0.995515,0.997134,44.474748,44.447512,45.484951,97.193914,
344,0.991294,0.981858,0.985859,0.990499,0.996061,1.584249,1.584249,0.845223,0.990917,0.995512,0.997006,44.555164,44.519728,45.422781,97.142922,
345,0.991220,0.981421,0.986341,0.992186,0.994567,2.367425,2.367425,0.843350,0.991066,0.995798,0.997168,44.436007,44.649993,45.704342,98.186809,
346,0.992061,0.982503,0.987095,0.991806,0.996263,3.178271,3.313267,0.845971,0.991580,0.995629,0.997011,44.532880,44.740105,45.531416,99.414185,
