Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
11,0.809166,0.844626,0.747743,0.802873,0.835378,4.252124,4.331033,0.191357,0.411521,0.508324,0.594300,24.744304,30.650663,35.471086,0.832758,32.361567,
12,0.810703,0.843933,0.742756,0.805498,0.839796,4.252124,4.252124,0.191732,0.412021,0.509322,0.593954,24.803551,30.691837,35.546073,0.831567,32.591854,
13,0.808200,0.839649,0.745064,0.803093,0.835692,4.230080,4.309847,0.190571,0.412865,0.509927,0.595508,24.748030,30.679135,35.550021,0.832690,32.221446,
14,0.808678,0.844229,0.752167,0.799802,0.834737,4.230080,4.230080,0.190603,0.411801,0.507960,0.593444,24.788662,30.708525,35.514101,0.830784,32.221109,
15,0.808897,0.846207,0.756467,0.799328,0.833067,4.266311,4.266311,0.190514,0.412234,0.508692,0.595731,24.772030,30.701934,35.437598,0.829921,32.382066,
16,0.812693,0.847271,0.754501,0.802995,0.840580,4.177805,4.289475,0.191081,0.411582,0.509378,0.596704,24.810767,30.764803,35.431851,0.831744,32.988982,
17,0.808624,0.843103,0.752825,0.800647,0.833740,4.177805,4.177805,0.190230,0.411599,0.508946,0.597178,24.787645,30.767324,35.485082,0.831884,32.344387,
18,0.812655,0.846432,0.757510,0.805444,0.837177,4.277810,4.289626,0.191734,0.411743,0.509302,0.598500,24.817198,30.725380,35.468882,0.832208,33.136580,
19,0.807319,0.839896,0.746624,0.802940,0.832547,4.277810,4.277810,0.189651,0.411346,0.509281,0.599036,24.807693,30.735032,35.518137,0.830972,32.312366,
20,0.811876,0.843501,0.755688,0.806330,0.836362,4.225203,4.298135,0.190633,0.411683,0.509911,0.600827,24.757835,30.684503,35.511772,0.831694,33.079762,
21,0.811746,0.842587,0.758164,0.794902,0.844583,4.225203,4.225203,0.190554,0.413419,0.512783,0.606540,24.782088,30.707793,35.510646,0.831946,33.289382,
22,0.810992,0.843364,0.749175,0.797857,0.844510,4.313762,4.372040,0.191404,0.415519,0.514139,0.605589,24.780526,30.711855,35.546988,0.832996,33.151774,
23,0.809591,0.843324,0.754354,0.800344,0.836173,4.313762,4.313762,0.192308,0.417106,0.517467,0.606068,24.774158,30.692997,35.558938,0.834948,32.927201,
24,0.808158,0.840814,0.749739,0.801300,0.834397,4.266847,4.331925,0.192671,0.415037,0.513377,0.603880,24.765644,30.671796,35.512986,0.835661,32.565141,
25,0.806530,0.838044,0.743511,0.796843,0.837302,4.266847,4.266847,0.192211,0.416696,0.515351,0.604328,24.744989,30.671116,35.454137,0.835868,32.296716,
26,0.811328,0.845009,0.751238,0.803713,0.838217,4.299096,4.392347,0.191729,0.418548,0.520040,0.613854,24.723890,30.674213,35.487724,0.839089,33.536755,
27,0.810353,0.845347,0.750852,0.800209,0.839220,4.299096,4.299096,0.191425,0.416383,0.516177,0.606316,24.709814,30.693120,35.506056,0.837470,33.063635,
28,0.807986,0.846109,0.751429,0.801993,0.830919,4.295869,4.379281,0.192186,0.416848,0.516288,0.608525,24.764147,30.679514,35.583766,0.837361,32.749800,
29,0.805071,0.843367,0.745351,0.798113,0.830568,4.295869,4.295869,0.191387,0.414762,0.513517,0.602082,24.739564,30.703084,35.420041,0.835723,32.026239,
30,0.806713,0.845654,0.746722,0.802019,0.830382,4.359880,4.380836,0.192397,0.413580,0.511003,0.600615,24.778828,30.706112,35.476610,0.834613,32.286061,
31,0.805416,0.840655,0.745984,0.797028,0.833573,4.318992,4.359880,0.192164,0.415881,0.514921,0.603771,24.756271,30.728103,35.538296,0.836012,32.153481,
32,0.806904,0.843935,0.747789,0.795903,0.836267,4.238091,4.318992,0.191945,0.414523,0.512168,0.600395,24.783508,30.747538,35.419460,0.834951,32.191501,
33,0.809694,0.843692,0.751106,0.798737,0.839470,4.238091,4.238091,0.192301,0.415580,0.515117,0.603849,24.794727,30.725870,35.495457,0.834221,32.797705,
34,0.809076,0.843703,0.752605,0.799674,0.835929,4.321673,4.336400,0.190987,0.412311,0.510816,0.599401,24.745842,30.746859,35.563223,0.833520,32.632223,
35,0.813287,0.841317,0.748623,0.806925,0.843030,4.252666,4.321673,0.190629,0.412383,0.510255,0.600071,24.760661,30.740076,35.608585,0.831571,33.287621,
36,0.807935,0.842411,0.743521,0.797590,0.838421,4.252666,4.252666,0.191322,0.412958,0.511446,0.598870,24.838818,30.802108,35.557621,0.829886,32.348240,
37,0.808018,0.840717,0.739880,0.803923,0.836080,4.216132,4.528132,0.190317,0.413430,0.511011,0.596626,24.711045,30.762220,35.503049,0.831338,32.224943,
38,0.812017,0.844172,0.746788,0.804869,0.841341,4.216132,4.216132,0.191619,0.414284,0.513286,0.604429,24.794805,30.751085,35.570594,0.832698,33.207378,
39,0.803562,0.844089,0.738713,0.793219,0.833232,4.366410,4.366410,0.191445,0.413411,0.512196,0.604051,24.792240,30.759772,35.526982,0.830668,31.948473,
40,0.806829,0.843914,0.742946,0.797567,0.836270,4.252495,4.404760,0.191852,0.416095,0.513869,0.603051,24.768748,30.695063,35.567765,0.832472,32.281880,
41,0.809751,0.844945,0.739109,0.802506,0.841370,4.252495,4.252495,0.192055,0.412071,0.510123,0.601256,24.798960,30.699084,35.603553,0.830166,32.752985,
42,0.812635,0.843717,0.741328,0.802858,0.848207,4.352244,4.453195,0.193097,0.417360,0.515869,0.604545,24.781542,30.711671,35.632239,0.833450,33.365818,
43,0.808761,0.841778,0.736983,0.793896,0.847399,4.317799,4.352244,0.190817,0.412433,0.512088,0.603648,24.792660,30.751038,35.620118,0.831594,32.771271,
44,0.812689,0.843066,0.744522,0.795676,0.851837,4.317799,4.317799,0.191260,0.415114,0.515030,0.602497,24.786671,30.753346,35.619267,0.833777,33.322046,
45,0.812160,0.840061,0.752491,0.802477,0.842334,4.329440,4.403574,0.192937,0.415832,0.514320,0.603796,24.800898,30.757563,35.630113,0.835499,33.260757,
46,0.805683,0.843467,0.742204,0.792692,0.837624,4.296791,4.329440,0.193901,0.418158,0.516145,0.603067,24.805528,30.717915,35.512982,0.836369,32.083971,
47,0.804416,0.843855,0.743715,0.795522,0.831172,4.296791,4.296791,0.192981,0.414851,0.512900,0.600767,24.815955,30.773139,35.588704,0.833646,31.841199,
48,0.812081,0.843513,0.753536,0.792745,0.848668,4.303929,4.407040,0.193737,0.417279,0.517156,0.608486,24.814003,30.763978,35.589944,0.834803,33.415115,
49,0.810493,0.840545,0.741415,0.802662,0.842718,4.282989,4.303929,0.192915,0.415560,0.514225,0.602890,24.819257,30.773319,35.659154,0.831779,32.912886,
50,0.806960,0.843980,0.737799,0.797877,0.839369,4.282989,4.282989,0.192348,0.414792,0.511807,0.600456,24.777901,30.734548,35.540869,0.832111,32.228247,
51,0.805407,0.843781,0.737675,0.799930,0.833620,4.297048,4.297740,0.192212,0.413638,0.511292,0.600585,24.801760,30.736218,35.591026,0.832530,32.018947,
52,0.804385,0.835117,0.738898,0.799607,0.833144,4.297048,4.297048,0.191569,0.415186,0.512628,0.603404,24.763179,30.716842,35.560448,0.832848,31.949721,
53,0.806970,0.842564,0.742859,0.793713,0.840729,4.307144,4.307144,0.192276,0.413289,0.509581,0.596191,24.837256,30.783478,35.565834,0.833220,32.087287,
54,0.813223,0.842396,0.752633,0.801910,0.845246,4.347281,4.347281,0.192620,0.415477,0.512714,0.600075,24.775278,30.754756,35.674408,0.833537,33.285520,
55,0.810515,0.843101,0.747168,0.795079,0.845649,4.337226,4.352931,0.192426,0.414715,0.511474,0.599190,24.827275,30.778762,35.477794,0.832345,32.802310,
56,0.813970,0.842367,0.750295,0.792563,0.855200,4.337226,4.337226,0.191925,0.415144,0.512482,0.601568,24.782028,30.778322,35.523924,0.832016,33.476645,
57,0.816968,0.844620,0.749974,0.802539,0.854647,4.376933,4.376933,0.192645,0.415332,0.513291,0.605226,24.761611,30.735694,35.449280,0.831510,34.163327,
58,0.811546,0.841674,0.742523,0.797569,0.849138,4.410045,4.410045,0.192580,0.416026,0.513463,0.601354,24.796294,30.753758,35.672122,0.832020,33.112876,
59,0.811746,0.840217,0.751056,0.800850,0.843156,4.426474,4.503894,0.193285,0.415295,0.511194,0.599859,24.751646,30.685037,35.511504,0.832926,33.085945,
60,0.803987,0.841824,0.736679,0.790990,0.836921,4.426474,4.426474,0.193250,0.416169,0.513561,0.600038,24.781774,30.726759,35.506212,0.832559,31.821400,
61,0.809356,0.844249,0.739254,0.799536,0.841865,4.477408,4.477408,0.192827,0.415657,0.514682,0.603293,24.781475,30.746479,35.567566,0.832476,32.916320,
62,0.811501,0.836777,0.738146,0.801880,0.847709,4.526395,4.526395,0.192117,0.418120,0.516835,0.603993,24.766980,30.748544,35.587216,0.833027,33.305174,
63,0.810951,0.839770,0.734315,0.801657,0.847265,4.550384,4.569063,0.191581,0.414950,0.514808,0.605023,24.834721,30.771722,35.634408,0.831429,33.348394,
64,0.807763,0.837811,0.733851,0.800290,0.842101,4.440232,4.550384,0.191313,0.413946,0.511529,0.601439,24.781050,30.728976,35.561323,0.832488,32.568004,
65,0.806881,0.840445,0.734958,0.790961,0.846400,4.440232,4.440232,0.191540,0.414111,0.512532,0.603592,24.795706,30.775421,35.659043,0.832129,32.520294,
66,0.810504,0.836377,0.743452,0.800179,0.845260,4.486765,4.521574,0.192301,0.417202,0.515388,0.605380,24.771477,30.753880,35.574603,0.833903,33.174246,
67,0.805305,0.835370,0.739713,0.790815,0.842223,4.486765,4.486765,0.192388,0.417504,0.516354,0.605706,24.758516,30.708654,35.542791,0.834565,32.334636,
68,0.807625,0.843183,0.746697,0.791026,0.842324,4.490535,4.490535,0.193107,0.417402,0.516158,0.606447,24.796884,30.755159,35.567003,0.835037,32.746302,
69,0.807976,0.833083,0.741729,0.795113,0.845431,4.585436,4.585436,0.191514,0.416788,0.516820,0.607291,24.716608,30.719316,35.560734,0.835141,32.960511,
70,0.806639,0.838098,0.734045,0.794968,0.843239,4.600852,4.600852,0.192645,0.416836,0.515938,0.605163,24.840387,30.785173,35.534130,0.833849,32.641557,
71,0.806995,0.833679,0.740793,0.793437,0.844239,4.561555,4.710339,0.192270,0.416649,0.514618,0.604435,24.735293,30.719356,35.469641,0.834822,32.628210,
72,0.804896,0.840415,0.734909,0.791048,0.841770,4.506336,4.561555,0.192248,0.416617,0.515189,0.605071,24.804015,30.787507,35.591830,0.834493,32.270004,
73,0.805965,0.841303,0.744378,0.796277,0.834761,4.506336,4.506336,0.192591,0.415873,0.513064,0.602837,24.858631,30.816163,35.596287,0.834843,32.344057,
74,0.806132,0.834205,0.744345,0.792603,0.840072,4.612203,4.687213,0.191806,0.414726,0.511506,0.599794,24.839297,30.789313,35.620258,0.832219,32.354315,
75,0.808855,0.839176,0.740394,0.793981,0.846120,4.612203,4.612203,0.190399,0.413794,0.513257,0.601802,24.863780,30.794984,35.664264,0.831071,32.942511,
76,0.809620,0.840124,0.739567,0.791381,0.849875,5.012439,5.012439,0.188873,0.409683,0.508650,0.601475,24.851885,30.798093,35.604100,0.828950,33.479641,
77,0.803419,0.836901,0.737534,0.792627,0.835383,5.163393,5.163393,0.187776,0.410474,0.509327,0.599757,24.802511,30.803566,35.571771,0.828222,32.515180,
78,0.800919,0.833826,0.731494,0.795845,0.830218,5.416334,5.445758,0.187865,0.410657,0.510702,0.604673,24.873400,30.862774,35.572723,0.828585,32.545891,
79,0.806499,0.835529,0.743130,0.794766,0.839599,5.233166,5.416334,0.187406,0.409629,0.510874,0.604822,24.845916,30.845865,35.656889,0.826709,33.340293,
80,0.801818,0.829614,0.730856,0.796965,0.833730,5.233166,5.233166,0.187972,0.411541,0.512109,0.605482,24.857061,30.843295,35.599995,0.827560,32.557934,
81,0.799970,0.826952,0.734708,0.792549,0.831768,5.220864,5.343257,0.187363,0.410618,0.511582,0.603948,24.864708,30.865333,35.606076,0.826857,32.203822,
82,0.800304,0.829345,0.725369,0.795076,0.834191,5.220864,5.220864,0.186022,0.409000,0.508336,0.597603,24.838958,30.882552,35.591252,0.825751,32.009721,
83,0.799991,0.827761,0.725001,0.792524,0.836452,5.371129,5.371129,0.183822,0.405659,0.504732,0.595093,24.786467,30.873583,35.624270,0.824272,32.057486,
84,0.800522,0.826828,0.731893,0.796454,0.831949,5.394115,5.394115,0.184232,0.409053,0.510913,0.604303,24.821240,30.841874,35.495669,0.825199,32.521066,
85,0.798347,0.824989,0.723810,0.799617,0.828305,5.518686,5.518686,0.182281,0.407403,0.509496,0.600929,24.773188,30.825962,35.467231,0.824804,32.176471,
86,0.794728,0.816748,0.725269,0.787299,0.830514,5.570319,5.818387,0.180061,0.405178,0.506004,0.594940,24.656163,30.821566,35.393590,0.823587,31.425068,
87,0.798615,0.819259,0.714602,0.790467,0.842245,5.570319,5.570319,0.178492,0.403010,0.506214,0.601153,24.702764,30.866496,35.414457,0.820161,32.394351,
88,0.802039,0.819066,0.718513,0.788608,0.848748,5.984275,6.012452,0.177484,0.400596,0.504274,0.597394,24.728504,30.847393,35.463176,0.817847,33.204430,
89,0.799428,0.819227,0.715989,0.786771,0.844839,5.984275,5.984275,0.177912,0.400150,0.502516,0.596982,24.748919,30.880340,35.444842,0.818287,32.754447,
90,0.794566,0.812131,0.711576,0.784131,0.838957,6.005824,6.005824,0.175538,0.399532,0.503139,0.598424,24.738202,30.874044,35.556610,0.816896,32.087853,
91,0.787300,0.814030,0.703819,0.776680,0.830661,6.283409,6.283409,0.175139,0.399744,0.502893,0.597445,24.711825,30.845374,35.544814,0.815325,31.106932,
92,0.788729,0.806178,0.703165,0.781930,0.833630,6.524374,6.524374,0.172440,0.397048,0.501146,0.596295,24.728652,30.863403,35.370962,0.813370,31.576625,
93,0.785993,0.807287,0.697012,0.780207,0.829748,6.586943,6.863851,0.171733,0.395678,0.498326,0.589217,24.654788,30.821268,35.380964,0.812617,30.915453,
94,0.783202,0.801901,0.692631,0.767061,0.836600,6.586943,6.586943,0.168516,0.393411,0.499299,0.594076,24.633147,30.847329,35.455504,0.810459,30.768904,
95,0.781846,0.805197,0.692480,0.777032,0.824504,6.806458,6.806458,0.168020,0.391577,0.496162,0.589388,24.657399,30.867972,35.524371,0.808195,30.574709,
96,0.779340,0.800723,0.694848,0.766799,0.827888,6.721597,7.081063,0.165893,0.388400,0.492636,0.589644,24.543982,30.798249,35.397520,0.807439,30.193660,
97,0.784769,0.803671,0.692010,0.775565,0.833807,6.721597,6.721597,0.165226,0.387272,0.491335,0.587786,24.624034,30.880071,35.526155,0.805281,31.009239,
98,0.781485,0.800804,0.687267,0.767759,0.835126,6.857419,6.857419,0.162968,0.384360,0.488318,0.583434,24.565913,30.881167,35.550921,0.803017,30.502890,
99,0.785216,0.799493,0.694025,0.775101,0.834888,6.910892,6.910892,0.163138,0.387604,0.494162,0.591004,24.613765,30.935329,35.531135,0.804228,31.404324,
100,0.780493,0.792129,0.684087,0.767254,0.838052,6.767764,7.277912,0.161472,0.385134,0.491699,0.588057,24.501505,30.908471,35.482884,0.801558,30.474354,
101,0.776465,0.795987,0.684580,0.773411,0.821898,6.767764,6.767764,0.159628,0.381915,0.487323,0.582293,24.520088,30.960438,35.468967,0.797639,29.678303,
102,0.777556,0.789983,0.678378,0.763333,0.837065,7.050521,7.077435,0.158459,0.383320,0.490353,0.585954,24.533468,30.953806,35.467158,0.797415,30.228481,
103,0.779509,0.791882,0.686580,0.762663,0.837799,6.475636,7.050521,0.157968,0.383661,0.492330,0.590861,24.512699,30.917307,35.464766,0.798286,30.263267,
104,0.772968,0.791810,0.674999,0.763828,0.825058,6.475636,6.475636,0.155673,0.381416,0.489731,0.588940,24.503505,30.885187,35.537141,0.797839,29.215881,
105,0.775018,0.783484,0.679661,0.760659,0.834673,6.802963,7.105297,0.154314,0.379177,0.485832,0.585043,24.405043,30.907996,35.425972,0.797262,29.703690,
106,0.780981,0.780122,0.680285,0.757645,0.849289,6.802963,6.802963,0.154192,0.380357,0.488813,0.589442,24.406101,30.987348,35.457199,0.797192,30.813700,
107,0.775625,0.783576,0.676123,0.766686,0.832478,6.861193,6.861193,0.153622,0.382333,0.491008,0.588591,24.333086,30.899198,35.468519,0.798371,29.944989,
108,0.771382,0.777358,0.667012,0.761171,0.832165,6.686553,7.061534,0.153036,0.381047,0.488329,0.587673,24.332033,30.946811,35.429546,0.796996,29.114519,
109,0.769493,0.781115,0.667912,0.758927,0.827238,6.686553,6.686553,0.152728,0.378063,0.485919,0.587076,24.362226,30.953029,35.487168,0.795366,28.866731,
110,0.770121,0.778970,0.672224,0.752878,0.832778,6.571609,6.852252,0.152228,0.382341,0.490529,0.592785,24.285452,30.914897,35.527107,0.797496,29.012378,
111,0.765794,0.778735,0.668949,0.761949,0.817704,6.571609,6.571609,0.150610,0.377062,0.484405,0.585323,24.324561,30.900656,35.550903,0.793445,28.159477,
112,0.765217,0.783184,0.673250,0.751528,0.821223,7.060270,7.060270,0.148131,0.373570,0.480817,0.581536,24.269659,30.870005,35.453103,0.790038,28.426892,
113,0.770694,0.772110,0.676152,0.763721,0.826614,6.542835,7.073530,0.146575,0.375301,0.485052,0.588955,24.173965,30.796327,35.413685,0.789843,29.139149,
114,0.765112,0.772156,0.664399,0.756939,0.824361,6.542835,6.542835,0.144780,0.371901,0.480051,0.582374,24.213447,30.855300,35.446571,0.788402,28.088219,
115,0.763281,0.765581,0.671449,0.759543,0.816062,6.841133,7.047639,0.144155,0.370845,0.479294,0.579755,24.138039,30.832274,35.543125,0.789037,27.980510,
116,0.771738,0.767957,0.675636,0.764490,0.831524,6.690120,6.841133,0.144160,0.372339,0.481269,0.584866,24.175078,30.849698,35.427408,0.787245,29.343312,
117,0.765339,0.768423,0.667316,0.765746,0.817683,6.678362,6.690120,0.141726,0.370515,0.481052,0.582841,24.137269,30.833998,35.442041,0.784778,28.329836,
118,0.763840,0.766764,0.659688,0.763616,0.820970,6.547482,6.678362,0.140516,0.369227,0.479897,0.582480,24.050390,30.796175,35.400224,0.783144,28.016274,
119,0.768060,0.769423,0.657881,0.755774,0.837148,6.547482,6.547482,0.140643,0.368562,0.478410,0.579058,24.146979,30.851697,35.367402,0.781916,28.546296,
120,0.765994,0.766138,0.662570,0.759059,0.827688,6.404160,6.596601,0.140965,0.370254,0.480733,0.579236,24.076887,30.813650,35.446214,0.781422,28.075464,
121,0.760350,0.759506,0.647623,0.754130,0.829149,6.404160,6.404160,0.140980,0.371456,0.482349,0.583261,23.949461,30.742529,35.307053,0.784527,27.332703,
122,0.760151,0.763977,0.654445,0.756546,0.819640,6.789361,6.789361,0.140822,0.370096,0.479749,0.578834,24.031182,30.803046,35.402624,0.784004,27.472352,
123,0.761029,0.757852,0.658523,0.757479,0.821684,6.436520,6.791209,0.139447,0.368650,0.478968,0.580627,23.977265,30.725017,35.320857,0.780326,27.437826,
124,0.757665,0.757347,0.665278,0.751487,0.814530,6.436520,6.436520,0.139515,0.371742,0.483702,0.586563,23.987238,30.747931,35.314138,0.782016,27.087758,
125,0.753286,0.757910,0.667700,0.739428,0.812812,6.637302,6.637302,0.140476,0.373549,0.485366,0.588451,23.969666,30.757658,35.368746,0.786707,26.599667,
126,0.753187,0.760298,0.646749,0.742268,0.819737,6.749314,6.798575,0.140948,0.371963,0.483006,0.587312,23.986357,30.730517,35.424776,0.783687,26.660023,
127,0.751817,0.755372,0.655456,0.743697,0.814092,6.571453,6.749314,0.138664,0.373023,0.483006,0.583900,23.813516,30.584549,35.327434,0.784459,26.157278,
128,0.747830,0.756439,0.652329,0.743477,0.803546,6.418475,6.571453,0.137968,0.373256,0.484940,0.586878,23.862911,30.679476,35.433403,0.784653,25.547821,
129,0.746796,0.750479,0.644752,0.738514,0.811757,6.418475,6.418475,0.137969,0.372470,0.483845,0.586554,23.810980,30.691367,35.318004,0.787663,25.393635,
130,0.750943,0.754479,0.645106,0.732540,0.825047,6.424904,6.565057,0.138428,0.372305,0.484456,0.588126,23.834162,30.673480,35.436280,0.786766,26.101404,
131,0.745254,0.750157,0.643190,0.746047,0.803068,6.424904,6.424904,0.138958,0.374643,0.486723,0.587236,23.777484,30.608532,35.283214,0.786589,25.132587,
132,0.745041,0.753382,0.636551,0.739681,0.809500,6.123155,6.657275,0.136987,0.369402,0.482397,0.584060,23.857672,30.675542,35.417783,0.782481,24.880958,
133,0.753880,0.755533,0.646106,0.751403,0.816807,6.123155,6.123155,0.135483,0.366957,0.478193,0.577589,23.820573,30.703677,35.443234,0.779981,26.045654,
134,0.755418,0.749658,0.657895,0.744578,0.824278,6.204433,6.223815,0.135127,0.370152,0.482286,0.585980,23.684777,30.677217,35.360908,0.782292,26.605994,
135,0.737969,0.749683,0.635302,0.732689,0.799012,6.204433,6.204433,0.136795,0.368038,0.476807,0.575368,23.813068,30.771663,35.465979,0.781011,23.553611,
136,0.749184,0.750168,0.650980,0.754924,0.803653,6.263752,6.503900,0.136584,0.370485,0.480614,0.582011,23.727606,30.693202,35.385014,0.784189,25.508719,
137,0.744340,0.748088,0.639748,0.729868,0.817537,6.028029,6.263752,0.134733,0.367059,0.476903,0.578398,23.675119,30.692157,35.325116,0.780741,24.539954,
138,0.732287,0.748160,0.617236,0.716038,0.807556,5.987320,6.028029,0.135535,0.367823,0.479278,0.578993,23.701188,30.715725,35.336708,0.781194,22.690834,
139,0.735823,0.745796,0.619621,0.725856,0.810303,5.987320,5.987320,0.135245,0.367319,0.476629,0.576170,23.698668,30.721814,35.410582,0.782800,23.120334,
140,0.740688,0.747361,0.622940,0.731158,0.815904,5.792538,5.998427,0.135897,0.368513,0.479212,0.580535,23.696338,30.710787,35.310342,0.781868,23.832734,
141,0.735988,0.750000,0.629388,0.733205,0.796951,5.792538,5.792538,0.136298,0.368203,0.478622,0.581281,23.737023,30.716288,35.503453,0.780528,23.153443,
142,0.736000,0.742285,0.619880,0.724971,0.812701,5.669427,5.863647,0.134533,0.366167,0.476002,0.578746,23.620917,30.708003,35.361711,0.780339,23.025752,
143,0.735700,0.743971,0.631358,0.730330,0.799736,5.509978,5.669427,0.134589,0.368922,0.479478,0.581241,23.633178,30.713111,35.427724,0.783151,22.877957,
144,0.740795,0.744202,0.641672,0.749048,0.793184,5.468729,5.509978,0.133349,0.366332,0.476471,0.578003,23.535233,30.721770,35.308546,0.779723,23.566722,
145,0.730486,0.746178,0.627078,0.721441,0.795836,5.468729,5.468729,0.134510,0.367468,0.478647,0.577873,23.619867,30.768621,35.407074,0.781640,21.976308,
146,0.722248,0.739832,0.625433,0.717321,0.780760,5.579163,5.678803,0.133322,0.365085,0.475040,0.574068,23.576467,30.716229,35.393428,0.780790,20.766210,
147,0.719676,0.743788,0.622245,0.720169,0.770697,5.524725,5.579163,0.132967,0.365156,0.474652,0.572058,23.586933,30.702612,35.295899,0.778917,20.267545,
148,0.721684,0.745501,0.621616,0.711350,0.783291,5.524725,5.524725,0.131852,0.363815,0.473193,0.569892,23.578506,30.727942,35.413330,0.777407,20.532475,
149,0.720625,0.746752,0.620908,0.708230,0.783197,5.305277,5.654541,0.133033,0.364914,0.474799,0.576333,23.654870,30.790457,35.361882,0.778041,20.396778,
150,0.720708,0.744668,0.630220,0.710578,0.777470,5.253404,5.305277,0.133337,0.366391,0.476176,0.577709,23.640690,30.814307,35.516276,0.778483,20.374600,
151,0.716128,0.743764,0.625830,0.702801,0.774799,5.026001,5.253404,0.133025,0.364918,0.474253,0.575285,23.554082,30.796537,35.445982,0.779953,19.468880,
152,0.718344,0.741277,0.625748,0.712084,0.774376,5.026001,5.026001,0.132658,0.366397,0.475810,0.576026,23.528284,30.753159,35.444433,0.779448,19.785666,
153,0.714145,0.743492,0.618896,0.708535,0.768008,4.938792,5.104186,0.131595,0.365362,0.475717,0.576959,23.578583,30.778143,35.444964,0.777534,19.176361,
154,0.721759,0.744659,0.630100,0.716227,0.776145,4.938792,4.938792,0.131927,0.369272,0.479736,0.582535,23.479119,30.741651,35.379562,0.782880,20.397940,
155,0.720026,0.742459,0.621132,0.712821,0.780151,5.152715,5.152715,0.132287,0.368038,0.478491,0.580288,23.562980,30.763628,35.581522,0.782148,20.257947,
156,0.719936,0.741981,0.624484,0.723188,0.769532,5.223903,5.223903,0.133479,0.370413,0.481371,0.583246,23.478555,30.746139,35.399500,0.785439,20.339317,
157,0.720363,0.745224,0.623052,0.716525,0.775340,5.279253,5.279253,0.133667,0.368364,0.479675,0.580473,23.538437,30.807090,35.416097,0.783510,20.397912,
158,0.721282,0.739615,0.620518,0.714918,0.783583,5.285892,5.285892,0.133403,0.371705,0.484765,0.586606,23.454801,30.820704,35.444912,0.786074,20.694090,
159,0.721176,0.744002,0.623134,0.714038,0.780088,5.151604,5.463030,0.133383,0.371884,0.484452,0.584545,23.479906,30.821047,35.377622,0.785108,20.484929,
160,0.720347,0.745372,0.628317,0.711725,0.774664,4.956886,5.151604,0.134258,0.371587,0.483628,0.584759,23.584197,30.892260,35.428885,0.784431,20.209113,
161,0.728170,0.740304,0.641133,0.708513,0.794039,4.764907,4.956886,0.133389,0.372300,0.484159,0.584394,23.446941,30.869170,35.392767,0.784980,21.196184,
162,0.727763,0.741201,0.632240,0.712892,0.794849,4.764907,4.764907,0.134447,0.373363,0.485897,0.587328,23.521489,30.898669,35.515788,0.785860,21.212635,
163,0.723552,0.738690,0.635837,0.707084,0.786450,4.840981,5.027602,0.133055,0.368569,0.479603,0.579545,23.408660,30.814838,35.413648,0.782407,20.483795,
