Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
12,0.905925,0.896517,0.872096,0.903275,0.928121,4.252124,4.252124,0.342847,0.664748,0.763206,0.828574,29.116683,32.445909,36.565963,0.952518,62.485577,
13,0.908405,0.896332,0.874300,0.904062,0.933315,4.230080,4.309847,0.343524,0.667908,0.765427,0.827685,29.091361,32.402532,36.536066,0.952111,62.926983,
14,0.906120,0.897172,0.877821,0.901996,0.926865,4.230080,4.230080,0.342767,0.663985,0.761149,0.825941,29.097101,32.425855,36.561619,0.951214,62.269703,
15,0.908718,0.899527,0.879436,0.905770,0.929076,4.266311,4.266311,0.342500,0.666241,0.764789,0.829704,29.099335,32.432020,36.570557,0.951716,63.164319,
16,0.908556,0.895369,0.878912,0.904511,0.931091,4.177805,4.289475,0.342365,0.662758,0.760611,0.825968,29.118667,32.467639,36.594198,0.951342,62.696193,
17,0.906280,0.896889,0.877630,0.900568,0.928541,4.177805,4.177805,0.342261,0.664385,0.763309,0.829169,29.105858,32.463508,36.603828,0.951132,62.526823,
18,0.909433,0.895849,0.878089,0.904879,0.933415,4.277810,4.289626,0.343590,0.665598,0.764391,0.829939,29.126682,32.457188,36.528822,0.951475,63.323807,
19,0.905265,0.892397,0.875686,0.902678,0.926420,4.277810,4.277810,0.342919,0.664751,0.763314,0.829944,29.138404,32.462409,36.566196,0.951293,62.476949,
20,0.907160,0.894719,0.877998,0.903465,0.929088,4.225203,4.298135,0.342755,0.664791,0.764106,0.830820,29.076216,32.431432,36.541088,0.952245,62.880327,
21,0.906862,0.894054,0.876924,0.902728,0.929608,4.225203,4.225203,0.342522,0.664448,0.762823,0.830629,29.097532,32.434885,36.569589,0.951899,62.773376,
22,0.904385,0.894807,0.873580,0.900310,0.926574,4.313762,4.372040,0.343143,0.666752,0.764027,0.829287,29.103496,32.422942,36.550713,0.952097,62.296821,
23,0.907281,0.896846,0.877898,0.904003,0.928461,4.313762,4.313762,0.343367,0.666406,0.765558,0.830874,29.089997,32.436057,36.591980,0.952163,63.026876,
24,0.906383,0.893361,0.874380,0.904596,0.928192,4.266847,4.331925,0.343926,0.667206,0.766079,0.832430,29.066582,32.407649,36.484646,0.952956,62.910042,
25,0.906354,0.894783,0.870127,0.902434,0.931369,4.266847,4.266847,0.344136,0.669665,0.768325,0.831575,29.091828,32.431864,36.589763,0.953110,62.890578,
26,0.906171,0.895453,0.875599,0.904006,0.926678,4.299096,4.392347,0.343188,0.668083,0.766871,0.831389,29.042380,32.420604,36.521384,0.953026,62.850479,
27,0.906637,0.897316,0.873809,0.905912,0.926954,4.299096,4.299096,0.342882,0.668115,0.766453,0.831258,29.028797,32.436822,36.517713,0.952864,62.921899,
28,0.906526,0.896632,0.875150,0.903024,0.928740,4.295869,4.379281,0.343135,0.667503,0.766922,0.832274,29.064142,32.391682,36.534971,0.953067,62.984767,
29,0.905480,0.895838,0.873272,0.902852,0.927397,4.295869,4.295869,0.343012,0.667153,0.766417,0.830666,29.068642,32.406116,36.517996,0.953226,62.657856,
30,0.905456,0.896680,0.873287,0.901025,0.928770,4.359880,4.380836,0.344336,0.666091,0.765746,0.829243,29.115667,32.400224,36.521383,0.952422,62.609461,
31,0.906481,0.894874,0.876943,0.904076,0.927760,4.318992,4.359880,0.342768,0.666272,0.765719,0.831114,29.069409,32.445665,36.499126,0.952333,62.898924,
32,0.904354,0.891381,0.873608,0.904051,0.924594,4.238091,4.318992,0.342886,0.664774,0.762649,0.826845,29.080243,32.484932,36.609030,0.952262,62.026654,
33,0.907578,0.896053,0.874609,0.907055,0.928591,4.238091,4.238091,0.343578,0.665009,0.763200,0.826950,29.106393,32.487601,36.608595,0.951734,62.683166,
34,0.908367,0.896628,0.875336,0.903226,0.933185,4.321673,4.336400,0.343805,0.665091,0.763549,0.827936,29.088222,32.466810,36.627163,0.951744,63.002525,
35,0.909068,0.894653,0.877263,0.902847,0.934484,4.252666,4.321673,0.342916,0.664609,0.762952,0.826975,29.078748,32.471454,36.605842,0.951462,62.994403,
36,0.906138,0.895572,0.871710,0.900358,0.930912,4.252666,4.252666,0.342807,0.663791,0.763914,0.828756,29.150651,32.510150,36.624869,0.951012,62.572336,
37,0.909271,0.895837,0.872317,0.904925,0.935340,4.216132,4.528132,0.341885,0.666294,0.764417,0.828921,29.015163,32.446044,36.578184,0.951490,63.158847,
38,0.907730,0.895009,0.872037,0.900394,0.935451,4.216132,4.216132,0.342931,0.665241,0.764090,0.828098,29.099133,32.499147,36.626863,0.951405,62.794868,
39,0.906613,0.892415,0.876166,0.901193,0.930695,4.366410,4.366410,0.343789,0.665833,0.763464,0.828625,29.121975,32.494226,36.648425,0.952285,62.738321,
40,0.906487,0.893735,0.874665,0.900862,0.931189,4.252495,4.404760,0.342700,0.665509,0.763500,0.828296,29.066190,32.431849,36.656362,0.951563,62.580338,
41,0.907693,0.896702,0.875055,0.902321,0.932070,4.252495,4.252495,0.343414,0.665053,0.763878,0.829210,29.123209,32.442908,36.662102,0.951519,62.893977,
42,0.907015,0.895136,0.872264,0.904350,0.930578,4.352244,4.453195,0.344179,0.666918,0.764677,0.828697,29.091171,32.453338,36.603974,0.951864,62.832542,
43,0.907278,0.893671,0.872521,0.901656,0.933203,4.317799,4.352244,0.344260,0.668669,0.767577,0.831941,29.138460,32.487692,36.638697,0.952061,63.138385,
44,0.907052,0.893828,0.871331,0.901283,0.933406,4.317799,4.317799,0.343595,0.666225,0.764457,0.828891,29.083938,32.479816,36.626393,0.952158,62.819428,
45,0.907110,0.893687,0.875971,0.902856,0.930356,4.329440,4.403574,0.343921,0.667514,0.765997,0.830500,29.092726,32.460907,36.644022,0.952596,62.984439,
46,0.907409,0.897128,0.875362,0.902923,0.930380,4.296791,4.329440,0.343942,0.665987,0.765278,0.831616,29.108026,32.473278,36.635730,0.951893,63.077668,
47,0.907670,0.897320,0.878084,0.901053,0.931309,4.296791,4.296791,0.343467,0.665261,0.764014,0.830732,29.100153,32.496146,36.668367,0.951778,63.040111,
48,0.909964,0.895192,0.877245,0.904401,0.935418,4.303929,4.407040,0.342887,0.665671,0.764523,0.830410,29.072246,32.437897,36.591410,0.951399,63.494487,
49,0.908727,0.896645,0.874180,0.903426,0.933938,4.282989,4.303929,0.343762,0.665776,0.763566,0.826884,29.113416,32.433843,36.704898,0.951058,62.956219,
50,0.906839,0.895553,0.877362,0.902871,0.928813,4.282989,4.282989,0.343249,0.664865,0.763117,0.828271,29.082366,32.415367,36.593750,0.952089,62.673116,
51,0.905434,0.893445,0.872075,0.899869,0.931049,4.297048,4.297740,0.343488,0.666074,0.764062,0.828104,29.119066,32.428308,36.622690,0.952419,62.414213,
52,0.906668,0.892764,0.871688,0.903204,0.932001,4.297048,4.297048,0.343553,0.667542,0.765620,0.831097,29.087575,32.432662,36.623587,0.952766,62.892443,
53,0.906969,0.896251,0.875313,0.902022,0.930716,4.307144,4.307144,0.344656,0.667818,0.764911,0.828613,29.159733,32.467593,36.643248,0.952904,62.766416,
54,0.908415,0.892299,0.877754,0.905478,0.931366,4.347281,4.347281,0.343256,0.665167,0.763851,0.830063,29.073902,32.460614,36.601205,0.952402,63.192767,
55,0.911086,0.892638,0.878076,0.903959,0.938877,4.337226,4.352931,0.342566,0.665907,0.764794,0.829704,29.103334,32.500576,36.598095,0.952067,63.711900,
56,0.907034,0.894667,0.872945,0.898087,0.935024,4.337226,4.337226,0.341976,0.664943,0.764655,0.832107,29.070270,32.489486,36.637397,0.951806,63.078367,
57,0.909117,0.891649,0.878734,0.902338,0.935083,4.376933,4.376933,0.341774,0.665276,0.764145,0.829388,29.029435,32.469138,36.539887,0.952217,63.331487,
58,0.909638,0.895998,0.874592,0.902712,0.937006,4.410045,4.410045,0.342966,0.666697,0.765236,0.829095,29.075045,32.454636,36.532470,0.951684,63.464453,
59,0.907880,0.893496,0.874578,0.903438,0.932580,4.426474,4.503894,0.342797,0.667269,0.765543,0.830362,29.024797,32.468559,36.516647,0.952379,63.222902,
60,0.908297,0.895396,0.873119,0.900289,0.935863,4.426474,4.426474,0.344160,0.666007,0.763996,0.827811,29.104998,32.479136,36.547249,0.952219,63.093576,
61,0.909760,0.893753,0.870471,0.902937,0.939165,4.477408,4.477408,0.344038,0.665448,0.764069,0.829600,29.106520,32.448140,36.594159,0.952440,63.565887,
62,0.909300,0.891796,0.869019,0.903199,0.938722,4.526395,4.526395,0.343292,0.666660,0.765051,0.829173,29.060973,32.446294,36.584529,0.952751,63.518381,
63,0.907583,0.891428,0.867122,0.901888,0.936272,4.550384,4.569063,0.343920,0.668511,0.768045,0.832689,29.154796,32.497088,36.574422,0.952124,63.511709,
64,0.904598,0.892225,0.867863,0.899173,0.931083,4.440232,4.550384,0.342472,0.666823,0.764961,0.828789,29.069261,32.494684,36.643487,0.952063,62.469342,
65,0.904825,0.893823,0.870554,0.898808,0.930283,4.440232,4.440232,0.341795,0.664322,0.763252,0.827979,29.082954,32.474369,36.667501,0.951072,62.435986,
66,0.905252,0.890765,0.869946,0.900615,0.931138,4.486765,4.521574,0.342395,0.666891,0.765774,0.832822,29.037325,32.462034,36.577343,0.952000,62.943778,
67,0.905326,0.893407,0.872425,0.900316,0.930000,4.486765,4.486765,0.341582,0.666073,0.765638,0.832925,29.012548,32.480035,36.546883,0.952359,62.972643,
68,0.904586,0.891963,0.869419,0.900136,0.930139,4.490535,4.490535,0.342052,0.666571,0.765529,0.831183,29.042718,32.479338,36.551757,0.952214,62.702603,
69,0.905305,0.888646,0.870001,0.901379,0.931737,4.585436,4.585436,0.342518,0.666939,0.765067,0.830162,29.023289,32.443368,36.511652,0.953495,62.855902,
70,0.906708,0.891637,0.872327,0.898690,0.934836,4.600852,4.600852,0.342918,0.667022,0.766126,0.831465,29.133036,32.508899,36.576166,0.952850,63.268061,
71,0.906264,0.890655,0.870914,0.903277,0.931405,4.561555,4.710339,0.342767,0.668305,0.767368,0.832092,29.012826,32.437517,36.550317,0.953037,63.207207,
72,0.906465,0.891657,0.871339,0.902784,0.931885,4.506336,4.561555,0.342440,0.667962,0.766987,0.832503,29.075087,32.492769,36.631462,0.952695,63.209637,
73,0.905071,0.892631,0.868938,0.900412,0.930937,4.506336,4.506336,0.340807,0.666129,0.764828,0.829993,29.078015,32.526570,36.647634,0.952049,62.722845,
74,0.905984,0.889712,0.874033,0.899002,0.932575,4.612203,4.687213,0.340761,0.666310,0.766005,0.832076,29.087356,32.514348,36.599791,0.951584,63.189713,
75,0.904872,0.892181,0.868698,0.899294,0.930987,4.612203,4.612203,0.340398,0.665485,0.765156,0.830005,29.109855,32.514635,36.607019,0.951472,62.813834,
76,0.904027,0.892387,0.871841,0.896929,0.928871,5.012439,5.012439,0.339964,0.663745,0.763095,0.830033,29.124478,32.527713,36.612683,0.951442,63.023084,
77,0.903508,0.892081,0.869622,0.897275,0.929002,5.163393,5.163393,0.338035,0.662729,0.762710,0.829659,29.074516,32.529720,36.580558,0.950636,63.058744,
78,0.904396,0.888546,0.870454,0.903584,0.926738,5.416334,5.445758,0.338693,0.664671,0.764833,0.831218,29.125405,32.536820,36.616032,0.950851,63.645300,
79,0.907228,0.890059,0.871802,0.902697,0.933951,5.233166,5.416334,0.338907,0.664581,0.765302,0.831583,29.116820,32.533978,36.602699,0.950146,64.055346,
80,0.904912,0.888258,0.869282,0.903903,0.928856,5.233166,5.233166,0.337451,0.662837,0.763600,0.830521,29.076227,32.523136,36.551718,0.950045,63.495701,
81,0.903811,0.887127,0.869247,0.899407,0.930298,5.220864,5.343257,0.335946,0.660618,0.761609,0.827598,29.069801,32.543752,36.639242,0.949533,63.036529,
82,0.904302,0.887121,0.864837,0.898639,0.934241,5.220864,5.220864,0.335396,0.661967,0.763457,0.831644,29.056334,32.532260,36.659806,0.949503,63.450037,
83,0.905716,0.883989,0.866043,0.905545,0.932840,5.371129,5.371129,0.334617,0.662230,0.763448,0.831180,29.020831,32.487781,36.634910,0.949328,63.854898,
84,0.904462,0.885802,0.871950,0.902327,0.929152,5.394115,5.394115,0.333098,0.660790,0.761936,0.830063,29.010364,32.507347,36.571285,0.949060,63.529464,
85,0.903137,0.886953,0.868489,0.901413,0.927975,5.518686,5.518686,0.330949,0.659956,0.761651,0.829044,28.957033,32.537868,36.475321,0.948623,63.336279,
86,0.902811,0.883053,0.865929,0.898626,0.931815,5.570319,5.818387,0.328595,0.659347,0.760940,0.828345,28.836603,32.475502,36.461659,0.948535,63.271940,
87,0.902960,0.882495,0.861844,0.901893,0.931279,5.570319,5.570319,0.325918,0.657459,0.759690,0.825847,28.843247,32.510020,36.479992,0.947412,63.126013,
88,0.902738,0.881998,0.858893,0.896915,0.935099,5.984275,6.012452,0.325538,0.655309,0.758103,0.826855,28.872399,32.450553,36.429417,0.946828,63.551589,
89,0.902413,0.880782,0.860253,0.897841,0.933177,5.984275,5.984275,0.324737,0.656533,0.758920,0.827541,28.854322,32.506808,36.470516,0.947250,63.548034,
90,0.901209,0.879182,0.853445,0.901119,0.931575,6.005824,6.005824,0.321967,0.654900,0.757933,0.827733,28.813038,32.496375,36.498798,0.945937,63.342949,
91,0.898503,0.877459,0.857442,0.896789,0.927522,6.283409,6.283409,0.321541,0.655313,0.759774,0.830605,28.801873,32.470491,36.489775,0.946524,63.338519,
92,0.896196,0.873113,0.854461,0.895878,0.925538,6.524374,6.524374,0.318384,0.654138,0.758838,0.828537,28.754022,32.481670,36.398340,0.946112,62.986713,
93,0.895793,0.873895,0.852195,0.891640,0.928266,6.586943,6.863851,0.317351,0.652592,0.756683,0.825876,28.695034,32.424468,36.440018,0.946031,62.748894,
94,0.894636,0.873112,0.850063,0.889064,0.928499,6.586943,6.586943,0.312929,0.650205,0.754479,0.823648,28.615597,32.445254,36.476538,0.945117,62.349202,
95,0.893112,0.872880,0.848570,0.885699,0.928481,6.806458,6.806458,0.311610,0.647421,0.752448,0.822539,28.625354,32.433418,36.474376,0.943724,62.173495,
96,0.894246,0.869854,0.851684,0.890046,0.928296,6.721597,7.081063,0.309744,0.648831,0.754937,0.826527,28.539125,32.385369,36.472462,0.943800,62.641068,
97,0.897130,0.871734,0.849082,0.891554,0.934123,6.721597,6.721597,0.308573,0.645867,0.752428,0.824356,28.596983,32.455726,36.569106,0.942546,63.025037,
98,0.895316,0.867581,0.845926,0.891178,0.932871,6.857419,6.857419,0.306373,0.649066,0.755154,0.824804,28.521187,32.444543,36.559274,0.942282,62.889888,
99,0.897306,0.868608,0.849878,0.892140,0.934175,6.910892,6.910892,0.306344,0.646668,0.751976,0.820869,28.542354,32.472710,36.531087,0.942168,63.004844,
100,0.893697,0.864228,0.848032,0.893694,0.926956,6.767764,7.277912,0.304121,0.647284,0.753041,0.822529,28.404777,32.445163,36.524989,0.942297,62.295809,
101,0.892429,0.865306,0.847751,0.893155,0.924569,6.767764,6.767764,0.301941,0.646443,0.753459,0.823991,28.429159,32.448812,36.556047,0.941689,62.174111,
102,0.892184,0.864518,0.842549,0.890000,0.928781,7.050521,7.077435,0.298208,0.643461,0.751307,0.822096,28.390464,32.433223,36.557795,0.940125,62.268047,
103,0.894411,0.862124,0.843844,0.892362,0.932723,6.475636,7.050521,0.297064,0.644277,0.753098,0.823411,28.336809,32.425220,36.495310,0.940504,62.262795,
104,0.888631,0.858969,0.840993,0.886171,0.924765,6.475636,6.475636,0.295294,0.642101,0.751191,0.823059,28.314979,32.406965,36.490548,0.939607,61.083941,
105,0.890594,0.858866,0.840021,0.888569,0.929578,6.802963,7.105297,0.293048,0.643125,0.752622,0.824374,28.205398,32.402819,36.499182,0.940123,61.922632,
106,0.895502,0.858050,0.840754,0.889038,0.939393,6.802963,6.802963,0.291599,0.643407,0.753468,0.826785,28.186630,32.437289,36.493705,0.939556,63.071233,
107,0.889922,0.857811,0.835290,0.889043,0.929860,6.861193,6.861193,0.290233,0.641800,0.750633,0.821957,28.095163,32.394885,36.468641,0.939243,61.656654,
108,0.890750,0.855842,0.839120,0.892066,0.927948,6.686553,7.061534,0.291032,0.643339,0.752474,0.823681,28.139610,32.406303,36.480822,0.939818,61.791764,
109,0.889328,0.855156,0.836321,0.887342,0.929703,6.686553,6.686553,0.289168,0.642511,0.752648,0.826234,28.122626,32.398933,36.435243,0.939339,61.704780,
110,0.887788,0.855269,0.835041,0.884816,0.928648,6.571609,6.852252,0.288952,0.641217,0.750273,0.822150,28.037296,32.420376,36.504880,0.939704,60.964572,
111,0.887455,0.856089,0.842382,0.888081,0.922212,6.571609,6.571609,0.286450,0.640104,0.750232,0.824729,28.064353,32.374850,36.502828,0.938533,61.091695,
112,0.887185,0.857185,0.839279,0.884384,0.926146,7.060270,7.060270,0.286062,0.639233,0.748961,0.822252,28.041857,32.335301,36.420731,0.938297,61.337064,
113,0.888283,0.853998,0.839017,0.887138,0.927007,6.542835,7.073530,0.283680,0.640744,0.751138,0.824967,27.923739,32.298691,36.352579,0.938077,61.271111,
114,0.886855,0.853759,0.836784,0.887885,0.924536,6.542835,6.542835,0.280937,0.636940,0.748082,0.821124,27.941677,32.314075,36.419283,0.937288,60.705160,
115,0.886593,0.849592,0.837460,0.886813,0.926137,6.841133,7.047639,0.278588,0.637628,0.748899,0.822914,27.838307,32.292752,36.413300,0.936754,61.094701,
116,0.887405,0.850469,0.838853,0.888739,0.925273,6.690120,6.841133,0.279446,0.636537,0.746579,0.821181,27.860907,32.310175,36.367386,0.936368,60.929584,
117,0.887050,0.849856,0.834762,0.886761,0.928693,6.678362,6.690120,0.277505,0.637216,0.749738,0.824074,27.828813,32.248530,36.344751,0.936286,61.132356,
118,0.884517,0.847873,0.829085,0.889039,0.924229,6.547482,6.678362,0.276781,0.638007,0.749579,0.824144,27.758117,32.218372,36.291796,0.935859,60.502630,
119,0.884799,0.847167,0.828948,0.882310,0.929795,6.547482,6.547482,0.275840,0.632803,0.745186,0.821763,27.826185,32.241220,36.375114,0.934594,60.338285,
120,0.884878,0.847452,0.829493,0.884440,0.928041,6.404160,6.596601,0.276077,0.633948,0.744827,0.817732,27.759364,32.241563,36.362355,0.935084,59.921257,
121,0.883005,0.847674,0.822517,0.885333,0.927481,6.404160,6.404160,0.276428,0.638725,0.749901,0.824490,27.659456,32.161725,36.265640,0.936501,60.091141,
122,0.884110,0.845536,0.823501,0.886679,0.928510,6.789361,6.789361,0.274546,0.637159,0.749174,0.823374,27.689996,32.179629,36.273764,0.935435,60.620730,
123,0.884140,0.843427,0.827479,0.885842,0.928183,6.436520,6.791209,0.273966,0.636183,0.748200,0.822754,27.649045,32.121087,36.237310,0.935720,60.220727,
124,0.883060,0.844475,0.826897,0.884044,0.927200,6.436520,6.436520,0.273455,0.634871,0.746360,0.821089,27.638159,32.162256,36.241241,0.935176,59.865636,
125,0.879736,0.844018,0.830091,0.877929,0.922859,6.637302,6.637302,0.273731,0.636065,0.748033,0.822251,27.621035,32.172305,36.298097,0.935301,59.529772,
126,0.881590,0.846562,0.824028,0.881830,0.926200,6.749314,6.798575,0.274673,0.637607,0.750244,0.825129,27.661386,32.132797,36.298454,0.935489,60.232451,
127,0.876625,0.841099,0.822522,0.878126,0.920311,6.571453,6.749314,0.273284,0.639130,0.750673,0.825502,27.492392,32.051540,36.202740,0.936450,59.117637,
128,0.876875,0.842705,0.818981,0.877324,0.922414,6.418475,6.571453,0.272295,0.637509,0.749216,0.823304,27.537331,32.115711,36.247038,0.936178,58.850754,
129,0.877186,0.840182,0.817548,0.879718,0.923307,6.418475,6.418475,0.272550,0.637792,0.749502,0.823102,27.510633,32.111566,36.228081,0.936073,58.901636,
130,0.878460,0.842239,0.818357,0.875241,0.928309,6.424904,6.565057,0.273463,0.638728,0.751677,0.826499,27.540068,32.109071,36.190352,0.936591,59.427045,
131,0.876435,0.840594,0.820906,0.881315,0.918365,6.424904,6.424904,0.272325,0.638013,0.749864,0.822851,27.472718,32.036124,36.185745,0.936125,58.754873,
132,0.875194,0.841539,0.817224,0.877319,0.919381,6.123155,6.657275,0.270262,0.634197,0.746976,0.820313,27.536816,32.054038,36.263513,0.934831,58.020668,
133,0.880178,0.843003,0.819277,0.882264,0.926480,6.123155,6.123155,0.270121,0.636688,0.749985,0.824317,27.540326,32.077208,36.292805,0.934625,59.305804,
134,0.881953,0.838989,0.827508,0.886254,0.926216,6.204433,6.223815,0.269680,0.636064,0.748344,0.822413,27.409209,32.006359,36.246778,0.935491,59.567191,
135,0.876179,0.838218,0.818171,0.881334,0.920310,6.204433,6.204433,0.270484,0.636374,0.749482,0.824867,27.524107,32.082485,36.354722,0.934419,58.635795,
136,0.875640,0.840136,0.819143,0.882864,0.917450,6.263752,6.503900,0.271229,0.635537,0.747288,0.822290,27.439578,32.045331,36.253362,0.935061,58.364116,
137,0.873435,0.839734,0.815046,0.871363,0.922743,6.028029,6.263752,0.270404,0.636051,0.748485,0.825379,27.405968,32.030988,36.236707,0.935268,57.938568,
138,0.869447,0.840463,0.807459,0.869634,0.916573,5.987320,6.028029,0.270142,0.635668,0.747525,0.822165,27.421463,32.068068,36.155873,0.935666,56.896005,
139,0.870518,0.839833,0.810150,0.872156,0.917123,5.987320,5.987320,0.268302,0.634907,0.747579,0.822979,27.379347,32.080285,36.286525,0.934230,57.175597,
140,0.871635,0.839525,0.810092,0.873620,0.918441,5.792538,5.998427,0.269525,0.636329,0.748280,0.821895,27.385324,32.062491,36.207635,0.935596,57.122970,
141,0.871838,0.839483,0.813288,0.875921,0.915759,5.792538,5.792538,0.270013,0.635719,0.747888,0.823069,27.436376,32.105745,36.291454,0.935633,57.232809,
142,0.871573,0.838538,0.810845,0.874909,0.917681,5.669427,5.863647,0.268740,0.635376,0.747551,0.822319,27.329677,32.080302,36.252799,0.935670,57.010653,
143,0.872047,0.840481,0.814606,0.874484,0.916567,5.509978,5.669427,0.268425,0.635877,0.749612,0.825603,27.337637,32.082217,36.211373,0.935603,57.213364,
144,0.875760,0.837659,0.816698,0.885493,0.918554,5.468729,5.509978,0.268669,0.637228,0.747682,0.819853,27.283280,32.027895,36.167451,0.936530,57.438047,
145,0.870039,0.838358,0.815731,0.873176,0.913149,5.468729,5.468729,0.268670,0.636299,0.746782,0.818319,27.351550,32.079789,36.262948,0.935837,56.220417,
146,0.867707,0.837507,0.812152,0.872439,0.910758,5.579163,5.678803,0.267388,0.636052,0.748206,0.821735,27.297377,32.050386,36.217777,0.935432,56.155159,
147,0.866767,0.838399,0.813791,0.868323,0.910020,5.524725,5.579163,0.267270,0.636759,0.749294,0.822108,27.309859,32.053601,36.258181,0.934595,55.967610,
148,0.867632,0.839296,0.812861,0.868766,0.911886,5.524725,5.524725,0.266764,0.635705,0.748571,0.821505,27.301237,32.078603,36.251010,0.935010,56.089493,
149,0.865639,0.838872,0.810224,0.867784,0.908893,5.305277,5.654541,0.267679,0.632673,0.743652,0.816415,27.377946,32.121809,36.290114,0.934153,55.049580,
150,0.863557,0.838786,0.812543,0.865457,0.904277,5.253404,5.305277,0.267012,0.633560,0.744614,0.818667,27.334792,32.136559,36.303748,0.934359,54.764498,
151,0.863810,0.836814,0.811188,0.865191,0.907451,5.026001,5.253404,0.266552,0.633401,0.745379,0.818931,27.238159,32.110760,36.287023,0.935105,54.629508,
152,0.864264,0.837125,0.812863,0.867571,0.905623,5.026001,5.026001,0.267430,0.636295,0.748161,0.820362,27.233902,32.078411,36.299412,0.935630,54.847759,
153,0.864476,0.836643,0.809100,0.869438,0.906731,4.938792,5.104186,0.265649,0.634374,0.746712,0.820733,27.298560,32.122460,36.270853,0.934751,54.817885,
154,0.864688,0.838988,0.810845,0.866514,0.908293,4.938792,4.938792,0.265640,0.636016,0.747660,0.821935,27.179425,32.062665,36.264910,0.935789,54.943173,
155,0.863441,0.836704,0.807742,0.867558,0.906017,5.152715,5.152715,0.265561,0.635612,0.749277,0.825862,27.257443,32.097521,36.311698,0.935389,55.225949,
156,0.864823,0.836344,0.812068,0.870564,0.905441,5.223903,5.223903,0.266439,0.639433,0.751620,0.826629,27.175390,32.067885,36.251867,0.936973,55.627986,
157,0.865174,0.838506,0.809209,0.871684,0.905521,5.279253,5.279253,0.267531,0.637155,0.750016,0.824544,27.249944,32.150056,36.314440,0.935765,55.590461,
158,0.865899,0.836440,0.809948,0.871338,0.908647,5.285892,5.285892,0.266287,0.638714,0.751604,0.826168,27.164489,32.103604,36.318026,0.936704,55.875782,
159,0.867909,0.836892,0.810699,0.871789,0.913182,5.151604,5.463030,0.266447,0.637504,0.751041,0.826034,27.188770,32.168620,36.313887,0.936325,56.117437,
160,0.866754,0.837127,0.809382,0.868204,0.912567,4.956886,5.151604,0.266167,0.635608,0.749884,0.824903,27.251149,32.173069,36.349117,0.935682,55.618141,
161,0.869897,0.835021,0.813939,0.871090,0.917304,4.764907,4.956886,0.266595,0.637857,0.751093,0.824674,27.162130,32.137708,36.390652,0.937180,56.019972,
162,0.866454,0.836994,0.814883,0.865638,0.911098,4.764907,4.764907,0.266911,0.636819,0.749088,0.823599,27.210047,32.172614,36.407154,0.936903,55.241019,
163,0.866953,0.834788,0.814748,0.865658,0.913516,4.840981,5.027602,0.265942,0.639145,0.751670,0.824387,27.101827,32.118413,36.301976,0.936756,55.515217,
