Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
20,0.966556,0.946610,0.952688,0.966870,0.979370,4.225203,4.298135,0.567601,0.917227,0.954593,0.970802,35.241163,35.978900,38.659897,0.993241,91.052179,
21,0.965988,0.946553,0.952976,0.966391,0.978105,4.225203,4.225203,0.567109,0.918039,0.954805,0.970745,35.248175,36.016520,38.728945,0.993327,90.936510,
22,0.966423,0.946481,0.953093,0.967070,0.978639,4.313762,4.372040,0.567446,0.918056,0.955224,0.970864,35.252754,36.001858,38.716403,0.993383,91.162197,
23,0.966274,0.947908,0.951745,0.967445,0.978281,4.313762,4.313762,0.567434,0.917757,0.955038,0.970806,35.241158,35.979614,38.702392,0.993304,91.117049,
24,0.966381,0.946746,0.951671,0.967880,0.978456,4.266847,4.331925,0.568968,0.918300,0.954982,0.970730,35.254762,35.950675,38.664848,0.993395,91.075737,
25,0.965821,0.946752,0.949460,0.967612,0.978189,4.266847,4.266847,0.567876,0.917845,0.954704,0.970282,35.242485,36.005665,38.689011,0.993436,90.908009,
26,0.966547,0.948438,0.951812,0.968080,0.978093,4.299096,4.392347,0.568410,0.918893,0.955649,0.971126,35.230915,35.978831,38.668644,0.993464,91.211079,
27,0.966162,0.948553,0.950958,0.967230,0.978354,4.299096,4.299096,0.567091,0.918010,0.955226,0.970895,35.195572,35.969699,38.650227,0.993345,91.091357,
28,0.966476,0.947595,0.951240,0.968123,0.978579,4.295869,4.379281,0.568296,0.918062,0.955060,0.970465,35.240295,36.003155,38.650505,0.993396,91.113036,
29,0.965530,0.947661,0.950858,0.967223,0.977067,4.295869,4.295869,0.567638,0.917735,0.954780,0.970428,35.222381,35.980427,38.696969,0.993424,90.894449,
30,0.965715,0.947597,0.950633,0.967066,0.977867,4.359880,4.380836,0.568447,0.917406,0.954987,0.970799,35.263071,36.011286,38.674641,0.993310,91.047193,
31,0.965831,0.946142,0.952142,0.967329,0.977732,4.318992,4.359880,0.567968,0.918036,0.955063,0.971160,35.244664,36.002707,38.710374,0.993288,91.057057,
32,0.966001,0.945936,0.951859,0.968362,0.977370,4.238091,4.318992,0.566539,0.917600,0.954771,0.970625,35.222125,36.009773,38.713249,0.993260,90.943251,
33,0.966086,0.946993,0.951990,0.967487,0.977886,4.238091,4.238091,0.567785,0.917586,0.954848,0.970410,35.259254,35.999673,38.727038,0.993266,90.946705,
34,0.966823,0.946968,0.951427,0.967595,0.979922,4.321673,4.336400,0.568364,0.917857,0.955005,0.970731,35.264164,36.008526,38.754891,0.993232,91.236541,
35,0.966567,0.946834,0.951263,0.968476,0.978379,4.252666,4.321673,0.567501,0.917483,0.954739,0.970264,35.241837,35.992706,38.727139,0.993209,91.051297,
36,0.967045,0.947359,0.951556,0.967532,0.979896,4.252666,4.252666,0.567578,0.917535,0.954846,0.970625,35.284512,36.038363,38.768174,0.993281,91.187488,
37,0.966674,0.947060,0.950447,0.968012,0.979374,4.216132,4.528132,0.567119,0.917266,0.954347,0.970252,35.206308,35.999411,38.715711,0.993237,91.013141,
38,0.966668,0.946598,0.950337,0.967878,0.979639,4.216132,4.216132,0.567881,0.918264,0.955201,0.970628,35.256375,36.030189,38.768569,0.993122,91.079386,
39,0.965801,0.946514,0.951320,0.966239,0.978349,4.366410,4.366410,0.567314,0.917162,0.954615,0.970795,35.251412,36.011962,38.718926,0.993193,91.057512,
40,0.966341,0.946795,0.951927,0.967309,0.978609,4.252495,4.404760,0.567799,0.917879,0.954791,0.970287,35.239557,35.998071,38.705276,0.993268,91.007092,
41,0.966562,0.947648,0.951477,0.967782,0.978769,4.252495,4.252495,0.567507,0.917628,0.954999,0.970929,35.265800,36.009322,38.710611,0.993254,91.113988,
42,0.966343,0.947428,0.950792,0.967815,0.978647,4.352244,4.453195,0.569042,0.917536,0.954918,0.970531,35.269470,35.997457,38.700017,0.993238,91.148795,
43,0.966525,0.946069,0.950696,0.967772,0.979277,4.317799,4.352244,0.567681,0.917561,0.955068,0.970882,35.266631,36.028800,38.762925,0.993179,91.182380,
44,0.966517,0.946671,0.950723,0.966847,0.979844,4.317799,4.317799,0.567880,0.918039,0.954940,0.970381,35.249874,36.019645,38.760985,0.993314,91.136406,
45,0.966827,0.947356,0.952459,0.967194,0.979485,4.329440,4.403574,0.568835,0.917793,0.954871,0.970458,35.263192,36.010229,38.755052,0.993278,91.218921,
46,0.966820,0.947788,0.951012,0.967882,0.979496,4.296791,4.329440,0.568904,0.918036,0.954834,0.970298,35.269211,36.000314,38.757586,0.993271,91.164829,
47,0.966349,0.946827,0.952171,0.967246,0.978512,4.296791,4.296791,0.568815,0.918120,0.955257,0.970964,35.273159,36.008555,38.772603,0.993273,91.134370,
48,0.967035,0.947757,0.953098,0.968760,0.978216,4.303929,4.407040,0.568149,0.917175,0.954258,0.970106,35.245710,35.993440,38.748248,0.993190,91.178826,
49,0.966500,0.947874,0.950306,0.967259,0.979373,4.282989,4.303929,0.568591,0.917633,0.954805,0.970447,35.289407,36.024849,38.791546,0.993241,91.089665,
50,0.965883,0.947351,0.951795,0.966942,0.977764,4.282989,4.282989,0.568140,0.918583,0.955326,0.970607,35.251966,35.994137,38.737861,0.993359,90.993818,
51,0.965870,0.946667,0.950832,0.967027,0.978389,4.297048,4.297740,0.568205,0.918168,0.955181,0.970685,35.275132,35.997716,38.763995,0.993305,91.006846,
52,0.965983,0.946624,0.951663,0.967127,0.978280,4.297048,4.297048,0.566930,0.917598,0.954745,0.970574,35.222721,35.999011,38.751798,0.993234,91.003670,
53,0.965569,0.946511,0.949796,0.967440,0.977782,4.307144,4.307144,0.568145,0.916930,0.954388,0.969880,35.286537,36.022082,38.795002,0.993184,90.854441,
54,0.966967,0.946420,0.952881,0.967874,0.979469,4.347281,4.347281,0.568431,0.917961,0.955200,0.971002,35.247558,36.015033,38.774382,0.993316,91.327761,
55,0.966619,0.946370,0.950962,0.967182,0.979841,4.337226,4.352931,0.566910,0.917301,0.954621,0.970103,35.242673,36.049979,38.761996,0.993277,91.145235,
56,0.967094,0.947176,0.952125,0.966783,0.980614,4.337226,4.337226,0.567129,0.917580,0.954869,0.970217,35.225324,36.029419,38.752542,0.993338,91.267380,
57,0.967058,0.946237,0.952442,0.968074,0.979587,4.376933,4.376933,0.567444,0.917738,0.954699,0.970497,35.223447,36.017643,38.729469,0.993291,91.321568,
58,0.967056,0.948282,0.951507,0.967781,0.979713,4.410045,4.410045,0.567115,0.918012,0.954877,0.970014,35.226255,36.008984,38.704751,0.993343,91.330498,
59,0.966840,0.947610,0.952936,0.967085,0.979259,4.426474,4.503894,0.567668,0.918808,0.955559,0.970867,35.208784,35.961917,38.655390,0.993377,91.401124,
60,0.966983,0.947911,0.951208,0.967167,0.980082,4.426474,4.426474,0.568911,0.918239,0.955198,0.970520,35.273395,35.996641,38.716955,0.993371,91.387079,
61,0.966663,0.947189,0.950375,0.967092,0.979859,4.477408,4.477408,0.569001,0.918543,0.955104,0.970435,35.274730,36.005530,38.741888,0.993377,91.368200,
62,0.967293,0.946883,0.950409,0.967729,0.980926,4.526395,4.526395,0.567720,0.918729,0.955734,0.971218,35.233448,36.006699,38.708326,0.993337,91.651979,
63,0.966533,0.945403,0.948692,0.967195,0.980580,4.550384,4.569063,0.567566,0.917846,0.954873,0.970578,35.272933,36.021924,38.745046,0.993260,91.427686,
64,0.965581,0.946040,0.948994,0.966640,0.978687,4.440232,4.550384,0.566456,0.917542,0.954678,0.970164,35.222346,36.012617,38.704805,0.993234,91.051787,
65,0.965920,0.946432,0.949865,0.966666,0.979081,4.440232,4.440232,0.567226,0.918405,0.955584,0.971027,35.261414,36.026572,38.735618,0.993215,91.232680,
66,0.966715,0.946317,0.951376,0.967257,0.979978,4.486765,4.521574,0.568207,0.918257,0.955402,0.970888,35.245260,36.010831,38.743702,0.993297,91.439105,
67,0.966457,0.947810,0.951568,0.966711,0.979448,4.486765,4.486765,0.567491,0.918608,0.955737,0.971132,35.218836,35.990796,38.698017,0.993398,91.418313,
68,0.966326,0.946551,0.952298,0.966944,0.978881,4.490535,4.490535,0.567493,0.918196,0.955362,0.971037,35.241566,36.010930,38.681250,0.993366,91.370247,
69,0.966064,0.946212,0.951423,0.965644,0.979860,4.585436,4.585436,0.567678,0.918711,0.955844,0.971198,35.225136,35.976871,38.703910,0.993351,91.460307,
70,0.966161,0.945827,0.949301,0.967187,0.979581,4.600852,4.600852,0.566724,0.918092,0.954913,0.970439,35.274122,35.998851,38.697559,0.993343,91.398896,
71,0.966483,0.946328,0.951615,0.967770,0.978933,4.561555,4.710339,0.567335,0.917569,0.954942,0.970884,35.204399,35.950096,38.671779,0.993335,91.456821,
72,0.966330,0.947134,0.953069,0.967490,0.977807,4.506336,4.561555,0.566849,0.918490,0.955859,0.971280,35.240601,36.002454,38.704102,0.993293,91.431322,
73,0.966333,0.947476,0.951442,0.966999,0.978916,4.506336,4.506336,0.565708,0.917443,0.955072,0.971228,35.241096,36.006971,38.760248,0.993211,91.393138,
74,0.966052,0.946638,0.951539,0.965786,0.979289,4.612203,4.687213,0.565683,0.917755,0.954986,0.970631,35.240272,35.997612,38.736909,0.993263,91.407284,
75,0.966950,0.947539,0.951498,0.966900,0.980243,4.612203,4.612203,0.564769,0.917664,0.955046,0.970524,35.246121,36.010735,38.743472,0.993130,91.595263,
76,0.966752,0.947349,0.952176,0.966114,0.980002,5.012439,5.012439,0.565016,0.917747,0.955024,0.970502,35.269546,36.021848,38.743166,0.993121,92.020343,
77,0.966144,0.947910,0.951121,0.966263,0.978992,5.163393,5.163393,0.564130,0.916974,0.954979,0.971307,35.248968,36.004599,38.765745,0.993065,92.126957,
78,0.966300,0.947112,0.950969,0.967973,0.978236,5.416334,5.445758,0.563711,0.916740,0.954615,0.970774,35.261854,36.054691,38.789507,0.993021,92.397802,
79,0.965756,0.947922,0.950679,0.966032,0.978409,5.233166,5.416334,0.563642,0.916332,0.954234,0.970120,35.242756,35.965704,38.765433,0.993026,91.998360,
80,0.965919,0.946726,0.949992,0.967619,0.978293,5.233166,5.233166,0.563126,0.917642,0.954936,0.971125,35.235381,35.983722,38.738591,0.993091,92.145676,
81,0.966002,0.946597,0.950832,0.966819,0.978902,5.220864,5.343257,0.561846,0.916859,0.954567,0.970762,35.218970,35.985395,38.747503,0.993080,92.103965,
82,0.966518,0.946697,0.950953,0.967312,0.979679,5.220864,5.220864,0.562130,0.916144,0.954174,0.970339,35.238064,36.021820,38.774542,0.992990,92.163259,
83,0.965940,0.947009,0.949755,0.967426,0.978737,5.371129,5.371129,0.561094,0.917378,0.954998,0.971294,35.202743,35.954855,38.763998,0.993048,92.327482,
84,0.965551,0.948061,0.950619,0.967307,0.977285,5.394115,5.394115,0.560308,0.915919,0.953623,0.969540,35.201991,35.979868,38.737963,0.992878,92.070819,
85,0.964947,0.946622,0.950395,0.966721,0.976818,5.518686,5.518686,0.558268,0.916187,0.954058,0.970186,35.145271,35.944964,38.648884,0.992832,92.156671,
86,0.965874,0.946547,0.949650,0.967231,0.979207,5.570319,5.818387,0.556872,0.916119,0.953999,0.970029,35.070535,35.883951,38.619084,0.992908,92.401628,
87,0.965940,0.946054,0.948871,0.967846,0.979219,5.570319,5.570319,0.554937,0.915360,0.953982,0.970654,35.070884,35.891367,38.608058,0.992729,92.464232,
88,0.965734,0.945929,0.947317,0.966569,0.979976,5.984275,6.012452,0.554200,0.915784,0.954092,0.970408,35.068221,35.903255,38.622962,0.992753,92.883966,
89,0.966234,0.943840,0.948483,0.967004,0.980926,5.984275,5.984275,0.552983,0.915824,0.954232,0.970393,35.058556,35.883127,38.639448,0.992794,92.997077,
90,0.965331,0.944492,0.946919,0.967133,0.979240,6.005824,6.005824,0.551541,0.915804,0.954383,0.971079,35.031918,35.856909,38.664190,0.992691,92.888445,
91,0.965080,0.944679,0.947760,0.967161,0.978564,6.283409,6.283409,0.551583,0.915385,0.953893,0.970604,35.027396,35.841674,38.633580,0.992630,93.093279,
92,0.964145,0.942494,0.947013,0.965806,0.978521,6.524374,6.524374,0.548129,0.914956,0.953816,0.970270,34.977486,35.819464,38.618344,0.992510,93.137091,
93,0.964494,0.942981,0.947249,0.965505,0.979121,6.586943,6.863851,0.547440,0.915054,0.953829,0.970161,34.933816,35.802217,38.603520,0.992561,93.275802,
94,0.964245,0.942586,0.946452,0.965187,0.979250,6.586943,6.586943,0.545390,0.915723,0.954399,0.970575,34.906697,35.776893,38.576121,0.992593,93.280809,
95,0.962917,0.941762,0.944834,0.963324,0.978593,6.806458,6.806458,0.544465,0.914145,0.953491,0.970483,34.910149,35.783105,38.596882,0.992408,93.194911,
96,0.963346,0.941891,0.946603,0.964703,0.978081,6.721597,7.081063,0.542782,0.914392,0.953423,0.970301,34.833978,35.747458,38.593467,0.992419,93.174765,
97,0.964500,0.940843,0.946294,0.965946,0.979996,6.721597,6.721597,0.541910,0.914199,0.953463,0.970164,34.875584,35.767034,38.634130,0.992219,93.413910,
98,0.963317,0.941368,0.945616,0.964069,0.978749,6.857419,6.857419,0.540296,0.913838,0.953256,0.970061,34.819893,35.730969,38.579244,0.992191,93.295332,
99,0.964426,0.940341,0.946358,0.964995,0.980501,6.910892,6.910892,0.539219,0.913841,0.953213,0.970072,34.822636,35.738080,38.642882,0.992281,93.593615,
100,0.963592,0.939796,0.945322,0.965731,0.978965,6.767764,7.277912,0.538531,0.914328,0.953801,0.970462,34.751826,35.708325,38.613603,0.992286,93.309572,
101,0.962671,0.939236,0.944731,0.965415,0.977586,6.767764,6.767764,0.536973,0.913604,0.953289,0.970150,34.749869,35.673395,38.599233,0.992229,93.063891,
102,0.962802,0.938509,0.943687,0.963978,0.979614,7.050521,7.077435,0.533466,0.913508,0.953198,0.969900,34.697612,35.677217,38.552007,0.991964,93.387224,
103,0.964133,0.939111,0.944740,0.966407,0.980342,6.475636,7.050521,0.534073,0.913565,0.953306,0.969929,34.691553,35.652440,38.559817,0.992090,93.032068,
104,0.962137,0.938190,0.943513,0.964343,0.977648,6.475636,6.475636,0.532785,0.913516,0.953640,0.970501,34.680052,35.650379,38.516638,0.991984,92.662493,
105,0.962384,0.938505,0.944058,0.964378,0.978355,6.802963,7.105297,0.530922,0.912840,0.953054,0.970102,34.608965,35.643970,38.505639,0.991917,93.028312,
106,0.963352,0.938460,0.942788,0.963415,0.981306,6.802963,6.802963,0.530031,0.913435,0.953444,0.970091,34.592010,35.674271,38.519620,0.991886,93.253510,
107,0.962642,0.937860,0.941993,0.963779,0.980701,6.861193,6.861193,0.530575,0.913433,0.953699,0.970821,34.559311,35.604464,38.466986,0.991922,93.234599,
108,0.962409,0.936514,0.942608,0.964108,0.979761,6.686553,7.061534,0.529356,0.913747,0.953579,0.970260,34.550492,35.616262,38.464826,0.992015,92.939303,
109,0.961694,0.936350,0.941664,0.963657,0.978796,6.686553,6.686553,0.529604,0.913656,0.953580,0.970863,34.567110,35.627594,38.491135,0.992037,92.833035,
110,0.962446,0.936741,0.943279,0.963359,0.980230,6.571609,6.852252,0.530043,0.913701,0.953373,0.970590,34.528863,35.618083,38.446669,0.991977,92.834447,
111,0.961510,0.935928,0.943082,0.963959,0.978189,6.571609,6.571609,0.527611,0.913500,0.953455,0.970507,34.528998,35.579743,38.453679,0.991783,92.630724,
112,0.960637,0.936804,0.942180,0.962404,0.977468,7.060270,7.060270,0.526934,0.912950,0.952812,0.970202,34.509958,35.537521,38.396799,0.991807,92.940235,
113,0.962052,0.935912,0.942775,0.964388,0.979156,6.542835,7.073530,0.525883,0.913454,0.953273,0.970470,34.437460,35.484299,38.341170,0.991933,92.704607,
114,0.961534,0.936454,0.941069,0.964135,0.979059,6.542835,6.542835,0.524034,0.912982,0.953095,0.970340,34.454210,35.523499,38.344056,0.991725,92.575304,
115,0.960913,0.935813,0.942805,0.963300,0.977516,6.841133,7.047639,0.523663,0.912942,0.952945,0.970305,34.420225,35.478069,38.322594,0.991717,92.768624,
116,0.961892,0.935036,0.942944,0.964336,0.979268,6.690120,6.841133,0.523230,0.912031,0.952466,0.969805,34.411452,35.499954,38.287027,0.991659,92.747978,
117,0.960403,0.934533,0.941970,0.963101,0.977103,6.678362,6.690120,0.522896,0.912247,0.952938,0.970259,34.398009,35.454530,38.249330,0.991720,92.471242,
118,0.960972,0.934214,0.940830,0.964611,0.978370,6.547482,6.678362,0.522950,0.912576,0.953078,0.970394,34.368752,35.439482,38.216562,0.991742,92.463212,
119,0.960781,0.934179,0.940660,0.962676,0.979151,6.547482,6.547482,0.522311,0.912200,0.952752,0.970415,34.407845,35.475240,38.247465,0.991597,92.409586,
120,0.960616,0.934819,0.940485,0.962945,0.978434,6.404160,6.596601,0.521909,0.912650,0.952880,0.970255,34.369354,35.446313,38.248186,0.991639,92.205906,
121,0.960192,0.934423,0.939451,0.963619,0.978058,6.404160,6.404160,0.523954,0.912923,0.953201,0.970447,34.333095,35.404401,38.135105,0.991852,92.143282,
122,0.960568,0.933810,0.938678,0.964097,0.978892,6.789361,6.789361,0.521401,0.912954,0.953198,0.970042,34.321457,35.409589,38.173448,0.991645,92.626951,
123,0.960248,0.933371,0.940077,0.963235,0.978258,6.436520,6.791209,0.521552,0.913393,0.953227,0.970331,34.307116,35.353228,38.124096,0.991666,92.185689,
124,0.960055,0.933417,0.940094,0.963162,0.977997,6.436520,6.436520,0.521310,0.912877,0.953126,0.970660,34.304576,35.337900,38.125397,0.991672,92.165231,
125,0.958663,0.932848,0.940648,0.960693,0.976678,6.637302,6.637302,0.521517,0.912511,0.952914,0.970563,34.294989,35.339884,38.151612,0.991698,92.075181,
126,0.959301,0.932623,0.938762,0.962315,0.977785,6.749314,6.798575,0.522191,0.913278,0.953553,0.971233,34.302684,35.327005,38.140667,0.991765,92.419348,
127,0.958207,0.931838,0.937950,0.961355,0.977189,6.571453,6.749314,0.521953,0.913985,0.953766,0.970644,34.212359,35.217068,38.044283,0.991930,91.947952,
128,0.958563,0.932138,0.938102,0.960729,0.978198,6.418475,6.571453,0.521015,0.913430,0.953689,0.970745,34.237575,35.273980,38.102065,0.991819,91.856153,
129,0.958022,0.932012,0.937502,0.961485,0.976579,6.418475,6.418475,0.522047,0.912760,0.952581,0.969461,34.241837,35.268113,38.052935,0.991726,91.589885,
130,0.958049,0.931938,0.937653,0.959978,0.977436,6.424904,6.565057,0.521495,0.913395,0.953638,0.970589,34.236843,35.284688,38.059963,0.991718,91.738276,
131,0.957959,0.931613,0.939229,0.961816,0.975490,6.424904,6.424904,0.521983,0.914191,0.954119,0.970668,34.218670,35.259676,38.065844,0.991727,91.746698,
132,0.957817,0.931208,0.936759,0.961534,0.976636,6.123155,6.657275,0.519958,0.913563,0.953747,0.970841,34.239294,35.269227,38.095226,0.991608,91.372488,
133,0.958981,0.931468,0.938563,0.961682,0.978219,6.123155,6.123155,0.519697,0.913118,0.953157,0.969717,34.242106,35.280534,38.084010,0.991538,91.507963,
134,0.959400,0.931323,0.939974,0.962767,0.978338,6.204433,6.223815,0.520227,0.913112,0.953308,0.970626,34.179321,35.211422,38.043076,0.991606,91.767829,
135,0.956826,0.930837,0.937360,0.960861,0.974598,6.204433,6.204433,0.520225,0.912433,0.952989,0.970291,34.238818,35.262348,38.090549,0.991580,91.174309,
136,0.957016,0.930998,0.938048,0.961409,0.974757,6.263752,6.503900,0.520885,0.913190,0.953282,0.970363,34.186922,35.215573,38.056873,0.991662,91.301209,
137,0.956657,0.931035,0.937304,0.959501,0.975461,6.028029,6.263752,0.521500,0.913639,0.953585,0.971034,34.191241,35.194039,38.034696,0.991779,91.023084,
138,0.956646,0.931343,0.935483,0.959107,0.976519,5.987320,6.028029,0.521623,0.913197,0.953437,0.970588,34.198140,35.228491,38.025395,0.991722,90.932176,
139,0.956140,0.930800,0.936263,0.959680,0.974756,5.987320,5.987320,0.520268,0.912375,0.952595,0.970316,34.169042,35.239886,38.078125,0.991636,90.765912,
140,0.956371,0.930928,0.935696,0.958907,0.976037,5.792538,5.998427,0.521061,0.913658,0.953577,0.970467,34.178543,35.235257,38.033898,0.991875,90.648787,
141,0.956424,0.930976,0.935219,0.961251,0.974655,5.792538,5.792538,0.522135,0.914410,0.954024,0.970691,34.225446,35.259715,38.085610,0.991848,90.697194,
142,0.956986,0.931399,0.935917,0.961042,0.975874,5.669427,5.863647,0.521766,0.913899,0.953561,0.970218,34.176436,35.223217,38.044961,0.991893,90.619455,
143,0.957315,0.931611,0.936791,0.960740,0.976571,5.509978,5.669427,0.521100,0.914174,0.953651,0.970120,34.163129,35.211298,38.007786,0.991856,90.504507,
144,0.957134,0.931500,0.937268,0.962564,0.974665,5.468729,5.509978,0.520351,0.913560,0.953800,0.970942,34.114232,35.192726,37.946912,0.991782,90.489322,
145,0.955903,0.931361,0.936224,0.959027,0.974922,5.468729,5.468729,0.520185,0.913902,0.953481,0.969992,34.155996,35.205987,38.047096,0.991789,90.137380,
146,0.955086,0.930896,0.937077,0.958922,0.972791,5.579163,5.678803,0.519979,0.914443,0.953964,0.970221,34.125058,35.185682,38.052476,0.991957,90.128418,
147,0.954727,0.930987,0.936396,0.958230,0.972648,5.524725,5.579163,0.520324,0.913222,0.952807,0.969303,34.137191,35.185635,38.027826,0.991782,89.865365,
148,0.955314,0.931047,0.936174,0.958769,0.973822,5.524725,5.524725,0.520487,0.913289,0.952909,0.969549,34.140552,35.185492,38.017883,0.991724,90.014825,
149,0.954719,0.929888,0.935901,0.958114,0.973322,5.305277,5.654541,0.520392,0.912886,0.952844,0.969861,34.168519,35.231680,38.041106,0.991761,89.656874,
150,0.954161,0.930733,0.936213,0.957416,0.972141,5.253404,5.305277,0.519757,0.912306,0.952340,0.969538,34.149581,35.242418,38.089152,0.991675,89.430682,
151,0.954052,0.930612,0.937321,0.957211,0.971575,5.026001,5.253404,0.520233,0.913176,0.952916,0.969956,34.111948,35.209388,38.069242,0.991848,89.203640,
152,0.954353,0.931082,0.937021,0.957777,0.972013,5.026001,5.026001,0.520625,0.913853,0.953514,0.969910,34.100013,35.180751,38.028690,0.991884,89.290516,
153,0.954477,0.930030,0.935869,0.958137,0.973050,4.938792,5.104186,0.519333,0.913853,0.953581,0.971034,34.127323,35.211884,38.053441,0.991884,89.309229,
154,0.954502,0.931108,0.936513,0.958116,0.972496,4.938792,4.938792,0.519902,0.914655,0.954177,0.970869,34.069980,35.139559,37.995881,0.991850,89.327419,
155,0.953758,0.930472,0.935395,0.957790,0.971299,5.152715,5.152715,0.519450,0.913164,0.953310,0.970425,34.102920,35.202212,38.043690,0.991682,89.341313,
156,0.954069,0.930437,0.936179,0.958652,0.971199,5.223903,5.223903,0.519974,0.914617,0.954129,0.971204,34.051375,35.179667,38.050629,0.991975,89.587760,
157,0.954560,0.930179,0.935771,0.958974,0.972353,5.279253,5.279253,0.520663,0.913579,0.953714,0.970934,34.103053,35.221994,38.072495,0.991793,89.715571,
158,0.955080,0.930752,0.936375,0.958992,0.973422,5.285892,5.285892,0.520410,0.914644,0.954297,0.971330,34.064975,35.204222,38.035867,0.991920,89.892479,
159,0.954638,0.930979,0.936013,0.958204,0.972852,5.151604,5.463030,0.520387,0.913138,0.952778,0.969999,34.065629,35.198395,38.053787,0.991951,89.471327,
160,0.954877,0.930733,0.935912,0.957495,0.973839,4.956886,5.151604,0.519962,0.913644,0.953845,0.970704,34.107780,35.252871,38.134892,0.991917,89.400128,
161,0.955467,0.930740,0.937220,0.957754,0.974584,4.764907,4.956886,0.520483,0.914497,0.954265,0.970964,34.058153,35.216760,38.109430,0.992027,89.343510,
162,0.954733,0.930377,0.936874,0.958280,0.972540,4.764907,4.764907,0.520387,0.914245,0.953913,0.970775,34.080554,35.222039,38.151965,0.991985,89.156156,
163,0.955187,0.930557,0.937702,0.957716,0.973771,4.840981,5.027602,0.520651,0.914279,0.954163,0.971157,34.027931,35.182614,38.070303,0.992075,89.382131,
