Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
18,0.874484,0.849218,0.794554,0.864012,0.931908,4.277810,4.289626,0.361767,0.749314,0.846954,0.883100,27.833891,31.573883,38.213906,0.966279,61.973068,
19,0.874437,0.849682,0.796648,0.866112,0.928691,4.277810,4.277810,0.362383,0.749702,0.847257,0.882694,27.878869,31.638149,38.215551,0.966467,61.940057,
20,0.874212,0.847783,0.792499,0.867389,0.930165,4.225203,4.298135,0.357793,0.750591,0.848944,0.885656,27.737913,31.598493,38.185625,0.966130,62.122102,
21,0.872542,0.848559,0.791607,0.862832,0.929644,4.225203,4.225203,0.360524,0.749604,0.847669,0.883901,27.809184,31.604651,38.233788,0.966154,61.613620,
22,0.875689,0.848836,0.796123,0.865927,0.932976,4.313762,4.372040,0.362289,0.753790,0.852301,0.888672,27.856761,31.620657,38.220409,0.967192,62.807118,
23,0.874836,0.851538,0.791753,0.867063,0.931590,4.313762,4.313762,0.360217,0.751256,0.849182,0.885659,27.783679,31.593975,38.193662,0.966724,62.335644,
24,0.873400,0.850495,0.792203,0.864889,0.929128,4.266847,4.331925,0.359558,0.750537,0.849670,0.886205,27.755957,31.548887,38.169069,0.966525,62.061790,
25,0.875220,0.847862,0.787596,0.871647,0.930575,4.266847,4.266847,0.359999,0.751377,0.849386,0.885986,27.762051,31.589993,38.238999,0.967058,62.393207,
26,0.872110,0.844431,0.787686,0.864063,0.929922,4.299096,4.392347,0.354811,0.748893,0.848777,0.885396,27.633064,31.533725,38.166591,0.966128,61.779497,
27,0.871928,0.843468,0.788154,0.866501,0.928272,4.299096,4.299096,0.353766,0.748410,0.848225,0.885082,27.620815,31.513462,38.149503,0.966218,61.709095,
28,0.874988,0.847318,0.791995,0.868071,0.932153,4.295869,4.379281,0.359392,0.751437,0.850869,0.886740,27.751023,31.530591,38.149467,0.966686,62.485915,
29,0.872212,0.847226,0.791490,0.866254,0.926839,4.295869,4.295869,0.357343,0.749792,0.848938,0.884555,27.693021,31.565030,38.165415,0.966643,61.725315,
30,0.873593,0.853291,0.795593,0.866588,0.926552,4.359880,4.380836,0.364690,0.752994,0.850821,0.886735,27.895169,31.552112,38.202780,0.967224,62.240861,
31,0.873583,0.849091,0.791268,0.869484,0.928200,4.318992,4.359880,0.360006,0.749460,0.847862,0.883307,27.762867,31.585702,38.172483,0.966640,61.889177,
32,0.873863,0.848568,0.793396,0.866220,0.930210,4.238091,4.318992,0.360973,0.752899,0.850192,0.885508,27.827160,31.626553,38.215522,0.967098,62.070551,
33,0.875349,0.850513,0.795038,0.868845,0.930086,4.238091,4.238091,0.363334,0.752966,0.849235,0.883984,27.874710,31.617963,38.244233,0.967634,62.215525,
34,0.875974,0.849293,0.793026,0.870791,0.930882,4.321673,4.336400,0.361988,0.751927,0.849878,0.885695,27.838260,31.612635,38.235029,0.967275,62.587559,
35,0.875685,0.848154,0.791174,0.868799,0.931971,4.252666,4.321673,0.360910,0.751389,0.848773,0.884502,27.818617,31.642316,38.253076,0.966332,62.339865,
36,0.877769,0.852050,0.796350,0.869964,0.931709,4.252666,4.252666,0.366160,0.752107,0.849612,0.885331,28.003160,31.715292,38.279347,0.966600,62.821035,
37,0.875976,0.844103,0.792521,0.868353,0.933452,4.216132,4.528132,0.355186,0.750270,0.849283,0.885371,27.657077,31.619740,38.226974,0.965711,62.470028,
38,0.875982,0.850720,0.791946,0.869581,0.930735,4.216132,4.216132,0.360493,0.750764,0.848644,0.884007,27.832932,31.639488,38.268124,0.966438,62.326383,
39,0.874773,0.853724,0.787362,0.869294,0.929634,4.366410,4.366410,0.363070,0.750458,0.847573,0.882755,27.894647,31.648245,38.239814,0.966879,62.109231,
40,0.872595,0.846551,0.792285,0.867500,0.925441,4.252495,4.404760,0.360068,0.752197,0.849504,0.885104,27.783854,31.607997,38.273226,0.967167,61.787273,
41,0.875823,0.853572,0.797405,0.868333,0.928564,4.252495,4.252495,0.365171,0.751855,0.848309,0.883829,27.916705,31.641569,38.302811,0.967480,62.282767,
42,0.876501,0.848474,0.794705,0.868111,0.933788,4.352244,4.453195,0.363162,0.753399,0.850528,0.886615,27.860937,31.589698,38.262327,0.967186,62.800251,
43,0.876446,0.850747,0.792009,0.865947,0.934687,4.317799,4.352244,0.364372,0.752382,0.849213,0.883963,27.959211,31.632611,38.295715,0.966834,62.518273,
44,0.876981,0.849222,0.793294,0.868851,0.933348,4.317799,4.317799,0.361653,0.750616,0.847683,0.883480,27.863288,31.617202,38.259258,0.966218,62.560111,
45,0.877342,0.851536,0.791286,0.868476,0.935878,4.329440,4.403574,0.361990,0.753477,0.850759,0.886511,27.822663,31.614705,38.235898,0.966369,62.949379,
46,0.874458,0.854444,0.789732,0.866636,0.929721,4.296791,4.329440,0.362543,0.751499,0.849831,0.886473,27.861954,31.625734,38.238770,0.966573,62.312052,
47,0.876002,0.851725,0.794741,0.868968,0.930305,4.296791,4.296791,0.364320,0.752771,0.849630,0.884972,27.856196,31.635412,38.280160,0.967064,62.491244,
48,0.875121,0.847765,0.794078,0.865372,0.932090,4.303929,4.407040,0.361526,0.750396,0.847704,0.883037,27.832433,31.630008,38.226326,0.966622,62.143601,
49,0.875943,0.854114,0.794166,0.867159,0.930465,4.282989,4.303929,0.362836,0.752860,0.849830,0.885110,27.900744,31.660275,38.301252,0.966946,62.486806,
50,0.873578,0.850959,0.794012,0.866173,0.927707,4.282989,4.282989,0.359989,0.751654,0.848961,0.884430,27.804542,31.615113,38.241428,0.966739,61.953408,
51,0.874342,0.853028,0.796489,0.865332,0.928697,4.297048,4.297740,0.363185,0.752919,0.849866,0.885352,27.907345,31.612271,38.256647,0.967030,62.197625,
52,0.872007,0.846286,0.792553,0.865797,0.926340,4.297048,4.297048,0.358949,0.752052,0.848524,0.884210,27.781451,31.611734,38.249919,0.966536,61.624205,
53,0.873624,0.850342,0.793526,0.864746,0.929445,4.307144,4.307144,0.362785,0.752348,0.848712,0.883634,27.902858,31.648400,38.307072,0.966665,61.906662,
54,0.870399,0.845388,0.785447,0.865087,0.925778,4.347281,4.347281,0.358124,0.751920,0.847556,0.882486,27.719076,31.612872,38.258862,0.966415,61.203279,
55,0.876890,0.852578,0.789482,0.866912,0.935972,4.337226,4.352931,0.362008,0.751844,0.849241,0.883795,27.904277,31.656494,38.292419,0.966596,62.629880,
56,0.875497,0.848092,0.792775,0.864399,0.933975,4.337226,4.337226,0.358785,0.751394,0.849185,0.883667,27.770302,31.631372,38.232313,0.966081,62.355259,
57,0.875100,0.847890,0.789305,0.865629,0.933985,4.376933,4.376933,0.358484,0.752342,0.850456,0.885571,27.764852,31.619976,38.238490,0.966210,62.493715,
58,0.878275,0.851856,0.793893,0.869841,0.935383,4.410045,4.410045,0.361421,0.750356,0.848636,0.884263,27.839647,31.684843,38.246402,0.966092,63.010106,
59,0.874278,0.848693,0.788536,0.867250,0.930867,4.426474,4.503894,0.357848,0.749930,0.848529,0.884741,27.728361,31.619981,38.204279,0.965734,62.273770,
60,0.875034,0.849459,0.785705,0.865762,0.933971,4.426474,4.426474,0.362923,0.751910,0.849633,0.885593,27.858778,31.657076,38.216395,0.966927,62.491410,
61,0.875689,0.853822,0.784248,0.866788,0.934081,4.477408,4.477408,0.363987,0.751503,0.849448,0.885107,27.896784,31.654206,38.263731,0.966385,62.634310,
62,0.873104,0.847499,0.781880,0.864576,0.931520,4.526395,4.526395,0.356964,0.750436,0.849109,0.885175,27.745474,31.637853,38.222715,0.965754,62.196190,
63,0.875960,0.852656,0.788604,0.864649,0.933827,4.550384,4.569063,0.364516,0.752378,0.849991,0.884989,27.978462,31.690925,38.305857,0.966425,62.769045,
64,0.874683,0.848452,0.788778,0.866751,0.931850,4.440232,4.550384,0.361209,0.753080,0.851159,0.887507,27.863738,31.696652,38.270553,0.966655,62.625323,
65,0.876580,0.852210,0.795342,0.869091,0.930760,4.440232,4.440232,0.361208,0.750013,0.847919,0.883521,27.889586,31.693143,38.353488,0.966279,62.627148,
66,0.875335,0.844136,0.789592,0.867911,0.933844,4.486765,4.521574,0.354750,0.750467,0.849544,0.885196,27.697405,31.662754,38.256017,0.966112,62.626229,
67,0.873233,0.845127,0.789252,0.867946,0.929170,4.486765,4.486765,0.356865,0.750543,0.849004,0.884784,27.734899,31.622750,38.214411,0.966237,62.147841,
68,0.872908,0.847650,0.789724,0.863458,0.931075,4.490535,4.490535,0.358772,0.751035,0.849448,0.885949,27.787093,31.675564,38.248714,0.966336,62.174875,
69,0.870979,0.842665,0.782742,0.861851,0.932504,4.585436,4.585436,0.355541,0.748899,0.847879,0.884490,27.677284,31.605825,38.220877,0.966187,61.757932,
70,0.876126,0.856399,0.788084,0.865058,0.934769,4.600852,4.600852,0.364756,0.752236,0.850050,0.886110,27.974044,31.701190,38.229075,0.966866,62.938564,
71,0.874711,0.842501,0.781385,0.866162,0.938975,4.561555,4.710339,0.354852,0.750998,0.851098,0.888810,27.669787,31.582006,38.154320,0.966133,62.890397,
72,0.873170,0.846833,0.787093,0.865720,0.931188,4.506336,4.561555,0.357565,0.750199,0.849312,0.886427,27.798758,31.652351,38.223866,0.966085,62.284009,
73,0.875785,0.847947,0.787856,0.869265,0.934021,4.506336,4.506336,0.360234,0.752802,0.852290,0.889852,27.874990,31.704421,38.270640,0.966773,63.130864,
74,0.872704,0.844286,0.784970,0.864236,0.932186,4.612203,4.687213,0.359101,0.751879,0.850404,0.886816,27.875416,31.714303,38.261662,0.966074,62.351743,
75,0.874491,0.847337,0.786769,0.866288,0.932443,4.612203,4.612203,0.360527,0.752204,0.850567,0.887531,27.897505,31.738150,38.276981,0.966077,62.759206,
76,0.876007,0.850396,0.787665,0.865234,0.935407,5.012439,5.012439,0.362221,0.753628,0.852059,0.887651,28.014656,31.806460,38.287525,0.966336,63.533740,
77,0.871126,0.848024,0.783814,0.861608,0.929581,5.163393,5.163393,0.356928,0.751776,0.849834,0.885531,27.833660,31.726204,38.255149,0.965830,62.516026,
78,0.876155,0.851877,0.788294,0.871734,0.930990,5.416334,5.445758,0.361630,0.751445,0.850874,0.888062,28.004033,31.770665,38.301548,0.966020,63.995038,
79,0.870128,0.844771,0.784119,0.863285,0.926679,5.233166,5.416334,0.357355,0.747656,0.847126,0.883644,27.899545,31.792156,38.257061,0.965224,62.187013,
80,0.871404,0.842781,0.786970,0.865104,0.928245,5.233166,5.233166,0.355464,0.749242,0.849195,0.886058,27.881666,31.795084,38.267832,0.965450,62.683460,
81,0.872048,0.841631,0.785566,0.866204,0.930550,5.220864,5.343257,0.357014,0.749432,0.849548,0.887103,27.931293,31.797459,38.308321,0.965336,62.879544,
82,0.871159,0.838365,0.786046,0.866302,0.928316,5.220864,5.220864,0.354516,0.748823,0.848922,0.886256,27.857848,31.840887,38.296982,0.964990,62.632476,
83,0.871999,0.840937,0.787391,0.861378,0.933922,5.371129,5.371129,0.351872,0.747229,0.847778,0.885106,27.819054,31.798449,38.285232,0.964516,62.857364,
84,0.868841,0.837212,0.780828,0.864245,0.928819,5.394115,5.394115,0.351988,0.748882,0.848965,0.885144,27.844281,31.801572,38.302344,0.964692,62.281858,
85,0.871280,0.838036,0.784817,0.865122,0.932634,5.518686,5.518686,0.346748,0.745597,0.847331,0.884780,27.748293,31.765178,38.145925,0.963775,62.859798,
86,0.869292,0.831610,0.780995,0.862381,0.933072,5.570319,5.818387,0.340099,0.741377,0.844115,0.881858,27.606518,31.726302,38.090265,0.962883,62.251650,
87,0.868319,0.829565,0.775895,0.861419,0.933572,5.570319,5.570319,0.339815,0.742384,0.844580,0.882495,27.633985,31.778909,38.100580,0.962671,62.112642,
88,0.870786,0.831333,0.778576,0.861065,0.935559,5.984275,6.012452,0.343387,0.741424,0.844934,0.883237,27.772036,31.808922,38.125395,0.962881,63.095368,
89,0.870664,0.830048,0.776086,0.860731,0.937099,5.984275,5.984275,0.342241,0.741914,0.845457,0.884424,27.747213,31.850142,38.148441,0.962686,63.174618,
90,0.868298,0.827634,0.772724,0.862504,0.932588,6.005824,6.005824,0.338302,0.741735,0.844764,0.882494,27.670622,31.869981,38.192545,0.961919,62.578333,
91,0.865428,0.826116,0.772190,0.861370,0.928830,6.283409,6.283409,0.334075,0.739852,0.845705,0.884944,27.626082,31.833369,38.162304,0.961301,62.529596,
92,0.863203,0.827668,0.768132,0.856434,0.929756,6.524374,6.524374,0.330300,0.736676,0.843407,0.883031,27.627278,31.871049,38.149323,0.960209,62.156301,
93,0.863151,0.824572,0.767207,0.855351,0.930555,6.586943,6.863851,0.327656,0.736324,0.844517,0.884902,27.527617,31.792249,38.107268,0.959806,62.393870,
94,0.863038,0.818444,0.767055,0.856362,0.931127,6.586943,6.586943,0.323877,0.734538,0.843199,0.883650,27.472519,31.848826,38.151815,0.959155,62.264175,
95,0.863718,0.822993,0.768428,0.857611,0.930687,6.806458,6.806458,0.323088,0.734349,0.843045,0.882699,27.540314,31.878912,38.210399,0.959054,62.555518,
96,0.859000,0.813806,0.763435,0.853388,0.929210,6.721597,7.081063,0.317056,0.730205,0.840641,0.881907,27.373479,31.886943,38.152101,0.957837,61.447392,
97,0.862797,0.816065,0.766709,0.858140,0.930254,6.721597,6.721597,0.323164,0.733290,0.841103,0.882186,27.546366,31.959804,38.216226,0.958856,62.190051,
98,0.860925,0.815207,0.762043,0.851508,0.933946,6.857419,6.857419,0.315604,0.730811,0.842161,0.883387,27.420813,31.938840,38.183206,0.957540,62.125397,
99,0.863888,0.816010,0.765040,0.856113,0.934684,6.910892,6.910892,0.316455,0.729643,0.840967,0.882851,27.468352,32.027972,38.217974,0.957362,62.695146,
100,0.858309,0.810202,0.765188,0.852870,0.926794,6.767764,7.277912,0.312205,0.727644,0.838919,0.880777,27.331019,31.976571,38.170356,0.956656,61.257445,
101,0.858123,0.815108,0.763423,0.855015,0.925467,6.767764,6.767764,0.311227,0.727454,0.839877,0.880870,27.352840,32.000594,38.173688,0.956166,61.265127,
102,0.857587,0.810518,0.760814,0.846817,0.932059,7.050521,7.077435,0.307119,0.725577,0.839112,0.881382,27.316180,32.002686,38.146780,0.954900,61.486497,
103,0.858146,0.807343,0.760282,0.849255,0.932611,6.475636,7.050521,0.304058,0.722369,0.837245,0.879891,27.224622,31.957169,38.098065,0.954860,60.883665,
104,0.855583,0.808906,0.758049,0.843458,0.930803,6.475636,6.475636,0.301990,0.723252,0.838679,0.881632,27.225433,31.974574,38.129991,0.954363,60.550129,
105,0.853602,0.801336,0.750250,0.845509,0.932362,6.802963,7.105297,0.295436,0.719994,0.837191,0.881015,27.036453,31.978878,38.091442,0.953613,60.450201,
106,0.854372,0.797752,0.746919,0.841394,0.935490,6.802963,6.802963,0.293628,0.721042,0.837862,0.881454,26.975155,32.022449,38.072624,0.953301,60.654235,
107,0.852172,0.797901,0.744698,0.846174,0.931283,6.861193,6.861193,0.289321,0.715797,0.834759,0.879275,26.870872,31.962223,38.015872,0.952277,60.083440,
108,0.851989,0.796447,0.741778,0.849673,0.929377,6.686553,7.061534,0.290948,0.718146,0.835557,0.879468,26.960851,32.038823,38.056658,0.952556,59.885362,
109,0.851887,0.801043,0.745507,0.849298,0.926002,6.686553,6.686553,0.291330,0.717225,0.834893,0.878900,26.994379,32.069949,38.126465,0.951900,59.809364,
110,0.853630,0.795036,0.748953,0.847236,0.933172,6.571609,6.852252,0.287911,0.714031,0.832250,0.876268,26.855861,32.052680,38.083777,0.951740,59.804936,
111,0.851234,0.797825,0.750513,0.848860,0.926432,6.571609,6.571609,0.289526,0.717767,0.835840,0.880532,26.947680,32.065308,38.075478,0.952534,59.714818,
112,0.848835,0.798080,0.750054,0.843018,0.925440,7.060270,7.060270,0.287086,0.713332,0.831946,0.877006,26.904154,32.026552,38.025152,0.951568,59.404750,
113,0.853771,0.791462,0.750566,0.850343,0.932573,6.542835,7.073530,0.281288,0.708811,0.829592,0.874795,26.725445,31.970980,37.964024,0.950948,59.686209,
114,0.851143,0.793884,0.746856,0.852981,0.925915,6.542835,6.542835,0.280272,0.708314,0.830019,0.875866,26.786895,32.037118,37.960146,0.950511,59.268798,
115,0.847949,0.785347,0.744715,0.846502,0.927410,6.841133,7.047639,0.276039,0.706848,0.828643,0.875184,26.634992,31.981369,37.916951,0.949155,58.880076,
116,0.848003,0.789895,0.742642,0.847147,0.925860,6.690120,6.841133,0.278100,0.705504,0.828414,0.875750,26.691745,31.951553,37.922934,0.948353,58.774995,
117,0.848306,0.787739,0.740254,0.844708,0.931297,6.678362,6.690120,0.275220,0.704539,0.827440,0.873093,26.659448,31.929853,37.868781,0.948135,58.626640,
118,0.846052,0.785721,0.734847,0.848476,0.926775,6.547482,6.678362,0.269231,0.704200,0.828533,0.874388,26.492315,31.896991,37.849500,0.946440,58.212383,
119,0.846271,0.787424,0.737141,0.839945,0.930391,6.547482,6.547482,0.273400,0.702941,0.827316,0.874511,26.662551,31.922975,37.891564,0.946779,58.216282,
120,0.843735,0.787315,0.732693,0.840537,0.925816,6.404160,6.596601,0.272114,0.702827,0.826448,0.871545,26.553204,31.903523,37.857798,0.946465,57.350943,
121,0.840107,0.780599,0.729039,0.838143,0.925125,6.404160,6.404160,0.265856,0.699679,0.824922,0.871373,26.311779,31.804997,37.759874,0.945060,56.643109,
122,0.841506,0.783108,0.730556,0.838956,0.924576,6.789361,6.789361,0.267714,0.703338,0.828330,0.874788,26.404469,31.847886,37.785745,0.945698,57.603004,
123,0.839962,0.778227,0.728647,0.839835,0.923021,6.436520,6.791209,0.264431,0.699197,0.825419,0.872878,26.337680,31.816059,37.740704,0.944378,56.779192,
124,0.842687,0.780229,0.734601,0.841994,0.925638,6.436520,6.436520,0.263718,0.701094,0.826979,0.873403,26.322286,31.801575,37.757710,0.944981,57.381502,
125,0.837094,0.778800,0.732252,0.835201,0.920333,6.637302,6.637302,0.262241,0.699278,0.825744,0.873006,26.270140,31.862767,37.800972,0.944570,56.450869,
126,0.840379,0.782636,0.729787,0.836478,0.926370,6.749314,6.798575,0.264148,0.702993,0.829859,0.876396,26.339376,31.799022,37.773667,0.945109,57.525924,
127,0.831635,0.773247,0.724152,0.829174,0.918582,6.571453,6.749314,0.255185,0.696782,0.826483,0.874829,26.039730,31.684457,37.668075,0.943280,55.538125,
128,0.834895,0.775178,0.724283,0.829641,0.925027,6.418475,6.571453,0.256571,0.698458,0.826915,0.875753,26.110240,31.785265,37.743445,0.943938,56.072370,
129,0.833587,0.772524,0.721672,0.832869,0.921706,6.418475,6.418475,0.254062,0.697950,0.827003,0.874813,26.007365,31.784575,37.678331,0.943622,55.774456,
130,0.835440,0.773771,0.726198,0.830122,0.924103,6.424904,6.565057,0.255581,0.697609,0.826537,0.874537,26.070369,31.743622,37.692794,0.943768,56.100855,
131,0.832678,0.772113,0.727194,0.832472,0.917790,6.424904,6.424904,0.254574,0.697145,0.826551,0.874288,25.985645,31.688236,37.704199,0.943620,55.559322,
132,0.833468,0.775292,0.724533,0.832862,0.918581,6.123155,6.657275,0.255781,0.696584,0.825140,0.873011,26.121577,31.764917,37.749722,0.943118,55.278684,
133,0.836978,0.774484,0.725902,0.839021,0.921012,6.123155,6.123155,0.253665,0.696013,0.825090,0.873198,26.078923,31.738399,37.702952,0.942363,55.985272,
134,0.832287,0.767976,0.724280,0.830664,0.921079,6.204433,6.223815,0.245122,0.684465,0.818717,0.869753,25.793839,31.654615,37.656858,0.939054,54.878368,
135,0.831404,0.771313,0.720213,0.829953,0.921112,6.204433,6.204433,0.252730,0.696070,0.825297,0.873126,26.018641,31.814444,37.732450,0.941854,54.994443,
136,0.831048,0.770263,0.721345,0.830961,0.921682,6.263752,6.503900,0.249257,0.693357,0.824326,0.873593,25.862757,31.732703,37.637057,0.940732,55.030217,
137,0.827009,0.768829,0.714043,0.822772,0.919931,6.028029,6.263752,0.246939,0.686583,0.818464,0.867374,25.834538,31.686542,37.612597,0.940001,53.487288,
138,0.826192,0.768706,0.713086,0.819467,0.919939,5.987320,6.028029,0.246902,0.688374,0.822133,0.872491,25.850896,31.708205,37.576464,0.939938,53.740382,
139,0.823834,0.767608,0.709255,0.821689,0.916083,5.987320,5.987320,0.246225,0.690391,0.823016,0.872530,25.803318,31.726211,37.660411,0.939758,53.301547,
140,0.827025,0.767625,0.714459,0.819026,0.922862,5.792538,5.998427,0.247888,0.689036,0.821464,0.871102,25.836027,31.684575,37.621335,0.940261,53.579060,
141,0.827888,0.769343,0.716432,0.822528,0.921900,5.792538,5.792538,0.251837,0.695409,0.824844,0.873263,25.919133,31.745627,37.689057,0.942015,53.915463,
142,0.827719,0.764412,0.714194,0.825063,0.922287,5.669427,5.863647,0.245148,0.689301,0.822603,0.872097,25.736774,31.774789,37.655841,0.940033,53.707820,
143,0.825386,0.762947,0.714267,0.820761,0.920231,5.509978,5.669427,0.242500,0.684199,0.818354,0.867478,25.689931,31.808722,37.602844,0.939477,52.719467,
144,0.825866,0.760418,0.716631,0.831490,0.914250,5.468729,5.509978,0.240434,0.675325,0.810965,0.861162,25.587968,31.754756,37.549837,0.937886,52.216259,
145,0.824177,0.763111,0.715088,0.821890,0.917342,5.468729,5.468729,0.242641,0.684592,0.817399,0.866515,25.707356,31.841501,37.651529,0.939412,52.346359,
146,0.821537,0.763557,0.713183,0.821531,0.913467,5.579163,5.678803,0.241935,0.686332,0.819523,0.868484,25.671104,31.767602,37.639526,0.939579,52.137816,
147,0.820978,0.764749,0.713874,0.816852,0.914438,5.524725,5.579163,0.241606,0.680867,0.816094,0.866105,25.679915,31.775659,37.610494,0.937469,51.767910,
148,0.821165,0.764180,0.713155,0.819528,0.912266,5.524725,5.524725,0.240054,0.677423,0.812060,0.861948,25.654989,31.775707,37.643419,0.936970,51.441269,
149,0.819411,0.767897,0.710914,0.814507,0.911724,5.305277,5.654541,0.243247,0.683003,0.816080,0.865169,25.748941,31.813961,37.640699,0.938232,51.155810,
150,0.824327,0.768159,0.712622,0.829072,0.913748,5.253404,5.305277,0.252786,0.699851,0.824383,0.870105,25.883897,31.861318,37.689482,0.943943,52.413564,
151,0.814809,0.762882,0.705734,0.815381,0.905676,5.026001,5.253404,0.240015,0.675213,0.810285,0.860219,25.564695,31.836451,37.644477,0.936683,49.597194,
152,0.813318,0.763504,0.708914,0.812803,0.901654,5.026001,5.026001,0.239353,0.671521,0.807079,0.858235,25.550588,31.776056,37.619205,0.936317,49.129572,
153,0.814846,0.765145,0.703931,0.814637,0.906171,4.938792,5.104186,0.240150,0.677891,0.812693,0.863078,25.657900,31.802747,37.663267,0.938068,49.755276,
154,0.812580,0.760663,0.707206,0.812704,0.901710,4.938792,4.938792,0.235157,0.670759,0.809023,0.861899,25.440181,31.736115,37.594515,0.936027,49.246258,
155,0.815660,0.762295,0.705654,0.819275,0.904099,5.152715,5.152715,0.238191,0.678228,0.814174,0.865352,25.574328,31.809238,37.688655,0.937300,50.328452,
156,0.820544,0.762296,0.708670,0.827103,0.910976,5.223903,5.223903,0.245292,0.698815,0.826214,0.873197,25.591693,31.779896,37.641987,0.942997,51.984255,
157,0.822929,0.765571,0.710329,0.824665,0.915922,5.279253,5.279253,0.249546,0.700158,0.826247,0.873092,25.727902,31.862164,37.672476,0.944205,52.452024,
158,0.815224,0.759927,0.706150,0.812303,0.909922,5.285892,5.285892,0.235597,0.669995,0.807971,0.859553,25.422876,31.873051,37.677839,0.936702,49.901639,
159,0.823368,0.760024,0.711440,0.824584,0.918725,5.151604,5.463030,0.244907,0.699770,0.828345,0.874807,25.573263,31.921189,37.645484,0.943583,52.626230,
160,0.819507,0.762387,0.705951,0.817172,0.914104,4.956886,5.151604,0.241359,0.686289,0.820470,0.870171,25.607576,31.989980,37.788040,0.940007,51.286147,
161,0.819098,0.755745,0.707242,0.818277,0.914087,4.764907,4.956886,0.235199,0.673245,0.810854,0.861445,25.356387,31.962697,37.766090,0.936941,50.306363,
162,0.817572,0.758831,0.708596,0.815101,0.911153,4.764907,4.764907,0.238574,0.678490,0.815360,0.865971,25.475731,31.991560,37.769599,0.938436,50.383738,
163,0.819119,0.757984,0.708195,0.817702,0.914057,4.840981,5.027602,0.243608,0.700368,0.827113,0.872746,25.490242,31.929714,37.717759,0.943546,51.324210,
