Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
72,0.791617,0.802202,0.697320,0.744527,0.876329,4.506336,4.561555,0.222549,0.523460,0.665286,0.733630,24.008267,29.062491,35.729867,0.886114,35.887381,
73,0.792957,0.802482,0.694816,0.750631,0.874981,4.506336,4.506336,0.223895,0.527446,0.668808,0.735826,24.041937,29.110771,35.737418,0.887754,36.224267,
74,0.794319,0.798706,0.697906,0.748480,0.879091,4.612203,4.687213,0.223677,0.526894,0.668032,0.735232,24.044273,29.103169,35.752526,0.887361,36.525660,
75,0.792565,0.801644,0.694472,0.745279,0.877005,4.612203,4.612203,0.224008,0.525992,0.665977,0.732970,24.054542,29.107756,35.738142,0.886919,36.066161,
76,0.795123,0.803671,0.692006,0.750166,0.879316,5.012439,5.012439,0.225858,0.531904,0.673124,0.739891,24.134203,29.155737,35.748599,0.888938,37.289354,
77,0.790684,0.804079,0.691569,0.742485,0.875891,5.163393,5.163393,0.222053,0.527761,0.668913,0.736890,24.056228,29.117813,35.660077,0.886980,36.504602,
78,0.795054,0.802730,0.693665,0.756437,0.875792,5.416334,5.445758,0.226522,0.530726,0.670567,0.738203,24.167873,29.185044,35.753309,0.889545,37.524165,
79,0.786599,0.798953,0.693740,0.744070,0.865273,5.233166,5.416334,0.221923,0.522835,0.663446,0.730821,24.085356,29.209493,35.672883,0.885524,35.508947,
80,0.789622,0.795790,0.695086,0.745212,0.873766,5.233166,5.233166,0.220517,0.523295,0.664410,0.732914,24.053880,29.194844,35.706121,0.885071,36.172893,
81,0.791956,0.796661,0.697694,0.749109,0.875352,5.220864,5.343257,0.221416,0.524594,0.666076,0.734798,24.095819,29.226556,35.732797,0.885333,36.675398,
82,0.790268,0.793003,0.694217,0.745888,0.875433,5.220864,5.220864,0.220197,0.524737,0.666915,0.736109,24.081864,29.220808,35.785113,0.884677,36.475479,
83,0.789068,0.791161,0.695526,0.742035,0.876444,5.371129,5.371129,0.217443,0.518580,0.660817,0.730615,24.032959,29.155224,35.744098,0.882457,36.124518,
84,0.785275,0.790345,0.690295,0.745114,0.868290,5.394115,5.394115,0.219375,0.525335,0.666653,0.733580,24.061528,29.191263,35.721648,0.884536,35.610830,
85,0.786670,0.788782,0.690994,0.743088,0.874170,5.518686,5.518686,0.214048,0.514490,0.656746,0.724828,23.985192,29.179281,35.627292,0.880618,35.555920,
86,0.785835,0.784133,0.689047,0.743658,0.873018,5.570319,5.818387,0.209455,0.508387,0.651822,0.719447,23.910217,29.165070,35.638628,0.877762,35.235263,
87,0.785206,0.780127,0.685256,0.739767,0.876735,5.570319,5.570319,0.209169,0.510546,0.653665,0.721653,23.934925,29.204906,35.611088,0.878294,35.236863,
88,0.784065,0.785610,0.685482,0.740692,0.866959,5.984275,6.012452,0.211552,0.513990,0.657535,0.726691,24.018803,29.237781,35.666416,0.879835,35.676574,
89,0.791962,0.781065,0.681859,0.743068,0.888539,5.984275,5.984275,0.212152,0.517031,0.661612,0.732819,24.029731,29.247253,35.683871,0.881038,37.403612,
90,0.787509,0.778970,0.676744,0.743293,0.880845,6.005824,6.005824,0.210165,0.516196,0.660010,0.728759,24.015845,29.278816,35.690689,0.880124,36.421362,
91,0.782879,0.780843,0.677566,0.743012,0.870706,6.283409,6.283409,0.207065,0.508676,0.653708,0.723538,23.983808,29.235806,35.664655,0.876135,35.643947,
92,0.781586,0.780363,0.674510,0.739160,0.873598,6.524374,6.524374,0.204626,0.508769,0.655458,0.727220,23.991435,29.308882,35.593946,0.875752,35.889231,
93,0.777472,0.777824,0.670633,0.734016,0.867687,6.586943,6.863851,0.201644,0.502207,0.651116,0.723888,23.905472,29.253961,35.586201,0.872699,35.134283,
94,0.783361,0.770876,0.671460,0.738694,0.880258,6.586943,6.586943,0.200460,0.504935,0.653490,0.725954,23.909768,29.308559,35.674546,0.873590,36.258604,
95,0.780745,0.772268,0.675152,0.738169,0.872369,6.806458,6.806458,0.200694,0.503304,0.650460,0.720650,23.968237,29.352735,35.699277,0.872899,35.694013,
96,0.777102,0.764774,0.668701,0.739944,0.869611,6.721597,7.081063,0.198372,0.496217,0.643122,0.714337,23.868402,29.318348,35.636356,0.870471,34.686993,
97,0.783876,0.769848,0.674554,0.747509,0.873644,6.721597,6.721597,0.201262,0.504327,0.649779,0.721013,23.996377,29.398603,35.685059,0.874096,36.138412,
98,0.779133,0.767350,0.669749,0.731765,0.877536,6.857419,6.857419,0.197558,0.500277,0.647151,0.717433,23.957821,29.406542,35.732132,0.871963,35.315443,
99,0.785532,0.769509,0.675180,0.743583,0.879490,6.910892,6.910892,0.198177,0.502454,0.650133,0.721945,23.963681,29.463037,35.760224,0.871763,36.716534,
100,0.775814,0.763876,0.672416,0.734659,0.867644,6.767764,7.277912,0.194475,0.495245,0.642296,0.713656,23.861960,29.423258,35.711347,0.868124,34.507175,
101,0.778146,0.766251,0.674008,0.741458,0.868796,6.767764,6.767764,0.193810,0.495264,0.643452,0.714898,23.888925,29.409582,35.721748,0.868112,34.998404,
102,0.778012,0.763401,0.671813,0.729583,0.877789,7.050521,7.077435,0.191938,0.496236,0.644360,0.715459,23.908862,29.452241,35.664134,0.867804,35.269202,
103,0.776233,0.760813,0.670875,0.726910,0.876537,6.475636,7.050521,0.190043,0.492210,0.641630,0.714207,23.851760,29.468769,35.652147,0.866548,34.433772,
104,0.773749,0.764457,0.672216,0.722386,0.870828,6.475636,6.475636,0.187417,0.488457,0.638494,0.711232,23.839873,29.490485,35.687936,0.864855,33.900533,
105,0.771252,0.756058,0.658512,0.726189,0.872968,6.802963,7.105297,0.183994,0.485670,0.637041,0.711333,23.757515,29.493370,35.689542,0.863392,33.837539,
106,0.774046,0.751380,0.657824,0.719356,0.880796,6.802963,6.802963,0.182514,0.484386,0.635707,0.710518,23.703768,29.559848,35.641385,0.861725,34.286578,
107,0.769219,0.749233,0.651198,0.731749,0.868177,6.861193,6.861193,0.180492,0.482060,0.634003,0.708394,23.641011,29.534889,35.613378,0.860431,33.446816,
108,0.769004,0.749378,0.648137,0.731896,0.868379,6.686553,7.061534,0.182442,0.486863,0.637140,0.710632,23.705141,29.553523,35.672009,0.862366,33.301883,
109,0.767471,0.754948,0.653460,0.736037,0.856535,6.686553,6.686553,0.182429,0.486276,0.635520,0.707561,23.737607,29.566317,35.690534,0.861921,32.866822,
110,0.773433,0.747051,0.655983,0.733553,0.876289,6.571609,6.852252,0.180492,0.484346,0.634539,0.709258,23.647223,29.519813,35.714870,0.861911,33.905550,
111,0.771999,0.751043,0.658698,0.739915,0.868023,6.571609,6.571609,0.180914,0.486599,0.636945,0.710426,23.702749,29.508506,35.671996,0.862517,33.711209,
112,0.768978,0.751063,0.659467,0.735386,0.863270,7.060270,7.060270,0.178982,0.482597,0.632355,0.706535,23.685014,29.478447,35.587591,0.860406,33.456993,
113,0.772335,0.744541,0.655627,0.737229,0.872705,6.542835,7.073530,0.175188,0.477879,0.628204,0.700540,23.550553,29.423006,35.589703,0.859011,33.321548,
114,0.768017,0.744468,0.655496,0.740368,0.860155,6.542835,6.542835,0.175106,0.481931,0.634903,0.710265,23.626275,29.504495,35.600941,0.858860,33.118806,
115,0.764428,0.737390,0.648133,0.730278,0.865961,6.841133,7.047639,0.171444,0.473415,0.625206,0.701820,23.510446,29.465333,35.566856,0.855212,32.403763,
116,0.767267,0.742836,0.653983,0.735303,0.864021,6.690120,6.841133,0.172197,0.472689,0.624717,0.700206,23.540972,29.466370,35.584341,0.852775,32.667215,
117,0.764651,0.740223,0.646826,0.725682,0.870300,6.678362,6.690120,0.168886,0.471073,0.624144,0.699898,23.512082,29.462018,35.531426,0.851929,32.257433,
118,0.763114,0.738277,0.638185,0.732955,0.866732,6.547482,6.678362,0.165669,0.463990,0.617621,0.693174,23.420237,29.442483,35.485317,0.850673,31.634088,
119,0.763099,0.742348,0.643707,0.717949,0.871394,6.547482,6.547482,0.167581,0.466802,0.621101,0.696608,23.526976,29.483942,35.543722,0.850552,31.777852,
120,0.757636,0.738602,0.636691,0.716495,0.863305,6.404160,6.596601,0.167123,0.467792,0.621367,0.693937,23.456088,29.454446,35.546407,0.849707,30.591441,
121,0.751380,0.733841,0.636732,0.715400,0.852177,6.404160,6.404160,0.164687,0.457441,0.608958,0.682792,23.295612,29.374610,35.504189,0.848475,29.087037,
122,0.750301,0.735442,0.634127,0.716625,0.846997,6.789361,6.789361,0.164285,0.458440,0.610920,0.685871,23.344626,29.365021,35.482788,0.848324,29.404775,
123,0.754762,0.734876,0.636727,0.726925,0.850001,6.436520,6.791209,0.163509,0.456555,0.608966,0.683609,23.322900,29.385398,35.449094,0.846280,29.743447,
124,0.755716,0.734234,0.643752,0.721627,0.854266,6.436520,6.436520,0.162521,0.455875,0.608020,0.683398,23.318974,29.379121,35.473131,0.846515,29.901222,
125,0.751174,0.733528,0.638767,0.718048,0.850610,6.637302,6.637302,0.161984,0.456759,0.609583,0.686665,23.279892,29.399761,35.498998,0.846588,29.495965,
126,0.752991,0.736737,0.634411,0.717558,0.855299,6.749314,6.798575,0.163769,0.459293,0.613972,0.690419,23.330161,29.326349,35.477168,0.847669,30.067738,
127,0.734200,0.726834,0.618650,0.700650,0.833727,6.571453,6.749314,0.155983,0.433978,0.580340,0.655531,22.864628,29.278920,35.421620,0.838388,25.454335,
128,0.746221,0.727393,0.630269,0.706295,0.853785,6.418475,6.571453,0.158485,0.452629,0.607852,0.685335,23.178333,29.370693,35.514366,0.844744,28.537606,
129,0.737572,0.726513,0.618506,0.701140,0.841835,6.418475,6.418475,0.155157,0.435226,0.582461,0.655560,22.890625,29.363701,35.461675,0.839826,25.862858,
130,0.738986,0.727067,0.625696,0.701684,0.838537,6.424904,6.565057,0.158882,0.444984,0.596186,0.672758,23.106074,29.321088,35.448767,0.843679,26.789161,
131,0.733140,0.726064,0.622704,0.702150,0.828078,6.424904,6.424904,0.155601,0.431847,0.574135,0.646310,22.756471,29.326959,35.469367,0.836596,24.728090,
132,0.739584,0.728786,0.627415,0.704300,0.838859,6.123155,6.657275,0.159450,0.449828,0.602344,0.678558,23.168936,29.382551,35.490238,0.843666,26.858514,
133,0.739307,0.727956,0.625663,0.708024,0.834631,6.123155,6.123155,0.156839,0.440941,0.592460,0.668750,23.126461,29.359801,35.468898,0.839493,26.465534,
134,0.738170,0.719716,0.618674,0.705455,0.843465,6.204433,6.223815,0.150544,0.418641,0.555124,0.626591,22.396976,29.313923,35.437629,0.828859,24.661540,
135,0.729763,0.723391,0.614601,0.697192,0.828775,6.204433,6.204433,0.155612,0.439246,0.591261,0.668330,23.093041,29.451402,35.506133,0.838208,25.028527,
136,0.734453,0.722529,0.620186,0.706113,0.834182,6.263752,6.503900,0.152483,0.422864,0.559626,0.628920,22.480023,29.367525,35.421351,0.829883,24.140549,
137,0.732805,0.720800,0.608473,0.700504,0.839033,6.028029,6.263752,0.150635,0.419882,0.554475,0.623637,22.337128,29.378787,35.417906,0.827926,23.501811,
138,0.731084,0.721794,0.604436,0.693867,0.840522,5.987320,6.028029,0.151455,0.421365,0.559257,0.630600,22.509450,29.402402,35.425140,0.829556,23.500276,
139,0.721382,0.720723,0.602922,0.688844,0.820956,5.987320,5.987320,0.151460,0.422247,0.558893,0.628129,22.407340,29.404188,35.486788,0.829920,21.853650,
140,0.729563,0.721753,0.607199,0.694168,0.835165,5.792538,5.998427,0.153600,0.422284,0.555546,0.623437,22.412910,29.391091,35.420655,0.832263,22.704620,
141,0.729853,0.722337,0.617831,0.693626,0.831805,5.792538,5.792538,0.154685,0.427735,0.568171,0.641351,22.660927,29.437674,35.472037,0.832995,23.504442,
142,0.729544,0.715573,0.606423,0.700639,0.833857,5.669427,5.863647,0.152229,0.424236,0.561076,0.630101,22.441641,29.456024,35.471568,0.832032,22.901431,
143,0.727714,0.715095,0.609871,0.690160,0.836150,5.509978,5.669427,0.149668,0.420744,0.557260,0.625697,22.374909,29.495180,35.459123,0.831313,22.375445,
144,0.726899,0.711361,0.610348,0.705961,0.824072,5.468729,5.509978,0.146214,0.407273,0.536262,0.601431,21.957937,29.407715,35.386727,0.822343,21.425221,
145,0.729736,0.716388,0.611634,0.701772,0.832286,5.468729,5.468729,0.150838,0.422265,0.559033,0.626977,22.421324,29.481996,35.487569,0.831196,22.674810,
146,0.724152,0.715833,0.606553,0.698625,0.824868,5.579163,5.678803,0.149082,0.419568,0.554741,0.621091,22.287521,29.441811,35.454463,0.828736,21.697824,
147,0.724865,0.715934,0.606613,0.695213,0.829031,5.524725,5.579163,0.148075,0.416363,0.550182,0.616856,22.241849,29.497990,35.441219,0.825912,21.641059,
148,0.723324,0.715347,0.606344,0.695192,0.823666,5.524725,5.524725,0.147155,0.415402,0.550114,0.616694,22.268693,29.461992,35.477108,0.825439,21.432621,
149,0.721245,0.720800,0.606023,0.689158,0.821291,5.305277,5.654541,0.149511,0.419498,0.555331,0.622568,22.421978,29.559752,35.513790,0.827596,21.086662,
150,0.744765,0.722189,0.627030,0.715747,0.854520,5.253404,5.305277,0.169401,0.502025,0.651426,0.721252,23.235077,29.556548,35.525366,0.863724,28.525073,
151,0.716017,0.716386,0.601156,0.689228,0.813758,5.026001,5.253404,0.146802,0.409152,0.537383,0.601093,22.017500,29.522162,35.495420,0.821708,19.334617,
152,0.714281,0.716581,0.604000,0.687526,0.808655,5.026001,5.026001,0.145130,0.403180,0.529150,0.594468,21.823482,29.513923,35.468460,0.819108,18.938213,
153,0.715459,0.718588,0.599985,0.687515,0.813129,4.938792,5.104186,0.146959,0.416156,0.550002,0.618921,22.178858,29.539298,35.507727,0.825958,19.811698,
154,0.712742,0.712036,0.604259,0.688806,0.804385,4.938792,4.938792,0.142957,0.403425,0.527958,0.593975,21.658531,29.501537,35.461875,0.819527,18.621379,
155,0.716094,0.713460,0.602485,0.693271,0.810103,5.152715,5.152715,0.145486,0.415275,0.551650,0.622894,22.212835,29.550894,35.515049,0.827248,20.308460,
156,0.737277,0.715155,0.620131,0.710921,0.846554,5.223903,5.223903,0.162814,0.498056,0.650929,0.724138,22.990302,29.565671,35.522690,0.863353,27.548425,
157,0.742867,0.719112,0.621956,0.713944,0.855285,5.279253,5.279253,0.165728,0.500072,0.652591,0.725374,23.094086,29.576378,35.481813,0.863688,28.546891,
158,0.718629,0.711606,0.602408,0.687963,0.823158,5.285892,5.285892,0.143978,0.405633,0.534181,0.600452,21.706256,29.589812,35.535141,0.819741,20.025627,
159,0.745505,0.715357,0.626280,0.713609,0.861504,5.151604,5.463030,0.161985,0.498612,0.653452,0.726071,22.998623,29.612287,35.451261,0.862687,28.992936,
160,0.723091,0.715955,0.603579,0.690227,0.828106,4.956886,5.151604,0.149039,0.422569,0.559304,0.627832,22.266853,29.649055,35.612897,0.831261,21.262643,
161,0.722749,0.707379,0.601514,0.692415,0.829781,4.764907,4.956886,0.143700,0.408684,0.538227,0.603004,21.758702,29.602994,35.582507,0.822762,20.273410,
162,0.719056,0.711790,0.605003,0.688764,0.819222,4.764907,4.764907,0.145760,0.415360,0.547583,0.613182,21.932263,29.649884,35.564406,0.825964,19.992202,
163,0.739581,0.712080,0.624748,0.707148,0.849984,4.840981,5.027602,0.161078,0.495410,0.648279,0.720354,22.968218,29.606270,35.522491,0.862602,27.427029,
