Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
154,0.530050,0.591303,0.426304,0.486341,0.610826,4.938792,4.938792,0.047496,0.153435,0.223245,0.271434,16.153325,21.139817,21.220843,0.504749,3.422911,
155,0.533731,0.599098,0.430848,0.488034,0.613870,5.152715,5.152715,0.048235,0.154794,0.225703,0.272945,16.181551,21.082961,21.205385,0.506619,3.752241,
156,0.574379,0.603214,0.479254,0.522637,0.671749,5.223903,5.223903,0.070814,0.213760,0.281001,0.323403,17.123043,21.132354,21.200830,0.607717,3.936826,
157,0.579142,0.609004,0.486835,0.522676,0.676664,5.279253,5.279253,0.072063,0.214495,0.280928,0.321079,17.121257,21.170442,21.215146,0.607553,4.394055,
158,0.537878,0.590620,0.417033,0.487296,0.638834,5.285892,5.285892,0.048533,0.157768,0.230274,0.275296,16.173345,21.335469,21.247868,0.508003,3.972793,
159,0.588600,0.602532,0.488174,0.534987,0.694164,5.151604,5.463030,0.071252,0.216488,0.285844,0.327113,17.136021,21.180024,21.263803,0.609436,5.201708,
160,0.552927,0.599992,0.425702,0.499691,0.658956,4.956886,5.151604,0.050964,0.161122,0.233296,0.276672,16.197829,21.246397,21.256534,0.512942,4.925917,
161,0.547202,0.589988,0.420024,0.497153,0.651761,4.764907,4.956886,0.049940,0.160064,0.231199,0.274762,16.111774,21.274371,21.260436,0.510167,4.380541,
162,0.540554,0.593662,0.421889,0.489023,0.637813,4.764907,4.764907,0.050612,0.160990,0.233007,0.278945,16.151551,21.243142,21.262941,0.514126,3.690050,
163,0.578498,0.600475,0.484059,0.526973,0.672712,4.840981,5.027602,0.072346,0.216907,0.283647,0.324610,17.080985,21.380635,21.264576,0.611737,3.930216,
164,0.540801,0.594610,0.416942,0.490868,0.639283,4.840981,4.840981,0.049664,0.159037,0.230668,0.277097,16.096838,21.402535,21.265769,0.509861,3.903688,
165,0.533430,0.597365,0.420266,0.488389,0.617347,5.024854,5.068772,0.049478,0.157422,0.228134,0.274189,16.173361,21.405889,21.260755,0.507512,3.462253,
166,0.539260,0.591191,0.420953,0.491781,0.633384,5.024854,5.024854,0.049314,0.159025,0.229669,0.273350,16.128662,21.430706,21.248108,0.510051,3.884838,
167,0.541489,0.599855,0.421487,0.497957,0.631510,5.113038,5.113038,0.050134,0.159469,0.232056,0.277115,16.199741,21.333386,21.277015,0.513013,4.069550,
168,0.540088,0.589713,0.414825,0.490469,0.643492,5.068016,5.138532,0.049987,0.161564,0.235263,0.281028,16.098998,21.335336,21.262272,0.513164,3.765589,
169,0.534648,0.587343,0.412131,0.491251,0.629171,5.030219,5.068016,0.049678,0.158753,0.231922,0.277517,16.129815,21.497477,21.279413,0.511876,3.441520,
170,0.533843,0.587826,0.411677,0.491965,0.627186,4.891353,5.030219,0.049810,0.159302,0.232370,0.277794,16.127266,21.409242,21.269538,0.515131,3.252676,
171,0.535851,0.584112,0.411519,0.496454,0.631164,4.872896,4.891353,0.049486,0.159560,0.231459,0.274366,16.130169,21.472237,21.286632,0.513247,3.426784,
172,0.544407,0.591307,0.414763,0.498356,0.648976,4.872896,4.872896,0.050258,0.161833,0.235907,0.281116,16.169415,21.506325,21.306837,0.516979,4.022725,
173,0.538394,0.590719,0.415504,0.493601,0.635622,4.936072,4.936072,0.050427,0.161164,0.234205,0.278402,16.132897,21.504025,21.288450,0.513674,3.560492,
174,0.544632,0.588427,0.413103,0.497234,0.651831,4.987967,4.987967,0.049221,0.160752,0.233832,0.277064,16.059458,21.542712,21.298090,0.511016,4.204318,
175,0.537518,0.581793,0.409813,0.492196,0.639687,4.990611,4.990611,0.048526,0.159069,0.231754,0.276422,16.089897,21.550150,21.302197,0.510112,3.681482,
176,0.540747,0.588645,0.411518,0.496423,0.640165,4.961304,5.129321,0.048918,0.158275,0.230407,0.276514,16.110219,21.571511,21.327846,0.509279,4.018447,
177,0.540746,0.590674,0.415638,0.491769,0.639962,4.961304,4.961304,0.049071,0.158979,0.230621,0.275197,16.079112,21.506193,21.326159,0.511122,3.975265,
178,0.534771,0.590451,0.413202,0.487927,0.627949,4.916264,5.007449,0.049542,0.159863,0.232870,0.278390,16.131260,21.520969,21.333674,0.513614,3.319492,
179,0.582996,0.597047,0.476999,0.528418,0.688996,4.916264,4.916264,0.071938,0.218001,0.285498,0.328467,17.023419,21.499211,21.338552,0.613020,4.406927,
180,0.541197,0.588955,0.412389,0.494597,0.640654,4.794489,5.024539,0.050172,0.160662,0.232935,0.279576,16.125879,21.550909,21.351713,0.515160,3.790944,
181,0.541826,0.591698,0.412356,0.493446,0.642745,4.794489,4.794489,0.050252,0.160334,0.232629,0.277851,16.096531,21.487056,21.351672,0.515229,3.864774,
182,0.544823,0.586035,0.411509,0.496091,0.651699,4.849090,4.923329,0.050070,0.160809,0.234183,0.280604,16.029341,21.497880,21.353574,0.513700,4.130212,
183,0.588122,0.597396,0.478273,0.538764,0.693361,4.849090,4.849090,0.072816,0.219230,0.286680,0.330018,16.992703,21.511673,21.349591,0.614909,4.832525,
184,0.548935,0.589430,0.414176,0.500287,0.656446,4.893877,4.893877,0.051274,0.163967,0.238512,0.288531,16.087576,21.516224,21.344678,0.519286,4.316882,
185,0.544173,0.587618,0.413106,0.500147,0.643503,4.902097,4.902097,0.051218,0.163504,0.238035,0.286032,16.119829,21.577567,21.340318,0.518317,3.900011,
186,0.541645,0.579544,0.405139,0.491980,0.653769,4.922071,5.025672,0.049814,0.163961,0.237782,0.283277,16.084691,21.494429,21.344350,0.518102,3.671386,
187,0.541754,0.578492,0.407848,0.496343,0.649431,4.922071,4.922071,0.049570,0.163216,0.235934,0.278125,16.052154,21.466922,21.317503,0.516685,3.740969,
188,0.543286,0.577924,0.409299,0.507381,0.644328,4.965456,4.965456,0.049124,0.162033,0.233406,0.274613,15.966520,21.413480,21.299605,0.514197,4.009324,
189,0.536975,0.577970,0.405575,0.500358,0.634063,4.992686,4.992686,0.048324,0.161814,0.235399,0.280475,16.006581,21.465228,21.307248,0.514918,3.444123,
190,0.542236,0.577557,0.411318,0.497938,0.647259,4.864286,5.060190,0.048806,0.161266,0.232722,0.276434,15.996213,21.485849,21.319915,0.514799,3.912983,
191,0.583572,0.596287,0.477777,0.536104,0.683778,4.864286,4.864286,0.072436,0.220852,0.286856,0.326162,16.947552,21.473378,21.338378,0.617127,4.260642,
192,0.586295,0.595383,0.478215,0.538420,0.690220,4.854327,4.969600,0.072913,0.221470,0.287652,0.328905,16.958551,21.492433,21.333514,0.617021,4.518820,
193,0.582266,0.602320,0.479655,0.537334,0.676724,4.854327,4.854327,0.074272,0.222590,0.288381,0.328992,17.000539,21.557976,21.340636,0.620136,4.019486,
194,0.544895,0.588749,0.419717,0.503323,0.642380,4.921850,4.921850,0.050054,0.162806,0.235618,0.280936,16.002031,21.563855,21.347577,0.517521,4.057706,
195,0.541083,0.586217,0.420713,0.501167,0.633504,4.945417,4.957726,0.050315,0.163277,0.235295,0.277597,16.003973,21.666735,21.362892,0.519540,3.690140,
196,0.543195,0.589245,0.419967,0.498508,0.641399,4.917261,4.945417,0.050170,0.162783,0.235184,0.277158,16.002171,21.652040,21.367167,0.518071,3.895069,
197,0.584497,0.604195,0.486563,0.536127,0.679856,4.827086,4.917261,0.073765,0.221077,0.285756,0.321442,17.011366,21.663658,21.399752,0.616686,4.281281,
198,0.581836,0.598316,0.483401,0.536074,0.676322,4.827086,4.827086,0.072722,0.220174,0.285212,0.321567,16.953509,21.600808,21.416057,0.615484,4.067414,
199,0.582701,0.593692,0.478805,0.540575,0.679285,4.816135,4.901381,0.072339,0.220867,0.284833,0.320214,16.909743,21.442598,21.399371,0.614385,4.118932,
200,0.584496,0.595210,0.476962,0.542959,0.681915,4.816135,4.816135,0.072506,0.220806,0.285672,0.324889,16.977218,21.410056,21.388547,0.617847,4.333930,
201,0.582872,0.601737,0.479011,0.538020,0.677768,4.819030,4.819033,0.071855,0.219412,0.284725,0.323577,16.967463,21.402446,21.363560,0.615552,4.239749,
202,0.544444,0.587616,0.420490,0.498285,0.643672,4.819030,4.819030,0.049446,0.159737,0.229626,0.272097,16.078752,21.431343,21.361203,0.515799,4.203768,
203,0.542105,0.586359,0.422778,0.498029,0.636652,4.898953,4.950743,0.049088,0.159444,0.230183,0.274155,16.018581,21.582297,21.362932,0.515460,4.047646,
204,0.542843,0.586549,0.419289,0.503704,0.635148,4.895060,4.898953,0.049394,0.161147,0.232093,0.275873,15.993589,21.465725,21.372452,0.518575,3.994624,
205,0.547521,0.589572,0.418448,0.507346,0.644156,4.895060,4.895060,0.049895,0.161130,0.231266,0.271897,16.029519,21.444778,21.376887,0.519190,4.426719,
206,0.553974,0.590120,0.428803,0.510277,0.653709,5.008359,5.008359,0.050787,0.164614,0.235624,0.277283,15.995075,21.469641,21.377739,0.522824,4.849250,
207,0.549168,0.580400,0.422147,0.508123,0.651104,4.962080,5.121109,0.049642,0.164092,0.235019,0.275961,15.937980,21.520696,21.384221,0.522666,4.420006,
208,0.584926,0.596534,0.482622,0.538613,0.683268,4.956736,4.962080,0.072586,0.221965,0.286520,0.321912,16.897436,21.660126,21.401196,0.619699,4.376536,
209,0.545219,0.587574,0.432611,0.494168,0.642200,4.822688,4.956736,0.049388,0.160840,0.231854,0.274441,15.981591,21.473466,21.399875,0.517639,4.187883,
210,0.550911,0.584635,0.432133,0.504814,0.650380,4.822688,4.822688,0.049381,0.161565,0.232368,0.275655,15.983196,21.518131,21.415094,0.518305,4.674988,
211,0.548496,0.589075,0.428265,0.497219,0.649419,4.827447,5.020567,0.050485,0.163190,0.234029,0.277362,16.001514,21.552474,21.406265,0.519973,4.333131,
212,0.544712,0.582809,0.418401,0.493435,0.651057,4.827447,4.827447,0.049263,0.160792,0.230967,0.273919,15.970513,21.569126,21.399617,0.515789,4.163642,
213,0.543918,0.585116,0.420162,0.500522,0.639779,4.818158,4.910255,0.048953,0.159481,0.230300,0.273874,15.951927,21.599641,21.390367,0.513005,4.164972,
214,0.543149,0.583370,0.418737,0.503428,0.636412,4.818158,4.818158,0.048646,0.159048,0.229175,0.272117,15.949914,21.559696,21.404930,0.510367,4.137310,
215,0.547049,0.585128,0.415535,0.506454,0.645236,4.894146,4.976303,0.048683,0.159163,0.229800,0.272534,15.935429,21.560079,21.427589,0.511213,4.522886,
216,0.552064,0.589764,0.421104,0.502480,0.657204,4.894146,4.894146,0.049759,0.160998,0.232686,0.277279,15.967509,21.691437,21.430069,0.516795,4.844412,
217,0.555297,0.591206,0.424830,0.509599,0.656698,4.900389,4.900389,0.050983,0.163849,0.234857,0.274982,15.978548,21.727401,21.422357,0.521619,4.951881,
218,0.595585,0.595823,0.480189,0.559141,0.693795,4.902231,4.931863,0.073680,0.227394,0.292459,0.328114,16.919973,21.704313,21.418026,0.626394,5.186507,
219,0.591918,0.593690,0.477410,0.555030,0.690391,4.865790,4.902231,0.073382,0.226679,0.292182,0.327722,16.860815,21.655539,21.407698,0.623561,4.808266,
220,0.591178,0.597475,0.479040,0.552500,0.688165,4.865790,4.865790,0.074063,0.225044,0.288223,0.320966,16.863497,21.632605,21.418454,0.622906,4.787262,
221,0.548436,0.577945,0.416291,0.515595,0.645236,4.886726,4.886726,0.049985,0.163976,0.233770,0.273075,15.897861,21.640832,21.410067,0.519320,4.325048,
222,0.584760,0.593391,0.475197,0.546662,0.680235,4.894131,4.958445,0.073900,0.227679,0.290930,0.325687,16.816316,21.543214,21.423134,0.626597,4.018572,
223,0.548908,0.585573,0.422213,0.508299,0.646691,4.894131,4.894131,0.051014,0.165700,0.237049,0.281179,15.932838,21.592267,21.426750,0.522783,4.238051,
224,0.551273,0.582856,0.422648,0.507602,0.654662,4.902158,4.968348,0.050712,0.165158,0.237160,0.280720,15.907642,21.624036,21.428090,0.523631,4.490831,
225,0.556316,0.592545,0.422004,0.506004,0.666041,4.847274,4.902158,0.051191,0.165849,0.238492,0.283926,15.945742,21.607010,21.438016,0.524031,4.881721,
226,0.550703,0.588249,0.417036,0.496942,0.662094,4.847274,4.847274,0.050446,0.164825,0.237442,0.282855,15.907206,21.591663,21.432876,0.523157,4.426560,
227,0.552420,0.585501,0.416089,0.505761,0.659980,5.021525,5.021525,0.050429,0.165715,0.238542,0.281334,15.912224,21.640033,21.449856,0.523872,4.622177,
228,0.549079,0.585715,0.416980,0.505468,0.650119,4.897185,5.076880,0.050444,0.164738,0.236905,0.279523,15.886868,21.643221,21.466374,0.520757,4.307133,
229,0.550314,0.581940,0.419897,0.504848,0.653369,4.897185,4.897185,0.050872,0.166245,0.239035,0.283805,15.918241,21.619602,21.465570,0.524186,4.319424,
230,0.547504,0.576362,0.418900,0.508842,0.646607,4.998486,5.164579,0.050599,0.165603,0.237501,0.281174,15.888333,21.668021,21.461822,0.522237,4.169494,
231,0.548646,0.575379,0.420549,0.511264,0.647631,4.971234,4.998486,0.051187,0.166791,0.238903,0.282609,15.853243,21.628759,21.455131,0.522391,4.174337,
232,0.551611,0.580894,0.418938,0.512327,0.654983,4.904576,4.971234,0.051870,0.166682,0.238991,0.282258,15.851664,21.615845,21.451813,0.522786,4.406647,
233,0.553530,0.587734,0.422530,0.508795,0.658978,4.904576,4.904576,0.053287,0.168786,0.241465,0.284994,15.890018,21.622646,21.453187,0.526763,4.432779,
234,0.549149,0.580348,0.417556,0.510061,0.651794,4.961332,4.985835,0.053045,0.170632,0.244060,0.287703,15.865454,21.618257,21.455412,0.526086,3.930977,
235,0.550830,0.585193,0.419092,0.517514,0.646381,4.949014,4.961332,0.053375,0.170897,0.243802,0.285817,15.917115,21.615263,21.450575,0.528038,4.062882,
236,0.550552,0.579908,0.419636,0.512166,0.652479,4.949014,4.949014,0.051615,0.168586,0.240765,0.281811,15.844604,21.573743,21.452115,0.523888,4.212090,
237,0.554701,0.591693,0.422946,0.513539,0.653976,4.969944,5.027740,0.052172,0.167221,0.238806,0.281565,15.891770,21.586144,21.453181,0.524979,4.707895,
238,0.551873,0.579836,0.415839,0.507306,0.659854,4.969944,4.969944,0.050684,0.165706,0.237149,0.280331,15.823522,21.473660,21.422315,0.521562,4.559969,
239,0.548188,0.584539,0.423852,0.504420,0.644063,5.084799,5.093797,0.050140,0.163682,0.234864,0.276213,15.844624,21.427631,21.456228,0.518966,4.416211,
240,0.547399,0.584267,0.418641,0.500047,0.648166,4.978446,5.084799,0.050093,0.163178,0.234435,0.277299,15.830737,21.423307,21.447915,0.518307,4.316757,
241,0.549869,0.588768,0.425942,0.507864,0.641682,4.978446,4.978446,0.050837,0.164140,0.234790,0.275784,15.827883,21.508296,21.437987,0.522829,4.479937,
242,0.548271,0.582468,0.427247,0.501807,0.643588,5.000248,5.000248,0.050170,0.163992,0.235120,0.278891,15.824294,21.561712,21.424766,0.522705,4.362379,
243,0.547362,0.584300,0.430258,0.498434,0.641768,4.879430,5.071916,0.051394,0.167503,0.239393,0.284874,15.863390,21.617625,21.423613,0.528800,3.962413,
244,0.552044,0.593294,0.428919,0.501618,0.649631,4.879430,4.879430,0.052543,0.168068,0.239924,0.284447,15.892938,21.514296,21.431709,0.530150,4.348172,
245,0.555799,0.587927,0.427703,0.507558,0.657650,4.972464,4.972464,0.052864,0.169867,0.241934,0.287563,15.899582,21.510713,21.403273,0.532610,4.644272,
246,0.555941,0.583683,0.427546,0.515887,0.653506,4.971058,5.107464,0.052075,0.169168,0.239931,0.280569,15.818164,21.492886,21.379953,0.529256,4.711348,
247,0.557788,0.589098,0.426201,0.521053,0.653027,4.971058,4.971058,0.053014,0.170143,0.241289,0.282663,15.883178,21.542107,21.337697,0.530407,4.810847,
248,0.556000,0.589975,0.427401,0.518103,0.650316,5.040926,5.040926,0.053511,0.170605,0.241894,0.283331,15.885002,21.590793,21.259871,0.528708,4.644486,
249,0.556795,0.585936,0.428149,0.518689,0.651825,4.870094,5.130282,0.053186,0.170027,0.240752,0.281695,15.839907,21.586052,21.268319,0.529889,4.666306,
250,0.560172,0.592692,0.425469,0.512620,0.664287,4.870094,4.870094,0.053691,0.169398,0.241566,0.285111,15.897898,21.590465,21.268698,0.530883,5.009323,
251,0.554523,0.585384,0.423423,0.508898,0.656480,4.893248,5.015920,0.052895,0.167854,0.238142,0.278077,15.844862,21.549161,21.256182,0.528370,4.607041,
252,0.554418,0.590073,0.423309,0.506607,0.655670,4.893248,4.893248,0.053297,0.168078,0.239178,0.282306,15.909733,21.551863,21.281154,0.529893,4.575831,
253,0.553286,0.592367,0.428214,0.505153,0.650025,4.921270,4.963960,0.053117,0.166367,0.237286,0.280774,15.889241,21.472910,21.269976,0.526521,4.598535,
254,0.547603,0.590813,0.422759,0.505675,0.637981,4.921270,4.921270,0.052975,0.167967,0.239235,0.282828,15.835529,21.489802,21.247464,0.527846,3.961493,
255,0.549058,0.592503,0.429471,0.505463,0.637415,4.886857,5.109968,0.053866,0.169382,0.240786,0.281838,15.822766,21.495635,21.240291,0.530503,3.966274,
256,0.552786,0.595327,0.431459,0.504731,0.645577,4.886857,4.886857,0.054954,0.170370,0.242340,0.285262,15.889496,21.474666,21.271069,0.534140,4.239064,
257,0.556286,0.591423,0.427977,0.504138,0.659133,4.988897,4.988897,0.055162,0.172536,0.245339,0.287380,15.875506,21.514684,21.244948,0.536077,4.480867,
258,0.553647,0.588408,0.433505,0.507144,0.646533,5.043299,5.063191,0.055369,0.172987,0.243680,0.282864,15.834851,21.458249,21.256224,0.536514,4.250400,
259,0.553975,0.594950,0.435650,0.510645,0.639598,4.947232,5.043299,0.055872,0.172622,0.242934,0.279745,15.891642,21.527395,21.273766,0.537609,4.237946,
260,0.557897,0.592192,0.434593,0.509206,0.653575,4.947232,4.947232,0.055694,0.172709,0.244017,0.282274,15.841198,21.463373,21.284717,0.534867,4.598647,
261,0.561677,0.593525,0.433001,0.512474,0.660037,4.950337,5.568006,0.055845,0.171693,0.241163,0.277595,15.807953,21.563925,21.281528,0.534428,5.042674,
262,0.555731,0.591032,0.427527,0.507793,0.651250,4.919106,4.950337,0.054494,0.168186,0.237269,0.274752,15.783538,21.524289,21.304675,0.526097,4.704358,
263,0.560459,0.591310,0.429434,0.518467,0.653653,4.905005,4.919106,0.055250,0.170284,0.239297,0.277421,15.774157,21.453876,21.313429,0.530485,5.007116,
264,0.561820,0.597058,0.432300,0.522471,0.650492,4.905005,4.905005,0.055886,0.168876,0.237135,0.276922,15.750898,21.424488,21.310662,0.529709,5.232745,
265,0.556132,0.596745,0.431591,0.520628,0.638031,4.944540,4.944540,0.055098,0.167692,0.236733,0.278397,15.773461,21.406911,21.313333,0.527820,4.793510,
266,0.556935,0.591403,0.428767,0.518773,0.646204,5.057066,5.057066,0.054997,0.169997,0.240139,0.281555,15.801180,21.369397,21.312027,0.530478,4.776773,
267,0.558067,0.596873,0.435521,0.517591,0.645173,5.060822,5.076652,0.056565,0.173046,0.242863,0.282458,15.829118,21.398456,21.317889,0.535677,4.675775,
268,0.565873,0.601182,0.435172,0.521041,0.661908,5.060822,5.060822,0.056625,0.173181,0.243459,0.283009,15.767790,21.430302,21.305201,0.536301,5.411615,
269,0.564184,0.600201,0.435605,0.517216,0.660175,5.062186,5.062186,0.056483,0.174060,0.244589,0.284712,15.761770,21.431737,21.291491,0.538014,5.196583,
270,0.563520,0.601443,0.439080,0.521623,0.652309,4.987261,5.108253,0.056641,0.172554,0.241420,0.278834,15.737806,21.339891,21.286066,0.537050,5.190014,
271,0.565421,0.593434,0.439573,0.521548,0.659584,4.987261,4.987261,0.057094,0.174694,0.244864,0.283176,15.739581,21.276161,21.284130,0.541104,5.222509,
272,0.565990,0.597065,0.438984,0.518290,0.661971,4.971158,5.066909,0.057628,0.175182,0.246403,0.287654,15.736434,21.248222,21.293868,0.539048,5.230233,
273,0.565043,0.594759,0.437199,0.520899,0.659013,4.880795,4.971158,0.056570,0.173157,0.243928,0.284399,15.719783,21.339400,21.290270,0.536658,5.223504,
274,0.565516,0.597910,0.435871,0.516635,0.662717,4.880795,4.880795,0.057159,0.172698,0.243754,0.286504,15.740282,21.291987,21.300549,0.535967,5.294821,
275,0.561968,0.600245,0.433661,0.517519,0.653547,4.905319,4.905319,0.057712,0.173539,0.243924,0.284745,15.744271,21.237942,21.276458,0.534198,4.909148,
276,0.565662,0.599885,0.434294,0.517641,0.663350,4.919996,4.954532,0.059395,0.176472,0.248519,0.291859,15.773829,21.208570,21.287567,0.537191,5.065927,
277,0.566789,0.600907,0.432749,0.513956,0.670715,4.919996,4.919996,0.058368,0.173750,0.244592,0.287788,15.773943,21.218793,21.280955,0.534955,5.366824,
278,0.562981,0.598046,0.431814,0.514457,0.662318,4.970488,4.983478,0.057863,0.173481,0.243924,0.287271,15.740100,21.158693,21.265940,0.534198,5.056664,
279,0.563967,0.595856,0.435198,0.519142,0.660656,4.970488,4.970488,0.056720,0.172708,0.243594,0.286116,15.728603,21.125380,21.274236,0.533135,5.204724,
280,0.562110,0.598981,0.435503,0.515015,0.657180,5.059030,5.174064,0.058055,0.173258,0.243878,0.286297,15.764710,21.186745,21.286143,0.536463,5.029753,
281,0.558611,0.598542,0.439962,0.511722,0.647906,5.059030,5.059030,0.057982,0.173257,0.243120,0.283444,15.697229,21.170277,21.284527,0.532993,4.696630,
282,0.559006,0.596684,0.438205,0.515604,0.645986,4.980039,5.081814,0.057706,0.171531,0.240300,0.278983,15.696734,21.120486,21.276212,0.533539,4.807328,
283,0.558265,0.599993,0.436983,0.513109,0.644337,4.980039,4.980039,0.058391,0.172947,0.243989,0.284846,15.769186,21.171301,21.312960,0.536001,4.615416,
284,0.551715,0.590742,0.425811,0.509496,0.639076,4.971711,5.074405,0.056224,0.169849,0.240185,0.282482,15.716436,21.203495,21.296089,0.530455,4.224389,
285,0.552763,0.592639,0.427932,0.502486,0.646502,4.936731,4.971711,0.056792,0.171065,0.241015,0.281213,15.702558,21.130501,21.272343,0.530967,4.217929,
286,0.557873,0.597745,0.432679,0.507624,0.651085,4.936731,4.936731,0.057872,0.173438,0.244484,0.285749,15.715778,21.179735,21.253067,0.533940,4.530948,
287,0.559935,0.597447,0.439570,0.502194,0.657239,4.981771,5.120961,0.058506,0.173620,0.244360,0.286005,15.725570,21.215297,21.254365,0.537119,4.741444,
288,0.565941,0.607356,0.438222,0.514414,0.660831,4.923534,4.981771,0.059838,0.176171,0.247181,0.288896,15.799507,21.169550,21.252266,0.540850,5.112765,
289,0.565546,0.608866,0.440134,0.515402,0.656977,4.923534,4.923534,0.061234,0.177964,0.248991,0.291224,15.747289,21.211661,21.253990,0.543777,4.950827,
290,0.560816,0.602158,0.437931,0.513992,0.649764,5.003116,5.003116,0.060070,0.176547,0.246186,0.286283,15.676555,21.195233,21.278076,0.541545,4.648955,
291,0.561847,0.603677,0.439168,0.517921,0.648736,5.009928,5.009928,0.060705,0.177446,0.247890,0.290606,15.682975,21.225181,21.274026,0.543490,4.690695,
292,0.562079,0.601468,0.441607,0.509871,0.656060,4.908309,5.091169,0.060341,0.176865,0.246109,0.285574,15.584326,21.240484,21.258592,0.539907,4.694295,
293,0.565547,0.602580,0.446107,0.516543,0.656933,4.908309,4.908309,0.061137,0.178979,0.249967,0.291741,15.652353,21.273556,21.246510,0.544844,4.881285,
294,0.559876,0.597117,0.437616,0.513325,0.650959,4.980641,4.980641,0.060430,0.178703,0.251323,0.296079,15.670443,21.220577,21.232963,0.545531,4.393067,
295,0.564083,0.602067,0.438507,0.513109,0.659764,4.973420,5.031222,0.060612,0.177365,0.249188,0.291253,15.657000,21.196936,21.237354,0.541939,4.871248,
296,0.564427,0.605842,0.442781,0.513381,0.656591,4.973420,4.973420,0.060731,0.176253,0.247343,0.289300,15.616214,21.145544,21.232345,0.538373,4.978233,
297,0.573032,0.608316,0.445318,0.510760,0.677921,4.851266,5.074270,0.061462,0.178480,0.251122,0.295976,15.695584,21.165148,21.232373,0.543095,5.603375,
298,0.561571,0.603570,0.441148,0.508303,0.653751,4.851266,4.851266,0.060275,0.176046,0.246555,0.289375,15.654311,21.140988,21.225501,0.538190,4.658918,
299,0.557639,0.602039,0.441092,0.502410,0.648344,5.013711,5.066575,0.059519,0.173389,0.242756,0.284914,15.626786,21.067565,21.241045,0.535445,4.561730,
300,0.561023,0.610820,0.447763,0.505506,0.647947,5.013711,5.013711,0.060947,0.174148,0.244095,0.288141,15.704214,21.087967,21.260394,0.537680,4.820818,
301,0.556658,0.604622,0.442123,0.505504,0.642622,4.980625,5.021602,0.059928,0.173921,0.244071,0.286204,15.628208,21.152645,21.246153,0.535536,4.399107,
302,0.559175,0.602028,0.441914,0.502077,0.653575,4.980625,4.980625,0.059339,0.173416,0.242727,0.282973,15.611631,21.189220,21.260068,0.536386,4.683426,
303,0.561609,0.607587,0.443126,0.510365,0.650299,5.048247,5.197913,0.060515,0.175334,0.245950,0.286781,15.680226,21.192886,21.267323,0.541057,4.809435,
304,0.557899,0.604083,0.439306,0.509087,0.645966,5.048247,5.048247,0.060074,0.174681,0.246132,0.287697,15.594237,21.158268,21.265792,0.536700,4.489477,
305,0.556620,0.606490,0.444403,0.515329,0.633829,5.091609,5.091609,0.061002,0.176013,0.247284,0.289883,15.609490,21.126214,21.270297,0.540623,4.306039,
306,0.560814,0.606732,0.450694,0.506356,0.648917,5.062901,5.187099,0.061997,0.178434,0.250791,0.296650,15.617235,21.171375,21.279915,0.544440,4.536538,
307,0.562405,0.604179,0.447605,0.504900,0.657704,4.973829,5.062901,0.061730,0.180251,0.252966,0.295933,15.597944,21.106548,21.275838,0.545372,4.515541,
308,0.570270,0.611935,0.452363,0.512686,0.667248,4.973829,4.973829,0.063304,0.181627,0.253476,0.293513,15.693134,21.134818,21.265862,0.552166,5.180182,
309,0.562562,0.609646,0.446511,0.505837,0.656337,4.836502,5.102826,0.063366,0.182298,0.253494,0.292936,15.658750,21.057332,21.266648,0.552557,4.307039,
310,0.564270,0.617401,0.446555,0.499712,0.662566,4.836502,4.836502,0.064911,0.183752,0.256135,0.296728,15.683874,21.068054,21.261706,0.554111,4.358799,
311,0.562763,0.605706,0.438938,0.506273,0.661317,4.965407,5.110394,0.063516,0.183566,0.255500,0.296016,15.595021,21.088163,21.250885,0.552576,4.323685,
312,0.568676,0.611334,0.448432,0.512811,0.664111,4.965407,4.965407,0.063839,0.181965,0.253582,0.293640,15.586786,21.182350,21.234881,0.549986,4.993969,
313,0.565565,0.611739,0.448840,0.513530,0.654593,4.971004,5.019543,0.063814,0.181350,0.253342,0.294760,15.605505,21.028199,21.227921,0.548464,4.730679,
314,0.557634,0.608754,0.444192,0.506463,0.643107,4.971004,4.971004,0.062420,0.179362,0.250276,0.290619,15.564960,21.001368,21.221405,0.547753,4.105656,
315,0.562046,0.611155,0.448852,0.511473,0.647215,4.915715,5.060032,0.062200,0.177305,0.247189,0.286810,15.581957,21.056767,21.205275,0.547588,4.635624,
316,0.564368,0.614028,0.452431,0.512036,0.649838,4.915715,4.915715,0.063727,0.181207,0.252167,0.294583,15.569659,21.062831,21.225407,0.553222,4.607502,
317,0.558279,0.612863,0.455541,0.507819,0.636102,5.060339,5.060339,0.062482,0.177441,0.246664,0.286292,15.515856,21.091540,21.217529,0.547790,4.355669,
318,0.556418,0.614629,0.453462,0.498750,0.638510,5.089009,5.089009,0.062723,0.177265,0.244909,0.284046,15.500293,21.022681,21.253936,0.545725,4.221861,
319,0.552199,0.605811,0.446081,0.492663,0.639257,5.100202,5.100202,0.061558,0.178252,0.247314,0.286106,15.456214,20.880042,21.241433,0.545471,3.760221,
